/r"out_DTC X,/out_DTC Y,/in_DTC X,/in_DTC Y,/V_ramp X,/V_ramp Y,/V_n X,/V_n Y,D X,D LogicBus
8.304160327208033e-07,0.8210786092787619,8.304802243778488e-07,0.04350636873266533,8.304160327208033e-07,0.6105290777413607,8.304160327208033e-07,0.6313376289434607,  ,  
8.30416722408931e-07,0.8402846271735102,8.304845496363277e-07,0.03399080007908784,8.30416722408931e-07,0.6114920125173864,8.30416722408931e-07,0.6313415105541266,  ,  
8.304172888254644e-07,0.8557087750919455,8.304891242723271e-07,0.02392660088035914,8.304172888254644e-07,0.6122796611831912,8.304172888254644e-07,0.6313445371727856,  ,  
8.304177648263997e-07,0.8684246759532924,8.304940570135107e-07,0.01307457027648717,8.304177648263997e-07,0.6129397656183014,8.304177648263997e-07,0.6313469974851097,  ,  
8.304183081653518e-07,0.8827227191961615,8.304970285067554e-07,0.006537285138074944,8.304183081653518e-07,0.6136917285006441,8.304183081653518e-07,0.6313497385398691,  ,  
8.304188491561915e-07,0.8967749047099404,8.305e-07,0,8.304188491561915e-07,0.6144392354744675,8.304188491561915e-07,0.6313524122987252,  ,  
8.304193915041333e-07,0.910667533685282,8.3050124443416e-07,0,8.304193915041333e-07,0.6151876301228859,8.304193915041333e-07,0.6313550413429134,  ,  
8.304202232529704e-07,0.9314113341261656,8.305024615855862e-07,0,8.304202232529704e-07,0.6163336469461201,8.304202232529704e-07,0.6313589501723281,  ,  
8.30420880538214e-07,0.9471460921203336,8.305035985575566e-07,4.235164736271502e-21,8.30420880538214e-07,0.6172376978208634,8.30420880538214e-07,0.6313619034991241,  ,  
8.304214068084395e-07,0.9592217811296985,8.30504811984856e-07,1.270549420881451e-21,8.304214068084395e-07,0.6179604485138113,8.304214068084395e-07,0.6313641618549595,  ,  
8.304219477848946e-07,0.9710696459338807,8.305068729902073e-07,-1.694065894508601e-21,8.304219477848946e-07,0.6187022748719576,8.304219477848946e-07,0.6313663669317634,  ,  
8.304225354130652e-07,0.9832269592264723,8.305100514750357e-07,5.293955920339377e-23,8.304225354130652e-07,0.6195067427577235,8.304225354130652e-07,0.6313686135044234,  ,  
8.304232375976802e-07,0.996723625814396,8.305151644508069e-07,0,8.304232375976802e-07,0.6204661414341089,8.304232375976802e-07,0.6313710799698411,  ,  
8.304241457938503e-07,1.012465431984154,8.305202343744694e-07,-1.694065894508601e-21,8.304241457938503e-07,0.6217039611543264,8.304241457938503e-07,0.6313739034188012,  ,  
8.304254105475362e-07,1.031190867218161,8.305258012811492e-07,4.764560328305439e-22,8.304254105475362e-07,0.6234222052044789,8.304254105475362e-07,0.6313771459433927,  ,  
8.30427328824246e-07,1.053048081591575,8.305312815184569e-07,-2.067951531382569e-25,8.30427328824246e-07,0.6260176757281491,8.30427328824246e-07,0.6313806409514023,  ,  
8.304291939910705e-07,1.067886592038622,8.305368712548617e-07,4.135903062765138e-24,8.304291939910705e-07,0.6285317296430853,8.304291939910705e-07,0.6313826320810897,  ,  
8.304310498419915e-07,1.077790505939623,8.305422076875836e-07,-2.481541837659083e-24,8.304310498419915e-07,0.6310270542778996,8.304310498419915e-07,0.6313835386037089,  ,  
8.304329969202289e-07,1.084474673248941,8.305473831776545e-07,0,8.304329969202289e-07,0.6336414901499916,8.304329969202289e-07,0.6313836660612048,  ,  
8.30435123034786e-07,1.088946070903026,8.305513377202566e-07,-1.058791184067875e-22,8.30435123034786e-07,0.6364947082996397,8.30435123034786e-07,0.6313831760448009,  ,  
8.30437507488535e-07,1.091874770766497,8.305545252687746e-07,2.117582368135751e-22,8.30437507488535e-07,0.6396942563722735,8.30437507488535e-07,0.6313821645782656,  ,  
8.304402056888881e-07,1.093759149674639,8.305570070110086e-07,-2.117582368135751e-22,8.304402056888881e-07,0.6433147879054487,8.304402056888881e-07,0.6313807091894637,  ,  
8.304433980872593e-07,1.095050830250424,8.3055907953235e-07,1.058791184067875e-22,8.304433980872593e-07,0.6475973922126288,8.304433980872593e-07,0.6313787936908115,  ,  
8.304466740671957e-07,1.095888113665466,8.305609563576896e-07,-1.058791184067875e-22,8.304466740671957e-07,0.6519889997953279,8.304466740671957e-07,0.6313767395372849,  ,  
8.304497598348324e-07,1.09646404361272,8.305626530435219e-07,0,8.304497598348324e-07,0.656120932958096,8.304497598348324e-07,0.6313747770595629,  ,  
8.304528908072801e-07,1.096937366391172,8.305642347766657e-07,1.058791184067875e-22,8.304528908072801e-07,0.6603071446965092,8.304528908072801e-07,0.6313727807995912,  ,  
8.304561908052909e-07,1.097355841951204,8.305662875930511e-07,0,8.304561908052909e-07,0.6647111511102549,8.304561908052909e-07,0.6313706798428381,  ,  
8.304597808794553e-07,1.097739002877918,8.305691346425059e-07,0,8.304597808794553e-07,0.6694914470563103,8.304597808794553e-07,0.6313684017455541,  ,  
8.30463806778182e-07,1.098097867977599,8.305704825251527e-07,-4.632211430296955e-23,8.30463806778182e-07,0.6748372608905838,8.30463806778182e-07,0.6313658595069513,  ,  
8.304684269209881e-07,1.098437612265209,8.305718934265028e-07,0,8.304684269209881e-07,0.6809511075343702,8.304684269209881e-07,0.6313629612975543,  ,  
8.304738599290359e-07,1.098761032590635,8.305730736962517e-07,-1.058791184067875e-22,8.304738599290359e-07,0.6881092044881084,8.304738599290359e-07,0.6313595826838906,  ,  
8.304804483204312e-07,1.099068631386119,8.305740996913244e-07,0,8.304804483204312e-07,0.6967395113160084,8.304804483204312e-07,0.6313555310288531,  ,  
8.30488760158712e-07,1.099356979404167,8.305750840468809e-07,3.176373552203626e-22,8.30488760158712e-07,0.7075412505367115,8.30488760158712e-07,0.631350492452938,  ,  
8.304943800793561e-07,1.099501351931622,8.305760788128368e-07,-9.26442286059391e-23,8.304943800793561e-07,0.7147860492020224,8.304943800793561e-07,0.6313471320515425,  ,  
8.305e-07,1.09961423805022,8.305772484015276e-07,-4.235164736271502e-22,8.305e-07,0.721980001484693,8.305e-07,0.6313438088761552,  ,  
8.305027717030376e-07,1.099657001246996,8.305790043758029e-07,0,8.305027717030376e-07,0.7255019693065584,8.305027717030376e-07,0.6313421887943064,  ,  
8.305051493773846e-07,1.099691211889867,8.30580312987677e-07,-4.235164736271502e-22,8.305051493773846e-07,0.7285164170131836,8.305051493773846e-07,0.6313408029305915,  ,  
8.30507584673747e-07,1.099723207356317,8.305814433747755e-07,-5.293955920339377e-23,8.30507584673747e-07,0.7315947680879078,8.30507584673747e-07,0.6313393889939899,  ,  
8.305124552664717e-07,1.099778134521568,8.305824181924733e-07,-6.352747104407253e-22,8.305124552664717e-07,0.7377199575968048,8.305124552664717e-07,0.6313365808833179,  ,  
8.305208441240914e-07,1.099849575446243,8.305833687931499e-07,-6.352747104407253e-22,8.305208441240914e-07,0.7481654199238366,8.305208441240914e-07,0.6313318066025315,  ,  
8.30533440508925e-07,1.099918069938933,8.305843034411057e-07,-7.940933880509066e-23,8.30533440508925e-07,0.7635887653674954,8.30533440508925e-07,0.6313247799111031,  ,  
8.305491044840993e-07,1.099963099427354,8.305853107310457e-07,-1.270549420881451e-21,8.305491044840993e-07,0.7823059269749876,8.305491044840993e-07,0.631316267476758,  ,  
8.305664112407177e-07,1.099984773234963,8.305862342229136e-07,-1.058791184067875e-22,8.305664112407177e-07,0.8023567226591281,8.305664112407177e-07,0.6313071345945978,  ,  
8.305860330995584e-07,1.099993030659185,8.305872251286481e-07,2.117582368135751e-22,8.305860330995584e-07,0.8242430717716069,8.305860330995584e-07,0.6312970999969648,  ,  
8.306091602976242e-07,1.099994677216225,8.305881499680729e-07,1.323488980084844e-23,8.306091602976242e-07,0.8488209788063179,8.306091602976242e-07,0.6312856729693993,  ,  
8.306383979102525e-07,1.099993793636037,8.305891093358154e-07,-7.940933880509066e-23,8.306383979102525e-07,0.8779108835137528,8.306383979102525e-07,0.6312717891223744,  ,  
8.306789288676669e-07,1.0999925780278,8.305901976144178e-07,-5.293955920339377e-23,8.306789288676669e-07,0.9144374165649202,8.306789288676669e-07,0.6312535000839608,  ,  
8.30721810623365e-07,1.099992137898544,8.305915260319234e-07,1.323488980084844e-22,8.30721810623365e-07,0.9482333776511223,8.30721810623365e-07,0.6312351985210272,  ,  
8.307652097785769e-07,1.09999237256097,8.305933005363079e-07,-1.323488980084844e-23,8.307652097785769e-07,0.9774875877932034,8.307652097785769e-07,0.6312176856378624,  ,  
8.308083224582745e-07,1.099992922191491,8.305959501600623e-07,-1.058791184067875e-22,8.308083224582745e-07,1.001909942084382,8.308083224582745e-07,0.6312012128874863,  ,  
8.308542565397251e-07,1.099993662841539,8.306000289434826e-07,6.352747104407253e-22,8.308542565397251e-07,1.023323101144251,8.308542565397251e-07,0.6311845992079999,  ,  
8.309076248655216e-07,1.099994592317027,8.306046923558176e-07,-5.161607022330893e-22,8.309076248655216e-07,1.043037743541867,8.309076248655216e-07,0.6311664436416714,  ,  
8.309643017310294e-07,1.099995510275305,8.30609646597578e-07,1.694065894508601e-21,8.309643017310294e-07,1.058929980251828,8.309643017310294e-07,0.6311483927859886,  ,  
8.310208223753834e-07,1.099996338414497,8.306142014032906e-07,-4.235164736271502e-21,8.310208223753834e-07,1.070643854175493,8.310208223753834e-07,0.6311315822140567,  ,  
8.310787574007465e-07,1.09999704821324,8.306184198518438e-07,0,8.310787574007465e-07,1.079359521982459,8.310787574007465e-07,0.6311155068881917,  ,  
8.311394095858084e-07,1.099997635687493,8.306231303699574e-07,4.235164736271502e-22,8.311394095858084e-07,1.085832422574598,8.311394095858084e-07,0.6310998523354353,  ,  
8.312043099730016e-07,1.099998108267134,8.306280163197718e-07,0,8.312043099730016e-07,1.090604342379623,8.312043099730016e-07,0.6310843512100599,  ,  
8.312725060774021e-07,1.099998481383347,8.306331587593082e-07,-8.470329472543003e-22,8.312725060774021e-07,1.093948619066994,8.312725060774021e-07,0.6310693642239412,  ,  
8.313438916745003e-07,1.099998745772719,8.306389611597557e-07,-2.541098841762901e-21,8.313438916745003e-07,1.096215009190866,8.313438916745003e-07,0.6310550503808947,  ,  
8.314240360613961e-07,1.099998945241228,8.306444805011374e-07,-1.270549420881451e-21,8.314240360613961e-07,1.097796128048085,8.314240360613961e-07,0.6310404698568588,  ,  
8.315142283080452e-07,1.099999111300392,8.306500728504549e-07,2.117582368135751e-22,8.315142283080452e-07,1.09883103283094,8.315142283080452e-07,0.6310258422306799,  ,  
8.316183832428783e-07,1.099999239550229,8.306560816114807e-07,-1.058791184067875e-22,8.316183832428783e-07,1.099468194893025,8.316183832428783e-07,0.6310110788226151,  ,  
8.317420357743654e-07,1.099999344436902,8.306628093556611e-07,-3.705769144237564e-22,8.317420357743654e-07,1.099822554059619,8.317420357743654e-07,0.6309962167424024,  ,  
8.318925368157656e-07,1.099999437214901,8.306707606563005e-07,1.323488980084844e-23,8.318925368157656e-07,1.099984521884683,8.318925368157656e-07,0.6309816199422414,  ,  
8.320831908311157e-07,1.099999520031454,8.30680746011648e-07,0,8.320831908311157e-07,1.100033365043807,8.320831908311157e-07,0.6309678434827071,  ,  
8.323411881144683e-07,1.099999607042977,8.306945674552928e-07,3.970466940254533e-23,8.323411881144683e-07,1.10002885629537,8.323411881144683e-07,0.630956181355857,  ,  
8.32706276518314e-07,1.099999696454133,8.307134254755621e-07,0,8.32706276518314e-07,1.100011098875943,8.32706276518314e-07,0.6309503998424424,  ,  
8.333103090913572e-07,1.09999979423087,8.307320750560247e-07,-5.293955920339377e-23,8.333103090913572e-07,1.100000011989457,8.333103090913572e-07,0.6309599237734186,  ,  
8.342110387704294e-07,1.099999873544953,8.307509001265272e-07,0,8.342110387704294e-07,1.09999867954543,8.342110387704294e-07,0.6310007089817019,  ,  
8.35241622628714e-07,1.099999911500172,8.307707618894435e-07,-4.135903062765138e-25,8.35241622628714e-07,1.099999714310332,8.35241622628714e-07,0.6310678622925742,  ,  
8.364446877190148e-07,1.099999924002504,8.307922782375956e-07,2.067951531382569e-25,8.364446877190148e-07,1.100000104235796,8.364446877190148e-07,0.6311571879301295,  ,  
8.379056744206496e-07,1.099999927155946,8.308164723291844e-07,0,8.379056744206496e-07,1.100000123224198,8.379056744206496e-07,0.6312699849757445,  ,  
8.389528372103248e-07,1.099999925644932,8.308425601142176e-07,-2.117582368135751e-22,8.389528372103248e-07,1.100000102755417,8.389528372103248e-07,0.6313508294474734,  ,  
8.4e-07,1.099999924176197,8.308724008128096e-07,-9.26442286059391e-23,8.4e-07,1.100000097047377,8.4e-07,0.6314305644705259,  ,  
8.40024074493128e-07,1.09999992430608,8.309081837446034e-07,-1.852884572118782e-22,8.40024074493128e-07,1.100000114101779,8.40024074493128e-07,0.6314323842933182,  ,  
8.400501118272478e-07,1.09999992552059,8.309532794952542e-07,-2.117582368135751e-22,8.400501118272478e-07,1.100000637701617,8.400501118272478e-07,0.6314343534753794,  ,  
8.401021864954876e-07,1.099999923057806,8.310083155703365e-07,0,8.401021864954876e-07,1.100000737045759,8.401021864954876e-07,0.6314382892852006,  ,  
8.401471656426482e-07,1.099999923651316,8.310725599352902e-07,1.058791184067875e-21,8.401471656426482e-07,1.100000581415743,8.401471656426482e-07,0.6314416846583674,  ,  
8.401691673479787e-07,1.099999923758666,8.311443799647456e-07,-4.235164736271502e-22,8.401691673479787e-07,1.100000490934128,8.401691673479787e-07,0.6314433437778434,  ,  
8.40184546369498e-07,1.099999922524877,8.31216011193181e-07,2.117582368135751e-22,8.40184546369498e-07,1.100000385987863,8.40184546369498e-07,0.631444502093269,  ,  
8.401980466158899e-07,1.099999894703709,8.312884438674536e-07,0,8.401980466158899e-07,1.100000187924309,8.401980466158899e-07,0.6314453756527698,  ,  
8.402123212033345e-07,1.099999920501869,8.313635282081474e-07,2.636638202512776e-24,8.402123212033345e-07,1.099999766052889,8.402123212033345e-07,0.631446454699601,  ,  
8.402231443359682e-07,1.099999908958608,8.314425075406373e-07,-1.694065894508601e-21,8.402231443359682e-07,1.099999115478633,8.402231443359682e-07,0.6314472670209784,  ,  
8.40231441828543e-07,1.099999895374235,8.31527220886962e-07,-1.033975765691285e-25,8.40231441828543e-07,1.099998272512376,8.40231441828543e-07,0.6314478838214078,  ,  
8.402386065834464e-07,1.099999894173249,8.316181153452351e-07,8.470329472543003e-22,8.402386065834464e-07,1.099997318664236,8.402386065834464e-07,0.6314484117190398,  ,  
8.402463247815544e-07,1.099999891091114,8.317147078540356e-07,-1.694065894508601e-21,8.402463247815544e-07,1.099996055517172,8.402463247815544e-07,0.6314489751735654,  ,  
8.402572931789688e-07,1.099999855130411,8.31819976689076e-07,0,8.402572931789688e-07,1.099993280481993,8.402572931789688e-07,0.6314497585660392,  ,  
8.402656510795298e-07,1.099999777202602,8.319352031979781e-07,4.725592366635949e-26,8.402656510795298e-07,1.099989392605751,8.402656510795298e-07,0.6314503270713578,  ,  
8.402740674670897e-07,1.099999896461378,8.320649229829785e-07,-4.963083675318166e-24,8.402740674670897e-07,1.099985954128935,8.402740674670897e-07,0.6314508968543054,  ,  
8.402786592100897e-07,1.100000987147642,8.322152341170043e-07,1.058791184067875e-21,8.402786592100897e-07,1.099991063180455,8.402786592100897e-07,0.6314512869631212,  ,  
8.40284095349555e-07,1.100004048384175,8.323924690791575e-07,2.117582368135751e-22,8.40284095349555e-07,1.1000222927988,8.40284095349555e-07,0.6314520700888131,  ,  
8.402881278505464e-07,1.10000796782048,8.326066988571473e-07,4.235164736271502e-22,8.402881278505464e-07,1.100079738860136,8.402881278505464e-07,0.6314531086931429,  ,  
8.402912338210566e-07,1.100011812368173,8.32873901322533e-07,0,8.402912338210566e-07,1.100154177116597,8.402912338210566e-07,0.631454330443306,  ,  
8.402941364234184e-07,1.100014702756616,8.33226065535977e-07,0,8.402941364234184e-07,1.100251757860489,8.402941364234184e-07,0.6314558965788222,  ,  
8.402973238928985e-07,1.10001725231573,8.337234886521195e-07,2.117582368135751e-22,8.402973238928985e-07,1.100392172293165,8.402973238928985e-07,0.6314581595596741,  ,  
8.403010346736464e-07,1.10001677085297,8.344955036320386e-07,-1.058791184067875e-22,8.403010346736464e-07,1.100598310859497,8.403010346736464e-07,0.6314616353292505,  ,  
8.403046787978556e-07,1.100036393791985,8.354855781863087e-07,-1.985233470127266e-23,8.403046787978556e-07,1.100820627694463,8.403046787978556e-07,0.631466897006853,  ,  
8.403071195056763e-07,1.100095538819335,8.365131724901564e-07,0,8.403071195056763e-07,1.100916407908492,8.403071195056763e-07,0.6314728990870563,  ,  
8.403095570432513e-07,1.100218892179841,8.378341727166893e-07,-1.033975765691285e-25,8.403095570432513e-07,1.100827264685299,8.403095570432513e-07,0.6314860301140963,  ,  
8.403106454480484e-07,1.100309487372104,8.389170863583447e-07,-1.654361225106055e-24,8.403106454480484e-07,1.100682195217203,8.403106454480484e-07,0.6314952333579834,  ,  
8.403117926827082e-07,1.100436157048322,8.4e-07,2.481541837659083e-24,8.403117926827082e-07,1.100407445777614,8.403117926827082e-07,0.6315085717473978,  ,  
8.403127416832857e-07,1.100561579832365,8.400312500000001e-07,0.06875000000015075,8.403127416832857e-07,1.100054423139252,8.403127416832857e-07,0.6315233627028088,  ,  
8.403134809150231e-07,1.100667661611939,8.400600001372977e-07,0.1320003020548303,8.403134809150231e-07,1.099683645193249,8.403134809150231e-07,0.6315377724168395,  ,  
8.403141438252829e-07,1.100764921245497,8.400825866435315e-07,0.1816906157693658,8.403141438252829e-07,1.099269030561042,8.403141438252829e-07,0.6315531993979019,  ,  
8.403151413435935e-07,1.100907223418142,8.401042392345765e-07,0.2293263160682766,8.403151413435935e-07,1.098480417185398,8.403151413435935e-07,0.631581538600119,  ,  
8.403168701819473e-07,1.101117567000989,8.401376757897438e-07,0.3028867374362531,8.403168701819473e-07,1.096607916470802,8.403168701819473e-07,0.6316470240510901,  ,  
8.403178603277545e-07,1.101202056319196,8.401801562932555e-07,0.3963438451621895,8.403178603277545e-07,1.095246682302628,8.403178603277545e-07,0.6316942271746261,  ,  
8.403189709725675e-07,1.101277727634394,8.401929082293074e-07,0.4243981044762812,8.403189709725675e-07,1.093479931771862,8.403189709725675e-07,0.631755693938841,  ,  
8.403194521145398e-07,1.101313294881473,8.402128176169397e-07,0.4681987572672326,8.403194521145398e-07,1.092639132732324,8.403194521145398e-07,0.6317850907610874,  ,  
8.403198241509655e-07,1.101338615705621,8.402228163141276e-07,0.4901958910806117,8.403198241509655e-07,1.091959304104535,8.403198241509655e-07,0.6318089372749901,  ,  
8.403201976217684e-07,1.101359587366083,8.402329122707394e-07,0.5124069956267718,8.403201976217684e-07,1.091252061035494,8.403201976217684e-07,0.63183383072243,  ,  
8.403205554175597e-07,1.101377507301311,8.402423084464204e-07,0.533078582124921,8.403205554175597e-07,1.090552240718355,8.403205554175597e-07,0.6318585609519962,  ,  
8.403210112436798e-07,1.101402391939469,8.402514408422377e-07,0.5531698529230198,8.403210112436798e-07,1.089630348449305,8.403210112436798e-07,0.631891295980388,  ,  
8.40321498997902e-07,1.101434777852118,8.402622042313381e-07,0.5768493089437537,8.40321498997902e-07,1.088606959431262,8.40321498997902e-07,0.6319278401826894,  ,  
8.403221386896956e-07,1.101482389596952,8.402749235575561e-07,0.604831826623322,8.403221386896956e-07,1.087207481597236,8.403221386896956e-07,0.631978147611734,  ,  
8.403227708174734e-07,1.10152413983914,8.402921781833495e-07,0.6427920033689369,8.403227708174734e-07,1.085761892931147,8.403227708174734e-07,0.6320304199842344,  ,  
8.403232375381752e-07,1.101545502701579,8.402997783276782e-07,0.6595123208919257,8.403232375381752e-07,1.084655934354013,8.403232375381752e-07,0.6320706207187177,  ,  
8.40323689089921e-07,1.101554949810102,8.403057164369093e-07,0.6725761612005481,8.40323689089921e-07,1.083556423088037,8.40323689089921e-07,0.6321107562304176,  ,  
8.40324168469287e-07,1.101551429961054,8.403124693425313e-07,0.6874325535688015,8.40324168469287e-07,1.082359788285843,8.40324168469287e-07,0.6321546302418473,  ,  
8.403247146821663e-07,1.101531046917956,8.403172608797878e-07,0.6979739355330936,8.403247146821663e-07,1.080963082133448,8.403247146821663e-07,0.6322061185097825,  ,  
8.403253904954419e-07,1.101485020927127,8.40321482894909e-07,0.7072623687997226,8.403253904954419e-07,1.079192489201034,8.403253904954419e-07,0.6322718066074858,  ,  
8.403262782634711e-07,1.101398142442884,8.403258998136915e-07,0.7169795901212062,8.403262782634711e-07,1.076808501800458,8.403262782634711e-07,0.632361098227229,  ,  
8.403275310838955e-07,1.101244485826761,8.403308590033017e-07,0.727889807263691,8.403275310838955e-07,1.073363775915986,8.403275310838955e-07,0.6324918326777919,  ,  
8.403290229359482e-07,1.10104297055768,8.403375554624203e-07,0.742622017324572,8.403290229359482e-07,1.069188936252592,8.403290229359482e-07,0.6326531040402924,  ,  
8.403307172097022e-07,1.100821633587977,8.403441123212326e-07,0.7570471067118119,8.403307172097022e-07,1.064412960364939,8.403307172097022e-07,0.6328414005869309,  ,  
8.403327167766629e-07,1.1006002222541,8.403488783226536e-07,0.7675323098378537,8.403327167766629e-07,1.058797858583271,8.403327167766629e-07,0.6330678239505904,  ,  
8.403346610683084e-07,1.100438253028765,8.403509972938613e-07,0.7721940464948365,8.403346610683084e-07,1.053404573056171,8.403346610683084e-07,0.6332901109822746,  ,  
8.403366357412825e-07,1.100325940723505,8.403532441549334e-07,0.7771371408534333,8.403366357412825e-07,1.048019137154162,8.403366357412825e-07,0.6335163465387973,  ,  
8.403387494080005e-07,1.100252340573923,8.403550355349872e-07,0.7810781769717251,8.403387494080005e-07,1.042367017435451,8.403387494080005e-07,0.6337577187363991,  ,  
8.403410499174378e-07,1.1002095606788,8.403564938085196e-07,0.7842863787431161,8.403410499174378e-07,1.036344359948276,8.403410499174378e-07,0.634018523992163,  ,  
8.403433539686773e-07,1.100190364508378,8.403579719748923e-07,0.7875383447630359,8.403433539686773e-07,1.030436912033375,8.403433539686773e-07,0.6342771482745613,  ,  
8.403457391575214e-07,1.100183771535722,8.403600693957939e-07,0.7921526707464692,8.403457391575214e-07,1.024438831551764,8.403457391575214e-07,0.6345417774738564,  ,  
8.403482749919398e-07,1.100183760920592,8.40362452984845e-07,0.7973965666589592,8.403482749919398e-07,1.01817752396136,8.403482749919398e-07,0.6348194878115019,  ,  
8.40351023887857e-07,1.10018706550931,8.403650271751026e-07,0.80305978522567,8.40351023887857e-07,1.011508899315727,8.40351023887857e-07,0.635116187842992,  ,  
8.403540741008204e-07,1.100192035435319,8.403670370469666e-07,0.807481503326509,8.403540741008204e-07,1.004237834150773,8.403540741008204e-07,0.6354400980278332,  ,  
8.403575110643929e-07,1.100197872472509,8.403687793676091e-07,0.8113146087399838,8.403575110643929e-07,0.9961908213298334,8.403575110643929e-07,0.635798426564905,  ,  
8.403614527673172e-07,1.100204312144952,8.403703765726307e-07,0.8148284597876088,8.403614527673172e-07,0.9871366101213589,8.403614527673172e-07,0.6362007827108681,  ,  
8.40366069364139e-07,1.100211302245103,8.403715447555559e-07,0.8173984622228972,8.40366069364139e-07,0.9767534040922669,8.40366069364139e-07,0.6366606341079567,  ,  
8.403716012066511e-07,1.100219007900609,8.403724271390826e-07,0.819339705981626,8.403716012066511e-07,0.9646101954753024,8.403716012066511e-07,0.637195790414437,  ,  
8.403785141966912e-07,1.10022784600404,8.403733118812948e-07,0.821286138848525,8.403785141966912e-07,0.9498747986141342,8.403785141966912e-07,0.6378408668691606,  ,  
8.40387490401618e-07,1.100238450713663,8.403742224456343e-07,0.8232893803954944,8.40387490401618e-07,0.9314480259858465,8.40387490401618e-07,0.6386405075214964,  ,  
8.403987527199131e-07,1.100250924499577,8.403749851560626e-07,0.824967343337643,8.403987527199131e-07,0.9094267800309581,8.403987527199131e-07,0.639585301695981,  ,  
8.40410572528344e-07,1.100263796460991,8.403757014738622e-07,0.826543242496803,8.40410572528344e-07,0.8876007089513971,8.40410572528344e-07,0.6405093922880731,  ,  
8.404229515287206e-07,1.100277917988771,8.403765629787403e-07,0.8284385532285448,8.404229515287206e-07,0.8661260789929878,8.404229515287206e-07,0.6414055681906107,  ,  
8.404359785447027e-07,1.100294678937102,8.403775091798627e-07,0.8305201956978362,8.404359785447027e-07,0.8450363381817008,8.404359785447027e-07,0.6422716565216459,  ,  
8.404496773486233e-07,1.100316176182681,8.403784763812941e-07,0.8326480388469968,8.404496773486233e-07,0.8245224804564497,8.404496773486233e-07,0.6430983509534424,  ,  
8.404643475082659e-07,1.100346343101692,8.403795238015723e-07,0.8349523634591535,8.404643475082659e-07,0.8044667801653913,8.404643475082659e-07,0.643887478389611,  ,  
8.404801515735849e-07,1.100392186745785,8.403807064787083e-07,0.8375542531583056,8.404801515735849e-07,0.785151083937249,8.404801515735849e-07,0.6446218894915615,  ,  
8.404900757867925e-07,1.100434540463845,8.403820486707436e-07,0.8405070756359305,8.404900757867925e-07,0.7742886882378309,8.404900757867925e-07,0.6450180740720558,  ,  
8.405e-07,1.100485988244519,8.40383653854657e-07,0.8440384802454191,8.405e-07,0.764465299819303,8.405e-07,0.6453603810700731,  ,  
8.405033870563084e-07,1.100493191145772,8.40385688595195e-07,0.848514909429025,8.405033870563084e-07,0.7614164138020537,8.405033870563084e-07,0.645461664139777,  ,  
8.405063958991898e-07,1.100516893556475,8.403882016843073e-07,0.8540437054761361,8.405063958991898e-07,0.7587778564672297,8.405063958991898e-07,0.6455477606011073,  ,  
8.405096785270061e-07,1.100542175227903,8.403908887972594e-07,0.8599553539706714,8.405096785270061e-07,0.7560051141720385,8.405096785270061e-07,0.645636091068629,  ,  
8.405162437826387e-07,1.100581199374157,8.403952882320994e-07,0.8696341106186783,8.405162437826387e-07,0.7508326985144042,8.405162437826387e-07,0.6457934452638147,  ,  
8.405266784758121e-07,1.100619938527485,8.404001065207244e-07,0.8802343455936821,8.405266784758121e-07,0.7436495923323846,8.405266784758121e-07,0.6459907380101624,  ,  
8.405370251675509e-07,1.10060872440258,8.40404951038313e-07,0.8908922842885661,8.405370251675509e-07,0.7377072311265227,8.405370251675509e-07,0.6461283118752231,  ,  
8.405450478887778e-07,1.100545882805153,8.404100478491992e-07,0.9021052682381986,8.405450478887778e-07,0.733804074811214,8.405450478887778e-07,0.6462022980178009,  ,  
8.40551949278018e-07,1.100465817031814,8.404155294441147e-07,0.9141647770522401,8.40551949278018e-07,0.7308459739468895,8.40551949278018e-07,0.6462485067207878,  ,  
8.405594536698635e-07,1.100376496040261,8.40421146968725e-07,0.9265233311949578,8.405594536698635e-07,0.7279468841240069,8.405594536698635e-07,0.6462855930871197,  ,  
8.405708326665901e-07,1.100261844458235,8.404270254146357e-07,0.9394559121984737,8.405708326665901e-07,0.7239771959930419,8.405708326665901e-07,0.6463252194877455,  ,  
8.405831289319507e-07,1.100167705770375,8.404332609756432e-07,0.9531741464151102,8.405831289319507e-07,0.7200622847721011,8.405831289319507e-07,0.6463548042464073,  ,  
8.405937687533461e-07,1.100111749418926,8.404399685041593e-07,0.9679307091503796,8.405937687533461e-07,0.7168721539828755,8.405937687533461e-07,0.646374360601588,  ,  
8.40604000304199e-07,1.100078138263633,8.404472518644076e-07,0.9839541016967622,8.40604000304199e-07,0.7139061415365244,8.40604000304199e-07,0.6463906963277272,  ,  
8.406143767084998e-07,1.100057424415386,8.404552059005563e-07,1.00145298122383,8.406143767084998e-07,0.7109569896324367,8.406143767084998e-07,0.6464063896316824,  ,  
8.406258741161052e-07,1.100043316947103,8.404639195096518e-07,1.020622921233969,8.406258741161052e-07,0.7077285521084457,8.406258741161052e-07,0.6464237655987625,  ,  
8.406394805018077e-07,1.100033033947129,8.404735087613998e-07,1.041719275079543,8.406394805018077e-07,0.703937524399613,8.406394805018077e-07,0.6464449980031793,  ,  
8.40656125805792e-07,1.100025472937947,8.404841159692707e-07,1.065055132395584,8.40656125805792e-07,0.6993235730941434,8.40656125805792e-07,0.6464723243331365,  ,  
