"P_inst (c0=1,c1=1,c2=1,c3=1) X","P_inst (c0=1,c1=1,c2=1,c3=1) Y"
6.036371607850944e-08,4.667840774337543e-05
6.03674980023066e-08,4.191226400933908e-05
6.037352818047304e-08,3.565869023532955e-05
6.038048236129316e-08,2.986124342301017e-05
6.038908962391884e-08,2.408259613070043e-05
6.039514045134443e-08,2.094484845898739e-05
6.040118630228578e-08,1.859327834231941e-05
6.040934725867635e-08,1.637585731506138e-05
6.041721298581271e-08,1.490045835557927e-05
6.042958046264945e-08,1.320541971973769e-05
6.044241359943572e-08,1.18315438318903e-05
6.045645225138112e-08,1.058511673504961e-05
6.047176982593695e-08,9.461182959946431e-06
6.049023597499357e-08,8.330695038867609e-06
6.051376638370235e-08,7.105960082839824e-06
6.054335492478595e-08,6.402580412905567e-06
6.057753691946489e-08,1.599787214625406e-05
6.06009463762279e-08,3.720467660120897e-05
6.062496549986497e-08,5.61059604582235e-05
6.064755687997058e-08,6.074462124058283e-05
6.065653301527609e-08,6.254644401069653e-05
6.066403737853723e-08,7.141049185989326e-05
6.067084992730346e-08,9.177788760452646e-05
6.067823742214311e-08,0.0001293905719758432
6.06850201540597e-08,0.0001727028257701171
6.068922192542143e-08,0.000202575056776488
6.06938989963832e-08,0.0002353132955760412
6.069828490787207e-08,0.0002594784560683013
6.070262460475382e-08,0.0002765254009647063
6.070703879135624e-08,0.0002902232396165822
6.071367814027405e-08,0.0003256968070852448
6.071864287647716e-08,0.0003919542025848644
6.072246535803181e-08,0.0004573936336855429
6.072493676279838e-08,0.0004944777231236435
6.072763717814824e-08,0.0005291523799252438
6.07297884339893e-08,0.0005670990821029678
6.073200869061765e-08,0.0006252042967313451
6.073436086383038e-08,0.0006852170540331055
6.073645792660338e-08,0.000719140639665333
6.073863010402361e-08,0.0007256272919915137
6.074051516466783e-08,0.0007120562427084265
6.074287388746317e-08,0.0006731439862214897
6.074511354452155e-08,0.0006238116117673756
6.074711185334483e-08,0.0005798801459578439
6.074939564799752e-08,0.0005352604215848232
6.075190921542118e-08,0.0004961054131387029
6.075416293114797e-08,0.0004669776904330405
6.075606626148494e-08,0.0004368380266194422
6.075797601348132e-08,0.0003997517356396167
6.075963767754442e-08,0.0003753674172355135
6.076100977005837e-08,0.0003599100811004186
6.076241834717599e-08,0.0003419025089833582
6.076443463879614e-08,0.0003112129613137248
6.076626944636189e-08,0.0002797482867158028
6.076831273119533e-08,0.0002430042956762165
6.077075700963395e-08,0.0001988505448336088
6.077306889168046e-08,0.0001598965726756643
6.077535253310637e-08,0.0001276811505927232
6.077927593448347e-08,9.281835926817182e-05
6.078247376634891e-08,8.399370521593013e-05
6.078818730424818e-08,0.0001059955164715555
6.079269265937612e-08,0.0001353867162356483
