"delay (b0=0,b1=0,b2=0,b3=0) X","delay (b0=0,b1=0,b2=0,b3=0) Y","delay (b0=0,b1=0,b2=0,b3=1) X","delay (b0=0,b1=0,b2=0,b3=1) Y","delay (b0=0,b1=0,b2=1,b3=0) X","delay (b0=0,b1=0,b2=1,b3=0) Y","delay (b0=0,b1=0,b2=1,b3=1) X","delay (b0=0,b1=0,b2=1,b3=1) Y","delay (b0=0,b1=1,b2=0,b3=0) X","delay (b0=0,b1=1,b2=0,b3=0) Y","delay (b0=0,b1=1,b2=0,b3=1) X","delay (b0=0,b1=1,b2=0,b3=1) Y","delay (b0=0,b1=1,b2=1,b3=0) X","delay (b0=0,b1=1,b2=1,b3=0) Y","delay (b0=0,b1=1,b2=1,b3=1) X","delay (b0=0,b1=1,b2=1,b3=1) Y","delay (b0=1,b1=0,b2=0,b3=0) X","delay (b0=1,b1=0,b2=0,b3=0) Y","delay (b0=1,b1=0,b2=0,b3=1) X","delay (b0=1,b1=0,b2=0,b3=1) Y","delay (b0=1,b1=0,b2=1,b3=0) X","delay (b0=1,b1=0,b2=1,b3=0) Y","delay (b0=1,b1=0,b2=1,b3=1) X","delay (b0=1,b1=0,b2=1,b3=1) Y","delay (b0=1,b1=1,b2=0,b3=0) X","delay (b0=1,b1=1,b2=0,b3=0) Y","delay (b0=1,b1=1,b2=0,b3=1) X","delay (b0=1,b1=1,b2=0,b3=1) Y","delay (b0=1,b1=1,b2=1,b3=0) X","delay (b0=1,b1=1,b2=1,b3=0) Y","delay (b0=1,b1=1,b2=1,b3=1) X","delay (b0=1,b1=1,b2=1,b3=1) Y"
4.32e-06,5.015618037265282e-09,4.32e-06,3.788562588047078e-09,4.32e-06,4.275563312307551e-09,4.32e-06,3.434716651155542e-09,4.32e-06,4.604155140540354e-09,4.32e-06,3.599039642106469e-09,4.32e-06,4.009874436152832e-09,4.32e-06,3.293375782294851e-09,4.32e-06,4.75065761651583e-09,4.32e-06,3.667009361513761e-09,4.32e-06,4.104819537812094e-09,4.32e-06,3.343815534778283e-09,4.32e-06,4.394437744847552e-09,4.32e-06,3.494258828623211e-09,4.32e-06,3.867066165758337e-09,4.32e-06,3.213430017876524e-09
4.34e-06,5.040723625966565e-09,4.34e-06,3.80576721749809e-09,4.34e-06,4.295827226288069e-09,4.34e-06,3.449577094357094e-09,4.34e-06,4.626497677540424e-09,4.34e-06,3.614672894940202e-09,4.34e-06,4.028432327973374e-09,4.34e-06,3.307499632408675e-09,4.34e-06,4.773980891358514e-09,4.34e-06,3.683193165235334e-09,4.34e-06,4.123982708912319e-09,4.34e-06,3.358277108437545e-09,4.34e-06,4.415494531984195e-09,4.34e-06,3.509685633243208e-09,4.34e-06,3.88476335736709e-09,4.34e-06,3.227183931654427e-09
4.36e-06,5.068164868652404e-09,4.36e-06,3.824572118907084e-09,4.36e-06,4.31796940396097e-09,4.36e-06,3.466375993272177e-09,4.36e-06,4.650941215012076e-09,4.36e-06,3.632168267885409e-09,4.36e-06,4.048733986040887e-09,4.36e-06,3.323054087128677e-09,4.36e-06,4.799478427914738e-09,4.36e-06,3.701518211837777e-09,4.36e-06,4.144961321980549e-09,4.36e-06,3.37410261097084e-09,4.36e-06,4.439340420699987e-09,4.36e-06,3.526706909726721e-09,4.36e-06,3.904112402838965e-09,4.36e-06,3.242225798503394e-09
4.38e-06,5.093652451876613e-09,4.38e-06,3.842017475996236e-09,4.38e-06,4.338519614615381e-09,4.38e-06,3.481679443386512e-09,4.38e-06,4.673620209419129e-09,4.38e-06,3.648361282113804e-09,4.38e-06,4.067585465828497e-09,4.38e-06,3.337414270002401e-09,4.38e-06,4.823173163961845e-09,4.38e-06,3.718250501780401e-09,4.38e-06,4.164409974938556e-09,4.38e-06,3.388906074859304e-09,4.38e-06,4.460713639801255e-09,4.38e-06,3.54234906223979e-09,4.38e-06,3.922064626673737e-09,4.38e-06,3.256173025281732e-09
4.4e-06,5.120310522169645e-09,4.4e-06,3.860281978378257e-09,4.4e-06,4.360044728150317e-09,4.4e-06,3.497700704472197e-09,4.4e-06,4.697399371692714e-09,4.4e-06,3.665391823633175e-09,4.4e-06,4.087301900448384e-09,4.4e-06,3.352476628289929e-09,4.4e-06,4.846734269809794e-09,4.4e-06,3.735758554591669e-09,4.4e-06,4.184806890637253e-09,4.4e-06,3.404492713323907e-09,4.4e-06,4.48307630204499e-09,4.4e-06,3.558738424017884e-09,4.4e-06,3.940864413939104e-09,4.4e-06,3.270757940951787e-09
4.42e-06,5.145739581934078e-09,4.42e-06,3.877468058829033e-09,4.42e-06,4.380201982208934e-09,4.42e-06,3.512738334781821e-09,4.42e-06,4.719850063419825e-09,4.42e-06,3.681381758662246e-09,4.42e-06,4.105856217537886e-09,4.42e-06,3.366938837222155e-09,4.42e-06,4.871364964230542e-09,4.42e-06,3.752229790047115e-09,4.42e-06,4.203961030041378e-09,4.42e-06,3.418765759227333e-09,4.42e-06,4.504131026281391e-09,4.42e-06,3.574156740324247e-09,4.42e-06,3.958546980329135e-09,4.42e-06,3.284491664733584e-09
4.44e-06,5.172329580815337e-09,4.44e-06,3.895681861625461e-09,4.44e-06,4.401685563615422e-09,4.44e-06,3.528693332724148e-09,4.44e-06,4.743623720980097e-09,4.44e-06,3.698345700829166e-09,4.44e-06,4.125539091044553e-09,4.44e-06,3.381952925766648e-09,4.44e-06,4.894920736852769e-09,4.44e-06,3.769043888372696e-09,4.44e-06,4.224282975286907e-09,4.44e-06,3.434219249279942e-09,4.44e-06,4.526450786992319e-09,4.44e-06,3.590508116938367e-09,4.44e-06,3.977306659639087e-09,4.44e-06,3.299058524542334e-09
4.46e-06,5.197847916515317e-09,4.46e-06,3.913133276556195e-09,4.46e-06,4.422267337488516e-09,4.46e-06,3.543964233524212e-09,4.46e-06,4.766207839902649e-09,4.46e-06,3.714566257595019e-09,4.46e-06,4.144437150207778e-09,4.46e-06,3.396358084212316e-09,4.46e-06,4.919924440455956e-09,4.46e-06,3.785778497352616e-09,4.46e-06,4.243723110095062e-09,4.46e-06,3.448944982182313e-09,4.46e-06,4.547764254213659e-09,4.46e-06,3.606117878512189e-09,4.46e-06,3.995426283585459e-09,4.46e-06,3.312988725352844e-09
4.48e-06,5.224064730045145e-09,4.48e-06,3.931130941453224e-09,4.48e-06,4.443445685402203e-09,4.48e-06,3.559691659094023e-09,4.48e-06,4.789658992231196e-09,4.48e-06,3.731358224082055e-09,4.48e-06,4.163859715174562e-09,4.48e-06,3.411021907899708e-09,4.48e-06,4.943269191312609e-09,4.48e-06,3.80302564075633e-09,4.48e-06,4.263790147944053e-09,4.48e-06,3.464527245991863e-09,4.48e-06,4.569758645791022e-09,4.48e-06,3.622233289405861e-09,4.48e-06,4.013922369089622e-09,4.48e-06,3.327336292009346e-09
4.5e-06,5.249186716757368e-09,4.5e-06,3.948379220065488e-09,4.5e-06,4.463716960775261e-09,4.5e-06,3.574720021630706e-09,4.5e-06,4.812111385115922e-09,4.5e-06,3.7473785836395e-09,4.5e-06,4.182440939652862e-09,4.5e-06,3.425197101143747e-09,4.5e-06,4.967752702697878e-09,4.5e-06,3.819496126512783e-09,4.5e-06,4.282967975751874e-09,4.5e-06,3.479022793780056e-09,4.5e-06,4.590820215777509e-09,4.5e-06,3.63764260787654e-09,4.5e-06,4.031476669532157e-09,4.5e-06,3.341055949461605e-09
4.52e-06,5.278091823236779e-09,4.52e-06,3.968485009752813e-09,4.52e-06,4.4871163933135e-09,4.52e-06,3.592184720004589e-09,4.52e-06,4.837986808613368e-09,4.52e-06,3.765996491918534e-09,4.52e-06,4.20414604984713e-09,4.52e-06,3.441701118253404e-09,4.52e-06,4.99476301993361e-09,4.52e-06,3.838599665550742e-09,4.52e-06,4.305164893984479e-09,4.52e-06,3.495873030009815e-09,4.52e-06,4.615148155262881e-09,4.52e-06,3.655589742936799e-09,4.52e-06,4.05237876909058e-09,4.52e-06,3.357014021070684e-09
4.54e-06,5.303625850990207e-09,4.54e-06,3.985928321514005e-09,4.54e-06,4.507644356274264e-09,4.54e-06,3.607565367227846e-09,4.54e-06,4.86073748767905e-09,4.54e-06,3.782258538684965e-09,4.54e-06,4.222954579130497e-09,4.54e-06,3.456539818632905e-09,4.54e-06,5.018458700804233e-09,4.54e-06,3.855287437952972e-09,4.54e-06,4.324616854990803e-09,4.54e-06,3.510603944527949e-09,4.54e-06,4.63650787257725e-09,4.54e-06,3.670763742950666e-09,4.54e-06,4.070338471197003e-09,4.54e-06,3.37092379299519e-09
4.56e-06,5.330273222642107e-09,4.56e-06,4.004064678692972e-09,4.56e-06,4.529301718959965e-09,4.56e-06,3.623571176386387e-09,4.56e-06,4.88463112879363e-09,4.56e-06,3.799264521023401e-09,4.56e-06,4.242643879827138e-09,4.56e-06,3.471610480578048e-09,4.56e-06,5.043281416969671e-09,4.56e-06,3.87278890273344e-09,4.56e-06,4.344979027243552e-09,4.56e-06,3.526018235171084e-09,4.56e-06,4.658228924812172e-09,4.56e-06,3.687099729634587e-09,4.56e-06,4.089126471383297e-09,4.56e-06,3.385482528444599e-09
4.58e-06,5.354399572575819e-09,4.58e-06,4.021581975342941e-09,4.58e-06,4.55049812482121e-09,4.58e-06,3.638591272832913e-09,4.58e-06,4.907074256292163e-09,4.58e-06,3.815243377104652e-09,4.58e-06,4.26092390417892e-09,4.58e-06,3.485793648806289e-09,4.58e-06,5.066643098757592e-09,4.58e-06,3.889194296572011e-09,4.58e-06,4.364124653338449e-09,4.58e-06,3.540458328713794e-09,4.58e-06,4.679269852458043e-09,4.58e-06,3.70242850572349e-09,4.58e-06,4.106772613839581e-09,4.58e-06,3.399104513236079e-09
4.6e-06,5.381540173795298e-09,4.6e-06,4.040102283212439e-09,4.6e-06,4.572339902318775e-09,4.6e-06,3.654766818647918e-09,4.6e-06,4.931240011144464e-09,4.6e-06,3.832509649184524e-09,4.6e-06,4.280941372956069e-09,4.6e-06,3.501100967131406e-09,4.6e-06,5.09186476142378e-09,4.6e-06,3.906908050539422e-09,4.6e-06,4.384778941073426e-09,4.6e-06,3.556062159694669e-09,4.6e-06,4.701898957999754e-09,4.6e-06,3.718959938491433e-09,4.6e-06,4.125811824008857e-09,4.6e-06,3.413878051985312e-09
4.62e-06,5.408118194908164e-09,4.62e-06,4.0575697784415e-09,4.62e-06,4.592911938944004e-09,4.62e-06,3.670004386915623e-09,4.62e-06,4.955044611585679e-09,4.62e-06,3.848737560914394e-09,4.62e-06,4.299786750923361e-09,4.62e-06,3.515470531189343e-09,4.62e-06,5.11560482321035e-09,4.62e-06,3.92358531726283e-09,4.62e-06,4.404253486414031e-09,4.62e-06,3.570743782294134e-09,4.62e-06,4.723297381551392e-09,4.62e-06,3.73455975785475e-09,4.62e-06,4.143742211413902e-09,4.62e-06,3.427761274151258e-09
4.64e-06,5.434417605478271e-09,4.64e-06,4.075551018409051e-09,4.64e-06,4.614112107851557e-09,4.64e-06,3.685704905607037e-09,4.64e-06,4.978474705485711e-09,4.64e-06,3.865495207132728e-09,4.64e-06,4.319261055066327e-09,4.64e-06,3.530271865255219e-09,4.64e-06,5.140098381323826e-09,4.64e-06,3.940804086686701e-09,4.64e-06,4.424797002465278e-09,4.64e-06,3.585896020451086e-09,4.64e-06,4.745336468763934e-09,4.64e-06,3.750653950091301e-09,4.64e-06,4.162230795033294e-09,4.64e-06,3.442084333635811e-09
4.66e-06,5.459498894838712e-09,4.66e-06,4.092767569779667e-09,4.66e-06,4.634371179142803e-09,4.66e-06,3.700705960322787e-09,4.66e-06,5.000860693818622e-09,4.66e-06,3.881465592774106e-09,4.66e-06,4.337774127791683e-09,4.66e-06,3.544387408893563e-09,4.66e-06,5.163517728279294e-09,4.66e-06,3.957293986046626e-09,4.66e-06,4.444206921197983e-09,4.66e-06,3.600350853854045e-09,4.66e-06,4.766371676118497e-09,4.66e-06,3.766015699665324e-09,4.66e-06,4.179894836180034e-09,4.66e-06,3.455752680358486e-09
4.68e-06,5.487296694594467e-09,4.68e-06,4.111536267259335e-09,4.68e-06,4.65581863280088e-09,4.68e-06,3.717072586023114e-09,4.68e-06,5.025303493886917e-09,4.68e-06,3.899007485130693e-09,4.68e-06,4.358595554592785e-09,4.68e-06,3.559856432484604e-09,4.68e-06,5.189097549729618e-09,4.68e-06,3.975240677362555e-09,4.68e-06,4.465105737774323e-09,4.68e-06,3.61616091911145e-09,4.68e-06,4.789348240687405e-09,4.68e-06,3.782802200639974e-09,4.68e-06,4.199196588963601e-09,4.68e-06,3.470713997851737e-09
4.7e-06,5.512846594040863e-09,4.7e-06,4.128957603985387e-09,4.7e-06,4.676389150178614e-09,4.7e-06,3.732300052129155e-09,4.7e-06,5.048042040554265e-09,4.7e-06,3.915302224566532e-09,4.7e-06,4.377345624491161e-09,4.7e-06,3.574202369127408e-09,4.7e-06,5.212885672994575e-09,4.7e-06,3.991909894402549e-09,4.7e-06,4.484515350391439e-09,4.7e-06,3.630998050710875e-09,4.7e-06,4.810690962149951e-09,4.7e-06,3.798378813561681e-09,4.7e-06,4.217112318850958e-09,4.7e-06,3.484575510770123e-09
4.72e-06,5.539288770484488e-09,4.72e-06,4.147223532489158e-09,4.72e-06,4.697866547401736e-09,4.72e-06,3.748257413288312e-09,4.72e-06,5.071908305221564e-09,4.72e-06,3.932356714647173e-09,4.72e-06,4.397300249443942e-09,4.72e-06,3.589261825688271e-09,4.72e-06,5.237791052190934e-09,4.72e-06,4.009532557343033e-09,4.72e-06,4.504590945786545e-09,4.72e-06,3.646357333010557e-09,4.72e-06,4.833063994143064e-09,4.72e-06,3.814707615663873e-09,4.72e-06,4.23589623737082e-09,4.72e-06,3.499110634011011e-09
4.74e-06,5.564543877406554e-09,4.74e-06,4.164379864649484e-09,4.74e-06,4.718759218359338e-09,4.74e-06,3.763220728229514e-09,4.74e-06,5.094284045415376e-09,4.74e-06,3.948332274859848e-09,4.74e-06,4.415817201453005e-09,4.74e-06,3.603372173301669e-09,4.74e-06,5.261223260171797e-09,4.74e-06,4.025620999294045e-09,4.74e-06,4.523738522662462e-09,4.74e-06,3.66078267546817e-09,4.74e-06,4.854124732738032e-09,4.74e-06,3.830046368425885e-09,4.74e-06,4.253536934958119e-09,4.74e-06,3.512762103229867e-09
4.76e-06,5.591268212931538e-09,4.76e-06,4.182578275542326e-09,4.76e-06,4.739993908296387e-09,4.76e-06,3.779085814119791e-09,4.76e-06,5.118150316422578e-09,4.76e-06,3.96543264501486e-09,4.76e-06,4.435419823249184e-09,4.76e-06,3.618344705536436e-09,4.76e-06,5.28607081027949e-09,4.76e-06,4.043172715892156e-09,4.76e-06,4.544089112465384e-09,4.76e-06,3.676077929713073e-09,4.76e-06,4.876041246284965e-09,4.76e-06,3.846319058304298e-09,4.76e-06,4.272266279793338e-09,4.76e-06,3.527247308136365e-09
4.78e-06,5.616831163612526e-09,4.78e-06,4.199991940369061e-09,4.78e-06,4.759889655199008e-09,4.78e-06,3.7938396874773e-09,4.78e-06,5.140916366595482e-09,4.78e-06,3.981338677420959e-09,4.78e-06,4.453945770541776e-09,4.78e-06,3.632830695830211e-09,4.78e-06,5.30985815219289e-09,4.78e-06,4.06030511338772e-09,4.78e-06,4.563551526476113e-09,4.78e-06,3.690712673752518e-09,4.78e-06,4.897364492063342e-09,4.78e-06,3.861879414262853e-09,4.78e-06,4.290166795834659e-09,4.78e-06,3.541094193585504e-09
4.8e-06,5.643278789364478e-09,4.8e-06,4.217965473976722e-09,4.8e-06,4.781100809434995e-09,4.8e-06,3.809514808629707e-09,4.8e-06,5.164406139758882e-09,4.8e-06,3.998662382126463e-09,4.8e-06,4.473338883766547e-09,4.8e-06,3.647628092681077e-09,4.8e-06,5.33438553070714e-09,4.8e-06,4.077501015181264e-09,4.8e-06,4.583638093371977e-09,4.8e-06,3.705808481423745e-09,4.8e-06,4.919372511175858e-09,4.8e-06,3.87931150427962e-09,4.8e-06,4.308645045137966e-09,4.8e-06,3.555015070375503e-09
4.82e-06,5.668514017699369e-09,4.82e-06,4.235123101106302e-09,4.82e-06,4.801333945122939e-09,4.82e-06,3.824505484551482e-09,4.82e-06,5.186861890418413e-09,4.82e-06,4.014664559859337e-09,4.82e-06,4.491876181633728e-09,4.82e-06,3.661728160718117e-09,4.82e-06,5.357839811057718e-09,4.82e-06,4.093898679088098e-09,4.82e-06,4.602794700113292e-09,4.82e-06,3.7202682659257e-09,4.82e-06,4.940336849110467e-09,4.82e-06,3.893266402777387e-09,4.82e-06,4.326259715037887e-09,4.82e-06,3.568614043383476e-09
4.84e-06,5.696659226866667e-09,4.84e-06,4.253468431999396e-09,4.84e-06,4.824174960542703e-09,4.84e-06,3.840208733054727e-09,4.84e-06,5.211719400732684e-09,4.84e-06,4.031600425708836e-09,4.84e-06,4.511952402736244e-09,4.84e-06,3.676358473468657e-09,4.84e-06,5.383829275724683e-09,4.84e-06,4.111367192104463e-09,4.84e-06,4.623627925609255e-09,4.84e-06,3.735263353729922e-09,4.84e-06,4.963380228230658e-09,4.84e-06,3.909302477317917e-09,4.84e-06,4.345246563286981e-09,4.84e-06,3.5830801444122e-09
4.86e-06,5.722066192388027e-09,4.86e-06,4.270715349663039e-09,4.86e-06,4.844622837371477e-09,4.86e-06,3.856554810501028e-09,4.86e-06,5.234370553873831e-09,4.86e-06,4.047676858352098e-09,4.86e-06,4.530668572819245e-09,4.86e-06,3.690572271360464e-09,4.86e-06,5.407457905601561e-09,4.86e-06,4.127888098782176e-09,4.86e-06,4.642850736731823e-09,4.86e-06,3.749798916143809e-09,4.86e-06,4.984696407980293e-09,4.86e-06,3.924809180294822e-09,4.86e-06,4.363009478699853e-09,4.86e-06,3.59639697495617e-09
4.88e-06,5.749038225888242e-09,4.88e-06,4.28887068639185e-09,4.88e-06,4.866073281937015e-09,4.88e-06,3.871045171625175e-09,4.88e-06,5.258080806141622e-09,4.88e-06,4.064591114046821e-09,4.88e-06,4.550233551547136e-09,4.88e-06,3.705546013210044e-09,4.88e-06,5.431290583313745e-09,4.88e-06,4.145272599020542e-09,4.88e-06,4.663183073774999e-09,4.88e-06,3.765123875885546e-09,4.88e-06,5.007054957324559e-09,4.88e-06,3.941147045024459e-09,4.88e-06,4.382625621438898e-09,4.88e-06,3.610820223054179e-09
4.9e-06,5.774210707974684e-09,4.9e-06,4.305902606281817e-09,4.9e-06,4.886554241463112e-09,4.9e-06,3.885773272635887e-09,4.9e-06,5.28050750713831e-09,4.9e-06,4.080481808794468e-09,4.9e-06,4.568753651664864e-09,4.9e-06,3.719342798716176e-09,4.9e-06,5.454472084081836e-09,4.9e-06,4.161603656401689e-09,4.9e-06,4.6822630025385e-09,4.9e-06,3.779081990732362e-09,4.9e-06,5.028021154604315e-09,4.9e-06,3.956435762885864e-09,4.9e-06,4.400161887894922e-09,4.9e-06,3.624387265496005e-09
4.919999999999999e-06,5.801295204898538e-09,4.919999999999999e-06,4.324339626531649e-09,4.919999999999999e-06,4.908315485340185e-09,4.919999999999999e-06,3.901908229040667e-09,4.919999999999999e-06,5.304647043053802e-09,4.919999999999999e-06,4.097660537092573e-09,4.919999999999999e-06,4.588679398135724e-09,4.919999999999999e-06,3.734497251909612e-09,4.919999999999999e-06,5.480975078271454e-09,4.919999999999999e-06,4.179251451420767e-09,4.919999999999999e-06,4.702884526698686e-09,4.919999999999999e-06,3.794573904277759e-09,4.919999999999999e-06,5.051718542774841e-09,4.919999999999999e-06,3.972960478297813e-09,4.919999999999999e-06,4.419006917549761e-09,4.919999999999999e-06,3.639882939433658e-09
4.94e-06,5.826921399050567e-09,4.94e-06,4.342672618839097e-09,4.94e-06,4.928801252453005e-09,4.94e-06,3.917126432790883e-09,4.94e-06,5.327364484571781e-09,4.94e-06,4.11381247309287e-09,4.94e-06,4.607495925444476e-09,4.94e-06,3.748580604219646e-09,4.94e-06,5.504787151086708e-09,4.94e-06,4.1958507668026e-09,4.94e-06,4.722293703654941e-09,4.94e-06,3.80916367754873e-09,4.94e-06,5.073051141697943e-09,4.94e-06,3.988693519414564e-09,4.94e-06,4.436798416292855e-09,4.94e-06,3.653751902528005e-09
4.96e-06,5.853452840262679e-09,4.96e-06,4.360558848888809e-09,4.96e-06,4.949980199402189e-09,4.96e-06,3.932786692273553e-09,4.96e-06,5.349903619713548e-09,4.96e-06,4.130489450805131e-09,4.96e-06,4.626883024612459e-09,4.96e-06,3.763320912868511e-09,4.96e-06,5.529220135957502e-09,4.96e-06,4.212971736900175e-09,4.96e-06,4.742333613472442e-09,4.96e-06,3.824227122714526e-09,4.96e-06,5.095085913734201e-09,4.96e-06,4.004345570634747e-09,4.96e-06,4.45519765421258e-09,4.96e-06,3.668058570137821e-09
4.98e-06,5.878619635823954e-09,4.98e-06,4.377533333105669e-09,4.98e-06,4.970164634651807e-09,4.98e-06,3.947726449816338e-09,4.98e-06,5.372404208254769e-09,4.98e-06,4.146392648693315e-09,4.98e-06,4.645390406197705e-09,4.98e-06,3.777379643680738e-09,4.98e-06,5.552532692918562e-09,4.98e-06,4.229294304991547e-09,4.98e-06,4.761435920428452e-09,4.98e-06,3.839871558147395e-09,4.98e-06,5.116110187437492e-09,4.98e-06,4.019810897856188e-09,4.98e-06,4.473071504790067e-09,4.98e-06,3.682015949794206e-09
5e-06,5.906193172248255e-09,5e-06,4.396150453865973e-09,5e-06,4.992271685605678e-09,5e-06,3.964048728088208e-09,5e-06,5.397912610370438e-09,5e-06,4.163791076606828e-09,5e-06,4.665592346126398e-09,5e-06,3.792755776931016e-09,5e-06,5.578390742711067e-09,5e-06,4.247168717394353e-09,5e-06,4.782628060382843e-09,5e-06,3.85558088397917e-09,5e-06,5.139086717855398e-09,5e-06,4.037025126700548e-09,5e-06,4.492291449372237e-09,5e-06,3.696846742165183e-09
5.02e-06,5.931818232889263e-09,5.02e-06,4.413436756799221e-09,5.02e-06,5.012834488484351e-09,5.02e-06,3.979308634901361e-09,5.02e-06,5.420689868857816e-09,5.02e-06,4.179933422669205e-09,5.02e-06,4.684344374597436e-09,5.02e-06,3.807030031492712e-09,5.02e-06,5.602117414439733e-09,5.02e-06,4.263738285015352e-09,5.02e-06,4.801948954156701e-09,5.02e-06,3.870150014012179e-09,5.02e-06,5.160385358103005e-09,5.02e-06,4.052562872155378e-09,5.02e-06,4.510110237810871e-09,5.02e-06,3.710710066336768e-09
5.04e-06,5.958651096374341e-09,5.04e-06,4.43194463757531e-09,5.04e-06,5.034334439702422e-09,5.04e-06,3.994922464286103e-09,5.04e-06,5.444391117679113e-09,5.04e-06,4.196895480283997e-09,5.04e-06,4.704319437058795e-09,5.04e-06,3.823251755438371e-09,5.04e-06,5.626995421483006e-09,5.04e-06,4.281179632470696e-09,5.04e-06,4.822292273080018e-09,5.04e-06,3.885419470445721e-09,5.04e-06,5.182767424952171e-09,5.04e-06,4.069081140555028e-09,5.04e-06,4.528776254553653e-09,5.04e-06,3.724895771555837e-09
5.06e-06,5.983956780442031e-09,5.06e-06,4.449003698508728e-09,5.06e-06,5.054581543515349e-09,5.06e-06,4.01045904508827e-09,5.06e-06,5.46676139309174e-09,5.06e-06,4.212801792740079e-09,5.06e-06,4.722774536907693e-09,5.06e-06,3.835938626930511e-09,5.06e-06,5.650128141673047e-09,5.06e-06,4.297496187432834e-09,5.06e-06,4.84139536980759e-09,5.06e-06,3.89976509261378e-09,5.06e-06,5.203806088641224e-09,5.06e-06,4.084109855157282e-09,5.06e-06,4.546070128447516e-09,5.06e-06,3.738769414814288e-09
5.08e-06,6.010778157587306e-09,5.08e-06,4.467106530668727e-09,5.08e-06,5.076129952982717e-09,5.08e-06,4.026290605513653e-09,5.08e-06,5.490542288337677e-09,5.08e-06,4.229720445517118e-09,5.08e-06,4.742377662995261e-09,5.08e-06,3.85068304860935e-09,5.08e-06,5.675017346781039e-09,5.08e-06,4.314842591991607e-09,5.08e-06,4.861756028475629e-09,5.08e-06,3.91499280069311e-09,5.08e-06,5.226125455473138e-09,5.08e-06,4.100340847329447e-09,5.08e-06,4.564712555316841e-09,5.08e-06,3.753913224040471e-09
5.099999999999999e-06,6.036443661279809e-09,5.099999999999999e-06,4.484437730004174e-09,5.099999999999999e-06,5.096637967368122e-09,5.099999999999999e-06,4.041428749861697e-09,5.099999999999999e-06,5.513203871267792e-09,5.099999999999999e-06,4.245875687086782e-09,5.099999999999999e-06,4.761145865086004e-09,5.099999999999999e-06,3.864990312899138e-09,5.099999999999999e-06,5.698768401002309e-09,5.099999999999999e-06,4.331414089801894e-09,5.099999999999999e-06,4.881135155326789e-09,5.099999999999999e-06,3.928198818780814e-09,5.099999999999999e-06,5.247493743828116e-09,5.099999999999999e-06,4.115849402524308e-09,5.099999999999999e-06,4.582598439068714e-09,5.099999999999999e-06,3.766773811837311e-09
5.12e-06,6.062205061759401e-09,5.12e-06,4.502055745828148e-09,5.12e-06,5.117833087633202e-09,5.12e-06,4.057028114923234e-09,5.12e-06,5.537079389165503e-09,5.12e-06,4.262620779757237e-09,5.12e-06,4.780542140344038e-09,5.12e-06,3.879774647197007e-09,5.12e-06,5.72336968114114e-09,5.12e-06,4.348600717525339e-09,5.12e-06,4.900444271328634e-09,5.12e-06,3.943201205328481e-09,5.12e-06,5.269548768339251e-09,5.12e-06,4.131891358386874e-09,5.12e-06,4.601025377841554e-09,5.12e-06,3.780983103459967e-09
5.14e-06,6.087469824501183e-09,5.14e-06,4.519150901169246e-09,5.14e-06,5.138052958868445e-09,5.14e-06,4.071921005080387e-09,5.14e-06,5.559501364780737e-09,5.14e-06,4.278601631421876e-09,5.14e-06,4.799028231171301e-09,5.14e-06,3.893864854234362e-09,5.14e-06,5.746877189233438e-09,5.14e-06,4.365019654255316e-09,5.14e-06,4.919624219083315e-09,5.14e-06,3.957630221356794e-09,5.14e-06,5.290621103562572e-09,5.14e-06,4.147158756570588e-09,5.14e-06,4.618628666729763e-09,5.14e-06,3.794613064239353e-09
5.16e-06,6.117102944275269e-09,5.16e-06,4.539229696040696e-09,5.16e-06,5.161675211793638e-09,5.16e-06,4.089490698968976e-09,5.16e-06,5.585633725078462e-09,5.16e-06,4.29740090233472e-09,5.16e-06,4.82065584441216e-09,5.16e-06,3.910493007225558e-09,5.16e-06,5.774256690106839e-09,5.16e-06,4.38402388589836e-09,5.16e-06,4.942784283915733e-09,5.16e-06,3.974631006777087e-09,5.16e-06,5.315215760463124e-09,5.16e-06,4.165148599413445e-09,5.16e-06,4.639265015462863e-09,5.16e-06,3.81065241619481e-09
5.18e-06,6.143991872649521e-09,5.18e-06,4.556581083883674e-09,5.18e-06,5.182213757053166e-09,5.18e-06,4.104618563863081e-09,5.18e-06,5.608058860066545e-09,5.18e-06,4.31341488615899e-09,5.18e-06,4.838837074493837e-09,5.18e-06,3.924736555417878e-09,5.18e-06,5.79811182768825e-09,5.18e-06,4.401827272353028e-09,5.18e-06,4.96207000846378e-09,5.18e-06,3.989228125744866e-09,5.18e-06,5.336574046431902e-09,5.18e-06,4.180603326221688e-09,5.18e-06,4.657101917771272e-09,5.18e-06,3.824454799097851e-09
5.2e-06,6.170902652428016e-09,5.2e-06,4.574843043765607e-09,5.2e-06,5.203793641587397e-09,5.2e-06,4.120462096933419e-09,5.2e-06,5.631893390142238e-09,5.2e-06,4.331388233165769e-09,5.2e-06,4.858520344950287e-09,5.2e-06,3.939886201671905e-09,5.2e-06,5.823077692883459e-09,5.2e-06,4.419225216274149e-09,5.2e-06,4.981798816180073e-09,5.2e-06,4.004498538702552e-09,5.2e-06,5.35899389565265e-09,5.2e-06,4.196847686503947e-09,5.2e-06,4.675835500152036e-09,5.2e-06,3.838711498422928e-09
