/out_DTC X,/out_DTC Y,/in_DTC X,/in_DTC Y,/V_ramp X,/V_ramp Y,/V_n X,/V_n Y,D X,D LogicBus
8.703960565585321e-07,0.02008795013385032,8.703960565585321e-07,0.2286755712294462,8.703960565585321e-07,0.5058732042447175,8.703960565585321e-07,0.6675565306227125,  ,  
8.703964874591837e-07,0.02014683433705922,8.703964874591837e-07,0.2277275897959553,8.703964874591837e-07,0.5064545209406892,8.703964874591837e-07,0.6675905483574798,  ,  
8.703969673687353e-07,0.02017397927250469,8.703969673687353e-07,0.2266717887823352,8.703969673687353e-07,0.5070714866385829,8.703969673687353e-07,0.6675953607532235,  ,  
8.703974755675986e-07,0.02016257072522649,8.703974755675986e-07,0.2255537512831591,8.703974755675986e-07,0.5076926481621243,8.703974755675986e-07,0.6675672714287703,  ,  
8.703980088514034e-07,0.02011318021373237,8.703980088514034e-07,0.2243805269126665,8.703980088514034e-07,0.5083147773215035,8.703980088514034e-07,0.6675094435182587,  ,  
8.703985782031113e-07,0.02002971324996013,8.703985782031113e-07,0.2231279531552174,8.703985782031113e-07,0.5089560117893139,8.703985782031113e-07,0.6674293015590202,  ,  
8.703991914729767e-07,0.01991906040797247,8.703991914729767e-07,0.221778759451253,8.703991914729767e-07,0.5096338902526139,8.703991914729767e-07,0.6673383916626563,  ,  
8.703998572180385e-07,0.01979239586091257,8.703998572180385e-07,0.220314120315284,8.703998572180385e-07,0.5103711329093263,8.703998572180385e-07,0.6672530739319179,  ,  
8.704005710910868e-07,0.01967335110333588,8.704005710910868e-07,0.218743599609171,8.704005710910868e-07,0.5111860761972836,8.704005710910868e-07,0.6672018138434033,  ,  
8.704013002558491e-07,0.01960149090117827,8.704013002558491e-07,0.2171394371320995,8.704013002558491e-07,0.5120753903002139,8.704013002558491e-07,0.6672247764764397,  ,  
8.704020479720549e-07,0.01961938430403783,8.704020479720549e-07,0.2154944614793247,8.704020479720549e-07,0.5130863408969977,8.704020479720549e-07,0.6673675098171578,  ,  
8.704027957275311e-07,0.01977256063724216,8.704027957275311e-07,0.2138493994315399,8.704027957275311e-07,0.5142406826223723,8.704027957275311e-07,0.6676741547830227,  ,  
8.704035315443225e-07,0.02008862783836635,8.704035315443225e-07,0.2122306024905718,8.704035315443225e-07,0.5155497812711222,8.704035315443225e-07,0.6681675311550546,  ,  
8.704042308566197e-07,0.02055930958703908,8.704042308566197e-07,0.2106921154366646,8.704042308566197e-07,0.5169703190601408,8.704042308566197e-07,0.6688264618272159,  ,  
8.704049565099593e-07,0.02122637316438072,8.704049565099593e-07,0.2090956780895956,8.704049565099593e-07,0.5186266138679133,8.704049565099593e-07,0.6696998406705363,  ,  
8.70405766251303e-07,0.02218425963399866,8.70405766251303e-07,0.2073142471333543,8.70405766251303e-07,0.5206898070823397,8.70405766251303e-07,0.6708871026264605,  ,  
8.704064202948666e-07,0.02310665234471628,8.704064202948666e-07,0.2058753512934722,8.704064202948666e-07,0.5225045881627942,8.704064202948666e-07,0.6719803619897127,  ,  
8.704069764169104e-07,0.02397624237008508,8.704069764169104e-07,0.2046518827971244,8.704069764169104e-07,0.5241322386755733,8.704069764169104e-07,0.6729737418362227,  ,  
8.704075215260812e-07,0.02488654487655298,8.704075215260812e-07,0.2034526426214531,8.704075215260812e-07,0.5257824579158814,8.704075215260812e-07,0.6739775722314423,  ,  
8.704081488623529e-07,0.02597023810381768,8.704081488623529e-07,0.2020725028236967,8.704081488623529e-07,0.5277056990806978,8.704081488623529e-07,0.6751254484921982,  ,  
8.704087941438199e-07,0.02708904685344478,8.704087941438199e-07,0.200652883596193,8.704087941438199e-07,0.5296998176620773,8.704087941438199e-07,0.6762650662848002,  ,  
8.704096175339136e-07,0.02844810957735687,8.704096175339136e-07,0.1988414253902003,8.704096175339136e-07,0.5321970424781194,8.704096175339136e-07,0.6775830154741836,  ,  
8.704104017360062e-07,0.02959638964485651,8.704104017360062e-07,0.1971161807864292,8.704104017360062e-07,0.5344472405285231,8.704104017360062e-07,0.6786196947898584,  ,  
8.704111341552315e-07,0.03052913567951243,8.704111341552315e-07,0.1955048584907534,8.704111341552315e-07,0.5364257184347648,8.704111341552315e-07,0.6794090211549144,  ,  
8.704118275314952e-07,0.03126597491150977,8.704118275314952e-07,0.1939794307107132,8.704118275314952e-07,0.5381674943496897,8.704118275314952e-07,0.6799878669407188,  ,  
8.704126183573886e-07,0.03191926861579193,8.704126183573886e-07,0.1922396137451295,8.704126183573886e-07,0.5399833871459094,8.704126183573886e-07,0.6804484330079422,  ,  
8.704136485620343e-07,0.03247806349951041,8.704136485620343e-07,0.1899731635245199,8.704136485620343e-07,0.5420794161808429,8.704136485620343e-07,0.6807607680611676,  ,  
8.704146169025751e-07,0.03271582314601967,8.704146169025751e-07,0.1878428143349359,8.704146169025751e-07,0.5437801831154151,8.704146169025751e-07,0.6807870307843054,  ,  
8.704156967687854e-07,0.03270113641364016,8.704156967687854e-07,0.1854671086722779,8.704156967687854e-07,0.545413182374282,8.704156967687854e-07,0.6805745367057184,  ,  
8.704165344152343e-07,0.03253352564917857,8.704165344152343e-07,0.1836242864845954,8.704165344152343e-07,0.5465357815872659,8.704165344152343e-07,0.6802880480921334,  ,  
8.704173246171314e-07,0.03226689597801188,8.704173246171314e-07,0.1818858423110057,8.704173246171314e-07,0.5474924772464601,8.704173246171314e-07,0.679937149237393,  ,  
8.704179771758539e-07,0.03196214460756194,8.704179771758539e-07,0.1804502131213838,8.704179771758539e-07,0.5481953077511427,8.704179771758539e-07,0.6795860257841162,  ,  
8.704187069226554e-07,0.03151988966557592,8.704187069226554e-07,0.1788447701582631,8.704187069226554e-07,0.5488627194879979,8.704187069226554e-07,0.6791233113730714,  ,  
8.704194873439093e-07,0.03092348813962354,8.704194873439093e-07,0.1771278433996535,8.704194873439093e-07,0.549414615661231,8.704194873439093e-07,0.678543727326237,  ,  
8.704202561185336e-07,0.03021891857529422,8.704202561185336e-07,0.1754365392260421,8.704202561185336e-07,0.5497887143396053,8.704202561185336e-07,0.6778885734092391,  ,  
8.704209949823528e-07,0.02944644882010586,8.704209949823528e-07,0.173811038823893,8.704209949823528e-07,0.5499985544500179,8.704209949823528e-07,0.6771837680370303,  ,  
8.704217305823654e-07,0.02859812281004654,8.704217305823654e-07,0.1721927187960801,8.704217305823654e-07,0.5500769772823771,8.704217305823654e-07,0.6764125407481457,  ,  
8.704225114338565e-07,0.02762193733155756,8.704225114338565e-07,0.1704748455157391,8.704225114338565e-07,0.5500353658764929,8.704225114338565e-07,0.6755196555547134,  ,  
8.704232382616203e-07,0.02665023435041267,8.704232382616203e-07,0.1688758244354202,8.704232382616203e-07,0.549895365399807,8.704232382616203e-07,0.6746218670432755,  ,  
8.704240516893334e-07,0.02549728220021354,8.704240516893334e-07,0.1670862834666377,8.704240516893334e-07,0.5496378677649246,8.704240516893334e-07,0.6735444458023205,  ,  
8.704249135602548e-07,0.02421271097461584,8.704249135602548e-07,0.165190167439455,8.704249135602548e-07,0.5492690012743793,8.704249135602548e-07,0.6723332506718248,  ,  
8.70425894880409e-07,0.0226983398596947,8.70425894880409e-07,0.1630312631002889,8.70425894880409e-07,0.5487637267805375,8.70425894880409e-07,0.6709021992223465,  ,  
8.704266818667794e-07,0.02146866527729793,8.704266818667794e-07,0.1612998930854331,8.704266818667794e-07,0.5483216666321377,8.704266818667794e-07,0.6697462582289565,  ,  
8.704274570277318e-07,0.02026637446687826,8.704274570277318e-07,0.1595945389901267,8.704274570277318e-07,0.5478790034946606,8.704274570277318e-07,0.6686269641884289,  ,  
8.704283063943256e-07,0.01898177072368293,8.704283063943256e-07,0.157725932483641,8.704283063943256e-07,0.5474100385414087,8.704283063943256e-07,0.6674464148454087,  ,  
8.704291667325108e-07,0.01773569681399096,8.704291667325108e-07,0.1558331884763042,8.704291667325108e-07,0.5469732003711242,8.704291667325108e-07,0.6663183910535099,  ,  
8.704301058198102e-07,0.01645721915952002,8.704301058198102e-07,0.1537671964177056,8.704301058198102e-07,0.5465589935283434,8.704301058198102e-07,0.6651796546878931,  ,  
8.704311886007055e-07,0.01510400992352706,8.704311886007055e-07,0.1513850784479321,8.704311886007055e-07,0.5461776982917589,8.704311886007055e-07,0.6639953388786787,  ,  
8.704325020757184e-07,0.01364412673913203,8.704325020757184e-07,0.148495433419555,8.704325020757184e-07,0.5458613654047449,8.704325020757184e-07,0.6627418381891672,  ,  
8.704341408669888e-07,0.01209101374982707,8.704341408669888e-07,0.1448900926247944,8.704341408669888e-07,0.545681380274465,8.704341408669888e-07,0.6614357623099958,  ,  
8.704358999116865e-07,0.01072133216429113,8.704358999116865e-07,0.1410201942897555,8.704358999116865e-07,0.5457225549895469,8.704358999116865e-07,0.6603089257800697,  ,  
8.704378255396795e-07,0.009518215023716662,8.704378255396795e-07,0.1367838127052109,8.704378255396795e-07,0.5459959122259966,8.704378255396795e-07,0.6593407911657146,  ,  
8.704398355197587e-07,0.008526821142022592,8.704398355197587e-07,0.1323618565308543,8.704398355197587e-07,0.5464797509035967,8.704398355197587e-07,0.6585619722681397,  ,  
8.704418523624226e-07,0.007743109718137162,8.704418523624226e-07,0.1279248026703781,8.704418523624226e-07,0.5471195060541212,8.704418523624226e-07,0.6579633996029915,  ,  
8.704439632015654e-07,0.007094518138499479,8.704439632015654e-07,0.1232809565560727,8.704439632015654e-07,0.5479111898285884,8.704439632015654e-07,0.6574854933077336,  ,  
8.704462146188202e-07,0.006546965394435813,8.704462146188202e-07,0.1183278385955231,8.704462146188202e-07,0.5488552934518417,8.704462146188202e-07,0.6571014193708506,  ,  
8.704486200681161e-07,0.006082596757291828,8.704486200681161e-07,0.1130358501446365,8.704486200681161e-07,0.5499446057958352,8.704486200681161e-07,0.6567974556542368,  ,  
8.704512464979989e-07,0.005677165405366297,8.704512464979989e-07,0.1072577044025425,8.704512464979989e-07,0.551198637735145,8.704512464979989e-07,0.6565566993173346,  ,  
8.70454157133887e-07,0.00531316517498927,8.70454157133887e-07,0.1008543054486298,8.70454157133887e-07,0.552638694583319,8.70454157133887e-07,0.6563682450981788,  ,  
8.704574292278146e-07,0.004974063299252247,8.704574292278146e-07,0.09365569880790958,8.704574292278146e-07,0.5542934954699151,8.704574292278146e-07,0.6562230360872994,  ,  
8.704611462681541e-07,0.004645188114938195,8.704611462681541e-07,0.08547821006111644,8.704611462681541e-07,0.556194299889255,8.704611462681541e-07,0.656113669736115,  ,  
8.704654264773344e-07,0.004314834158831358,8.704654264773344e-07,0.0760617498643259,8.704654264773344e-07,0.5583884280734479,8.704654264773344e-07,0.6560330337550676,  ,  
8.704703728515548e-07,0.003995938527088769,8.704703728515548e-07,0.06517972657951443,8.704703728515548e-07,0.5609145763856572,8.704703728515548e-07,0.6559767632886292,  ,  
8.704762590522442e-07,0.003780534174232651,8.704762590522442e-07,0.05223008506286564,8.704762590522442e-07,0.5638994853470441,8.704762590522442e-07,0.6559444095901047,  ,  
8.704835990981123e-07,0.004143390042065859,8.704835990981123e-07,0.03608198415292518,8.704835990981123e-07,0.567597067634855,8.704835990981123e-07,0.6559515862031615,  ,  
8.704917995490563e-07,0.006641172238690163,8.704917995490563e-07,0.01804099207629384,8.704917995490563e-07,0.5717197092057943,8.704917995490563e-07,0.6560346719708775,  ,  
8.705000000000001e-07,0.01424215001208159,8.705000000000001e-07,-6.617444900424221e-24,8.705000000000001e-07,0.5758472318419577,8.705000000000001e-07,0.6562111844968789,  ,  
8.705027842765399e-07,0.01899588480098024,8.705027842765399e-07,-1.654361225106055e-24,8.705027842765399e-07,0.5773368614147979,8.705027842765399e-07,0.6563731978159119,  ,  
8.705054285165652e-07,0.0244804011094442,8.705054285165652e-07,0,8.705054285165652e-07,0.5786814945487991,8.705054285165652e-07,0.6564745148466714,  ,  
8.705081652968138e-07,0.03181682540919033,8.705081652968138e-07,-8.470329472543003e-21,8.705081652968138e-07,0.5800498921394298,8.705081652968138e-07,0.6565715649247963,  ,  
8.705110521568733e-07,0.04195121225328552,8.705110521568733e-07,2.117582368135751e-22,8.705110521568733e-07,0.5814772985486117,8.705110521568733e-07,0.6566751786367615,  ,  
8.7051557118412e-07,0.06409846882642571,8.7051557118412e-07,2.117582368135751e-22,8.7051557118412e-07,0.5836737119918063,8.7051557118412e-07,0.6568338670553101,  ,  
8.705204640191139e-07,0.09753278436500661,8.705204640191139e-07,2.117582368135751e-22,8.705204640191139e-07,0.5860065895531127,8.705204640191139e-07,0.6569932396101947,  ,  
8.705268943906667e-07,0.1545272363791476,8.705268943906667e-07,-3.101927297073854e-25,8.705268943906667e-07,0.5890314680122476,8.705268943906667e-07,0.6571795081841294,  ,  
8.705332455801636e-07,0.2218920166776778,8.705332455801636e-07,0,8.705332455801636e-07,0.5919770282562373,8.705332455801636e-07,0.6573354497741425,  ,  
8.705386249704994e-07,0.284533178000435,8.705386249704994e-07,-3.308722450212111e-24,8.705386249704994e-07,0.5944446840176287,8.705386249704994e-07,0.6574533945738935,  ,  
8.70543483511407e-07,0.3434136607118901,8.70543483511407e-07,-4.235164736271502e-22,8.70543483511407e-07,0.5966498299881512,8.70543483511407e-07,0.657558429629436,  ,  
8.705470958465453e-07,0.3878805317841444,8.705470958465453e-07,-1.058791184067875e-22,8.705470958465453e-07,0.5982668003854897,8.705470958465453e-07,0.6576354777740624,  ,  
8.705508204108628e-07,0.4338778602402689,8.705508204108628e-07,-1.588186776101813e-22,8.705508204108628e-07,0.5999137609145836,8.705508204108628e-07,0.65774582227353,  ,  
8.70553638356144e-07,0.4685747309879523,8.70553638356144e-07,0,8.70553638356144e-07,0.6011459913884838,8.70553638356144e-07,0.657850982362201,  ,  
8.705558660699196e-07,0.4958160277932978,8.705558660699196e-07,-2.117582368135751e-22,8.705558660699196e-07,0.6021123769749596,8.705558660699196e-07,0.6579581679099316,  ,  
8.705578311659941e-07,0.5196022247199377,8.705578311659941e-07,0,8.705578311659941e-07,0.6029596313309197,8.705578311659941e-07,0.6580773001867104,  ,  
8.705596431688322e-07,0.5412666818826185,8.705596431688322e-07,-2.646977960169689e-22,8.705596431688322e-07,0.6037386839893969,8.705596431688322e-07,0.6582129087661081,  ,  
8.705612634727605e-07,0.5603664867546383,8.705612634727605e-07,2.117582368135751e-22,8.705612634727605e-07,0.6044271471146491,8.705612634727605e-07,0.6583430094095336,  ,  
8.705628499016068e-07,0.5788047864639894,8.705628499016068e-07,3.231174267785264e-27,8.705628499016068e-07,0.6051099047212914,8.705628499016068e-07,0.6584884390742561,  ,  
8.705644903561271e-07,0.5975472730456336,8.705644903561271e-07,4.235164736271502e-22,8.705644903561271e-07,0.6058174967464095,8.705644903561271e-07,0.6586694153726137,  ,  
8.705662834640805e-07,0.6176354045290184,8.705662834640805e-07,1.323488980084844e-22,8.705662834640805e-07,0.6065929647877081,8.705662834640805e-07,0.6588854569784062,  ,  
8.705677752681345e-07,0.633985116194828,8.705677752681345e-07,1.058791184067875e-22,8.705677752681345e-07,0.6072427015158378,8.705677752681345e-07,0.6590735563177571,  ,  
8.705692618529528e-07,0.6498809702008542,8.705692618529528e-07,2.117582368135751e-22,8.705692618529528e-07,0.6078976557289609,8.705692618529528e-07,0.6592598344398948,  ,  
8.705704793878967e-07,0.6626497615503768,8.705704793878967e-07,-4.235164736271502e-22,8.705704793878967e-07,0.6084427827233905,8.705704793878967e-07,0.6594002202705015,  ,  
8.705715247512642e-07,0.6735937483504865,8.705715247512642e-07,-6.352747104407253e-22,8.705715247512642e-07,0.6089186299199266,8.705715247512642e-07,0.6594997869699252,  ,  
8.705725083607763e-07,0.6840485528934983,8.705725083607763e-07,1.058791184067875e-22,8.705725083607763e-07,0.6093700833821456,8.705725083607763e-07,0.659566729256871,  ,  
8.705734931912479e-07,0.6947949383577104,8.705734931912479e-07,6.617444900424221e-23,8.705734931912479e-07,0.6098192352564181,8.705734931912479e-07,0.6596046098535633,  ,  
8.70574632904417e-07,0.7076398997373221,8.70574632904417e-07,0,8.70574632904417e-07,0.6103275473649244,8.70574632904417e-07,0.6596165756523684,  ,  
8.705759433352305e-07,0.7228907061814448,8.705759433352305e-07,0,8.705759433352305e-07,0.6108920140648346,8.705759433352305e-07,0.6596016572389088,  ,  
8.705772713935172e-07,0.7387144422398579,8.705772713935172e-07,-1.058791184067875e-21,8.705772713935172e-07,0.6114434319339495,8.705772713935172e-07,0.659570341827746,  ,  
8.705784302074759e-07,0.7526700209236598,8.705784302074759e-07,-4.235164736271502e-22,8.705784302074759e-07,0.611909802076503,8.705784302074759e-07,0.6595372567293309,  ,  
8.705795809348241e-07,0.7665253717029703,8.705795809348241e-07,-5.872982349126496e-23,8.705795809348241e-07,0.6123621333075201,8.705795809348241e-07,0.6595025268539525,  ,  
8.705805214743203e-07,0.7778344204464366,8.705805214743203e-07,-2.117582368135751e-22,8.705805214743203e-07,0.6127315516968401,8.705805214743203e-07,0.6594749709891555,  ,  
8.705814500138656e-07,0.7890329209287561,8.705814500138656e-07,8.470329472543003e-22,8.705814500138656e-07,0.6131044552250318,8.705814500138656e-07,0.659455493784345,  ,  
8.705823684194924e-07,0.8001662966075972,8.705823684194924e-07,-1.588186776101813e-22,8.705823684194924e-07,0.6134809084435544,8.705823684194924e-07,0.6594441843886503,  ,  
8.705833724252038e-07,0.81238050742044,8.705833724252038e-07,-1.058791184067875e-21,8.705833724252038e-07,0.6138942292443159,8.705833724252038e-07,0.6594354898492816,  ,  
8.70584254761586e-07,0.8231105979635135,8.70584254761586e-07,-6.352747104407253e-22,8.70584254761586e-07,0.6142545432710099,8.70584254761586e-07,0.6594271538819377,  ,  
8.705852117554958e-07,0.8346934061626065,8.705852117554958e-07,-4.764560328305439e-22,8.705852117554958e-07,0.6146401601106403,8.705852117554958e-07,0.6594150993312115,  ,  
8.70586118686467e-07,0.84557947207628,8.70586118686467e-07,1.985233470127266e-23,8.70586118686467e-07,0.6150008719036824,8.70586118686467e-07,0.6594004528829432,  ,  
8.705870629450653e-07,0.8567888362884899,8.705870629450653e-07,2.646977960169689e-23,8.705870629450653e-07,0.6153726111743134,8.705870629450653e-07,0.6593823274249868,  ,  
8.705881375948357e-07,0.8693610539294214,8.705881375948357e-07,-1.588186776101813e-22,8.705881375948357e-07,0.6157923275435966,8.705881375948357e-07,0.6593588999387424,  ,  
8.705894501900984e-07,0.8844083739610956,8.705894501900984e-07,-1.323488980084844e-22,8.705894501900984e-07,0.6163014086311152,8.705894501900984e-07,0.659326919515041,  ,  
8.705912007407059e-07,0.9038592093190225,8.705912007407059e-07,-3.970466940254533e-23,8.705912007407059e-07,0.6169747685137053,8.705912007407059e-07,0.659277931962443,  ,  
8.70593805699617e-07,0.9312027179771506,8.70593805699617e-07,3.176373552203626e-22,8.70593805699617e-07,0.6179630182333553,8.70593805699617e-07,0.6591894126017002,  ,  
8.705984252924143e-07,0.9735248036480324,8.705984252924143e-07,-1.6940658945086e-21,8.705984252924143e-07,0.6196657741236098,8.705984252924143e-07,0.6589752538367789,  ,  
8.706030669931429e-07,1.006799538032516,8.706030669931429e-07,-4.235164736271502e-22,8.706030669931429e-07,0.6213214667409858,8.706030669931429e-07,0.6586901737464493,  ,  
8.706078454945779e-07,1.031308025177971,8.706078454945779e-07,5.929230630780102e-21,8.706078454945779e-07,0.6230108723693447,8.706078454945779e-07,0.6583580670685829,  ,  
8.706123440108902e-07,1.046560823969175,8.706123440108902e-07,1.01643953670516e-20,8.706123440108902e-07,0.6246332960866732,8.706123440108902e-07,0.6580497861951145,  ,  
8.706168036303719e-07,1.056014799157987,8.706168036303719e-07,1.694065894508601e-21,8.706168036303719e-07,0.6262993737838561,8.706168036303719e-07,0.6577760133154934,  ,  
8.706216492377998e-07,1.062043035495892,8.706216492377998e-07,9.529120656610879e-22,8.706216492377998e-07,0.6281791840446658,8.706216492377998e-07,0.6575256068303797,  ,  
8.706265026046558e-07,1.065412742433631,8.706265026046558e-07,4.235164736271502e-22,8.706265026046558e-07,0.6301217860615936,8.706265026046558e-07,0.6573201117035117,  ,  
8.70631725101736e-07,1.067457088213552,8.70631725101736e-07,-4.235164736271502e-22,8.70631725101736e-07,0.6322579909727248,8.70631725101736e-07,0.6571377396018876,  ,  
8.706375708908572e-07,1.068823129227115,8.706375708908572e-07,-1.270549420881451e-21,8.706375708908572e-07,0.6346822249481811,8.706375708908572e-07,0.656965685599541,  ,  
8.706430573577712e-07,1.069690225271274,8.706430573577712e-07,4.235164736271502e-22,8.706430573577712e-07,0.6369749514637252,8.706430573577712e-07,0.656824600637859,  ,  
8.706486252393372e-07,1.070383813371748,8.706486252393372e-07,2.117582368135751e-22,8.706486252393372e-07,0.6393102951335188,8.706486252393372e-07,0.6566947161541455,  ,  
8.706545908339778e-07,1.071017613444982,8.706545908339778e-07,5.293955920339377e-22,8.706545908339778e-07,0.6418169239928749,8.706545908339778e-07,0.6565660110052776,  ,  
8.706612179402151e-07,1.071632473365851,8.706612179402151e-07,-5.293955920339377e-23,8.706612179402151e-07,0.6446034516964964,8.706612179402151e-07,0.6564277115623529,  ,  
8.706689214804076e-07,1.072256436514659,8.706689214804076e-07,2.646977960169689e-23,8.706689214804076e-07,0.6478440792960093,8.706689214804076e-07,0.6562869152551672,  ,  
8.706782845446074e-07,1.072908950551253,8.706782845446074e-07,-2.646977960169689e-23,8.706782845446074e-07,0.6517815557400712,8.706782845446074e-07,0.6561271289337116,  ,  
8.706903154678917e-07,1.073613312051218,8.706903154678917e-07,6.617444900424221e-24,8.706903154678917e-07,0.656833874572703,8.706903154678917e-07,0.6559419133441484,  ,  
8.70707623336726e-07,1.074425999368516,8.70707623336726e-07,6.617444900424221e-24,8.70707623336726e-07,0.6640762713222618,8.70707623336726e-07,0.6557107224819757,  ,  
8.707267991065318e-07,1.075116974323689,8.707267991065318e-07,2.646977960169689e-23,8.707267991065318e-07,0.6720480910415789,8.707267991065318e-07,0.6554968116736314,  ,  
8.707460467532044e-07,1.0756470317415,8.707460467532044e-07,0,8.707460467532044e-07,0.6799790749315633,8.707460467532044e-07,0.6553194551579542,  ,  
8.707661188143119e-07,1.076076795596222,8.707661188143119e-07,-1.240770918829542e-24,8.707661188143119e-07,0.6881621776341131,8.707661188143119e-07,0.6551662357940852,  ,  
8.707876366477132e-07,1.076445100192093,8.707876366477132e-07,-6.203854594147708e-25,8.707876366477132e-07,0.6968279445632176,8.707876366477132e-07,0.6550292839643012,  ,  
8.708115273682114e-07,1.076785834798585,8.708115273682114e-07,-8.271806125530277e-25,8.708115273682114e-07,0.706317034893297,8.708115273682114e-07,0.6549011635663555,  ,  
8.708390007664647e-07,1.077129714615037,8.708390007664647e-07,3.101927297073854e-25,8.708390007664647e-07,0.7170587115910719,8.708390007664647e-07,0.6547752641979722,  ,  
8.708715999260437e-07,1.077508269941593,8.708715999260437e-07,-4.235164736271502e-22,8.708715999260437e-07,0.7295732553996895,8.708715999260437e-07,0.6546451380443935,  ,  
8.709100554666958e-07,1.077943858550074,8.709100554666958e-07,-2.067951531382569e-25,8.709100554666958e-07,0.7440195242640602,8.709100554666958e-07,0.6545078079764242,  ,  
8.70957667401233e-07,1.078490265561215,8.70957667401233e-07,-3.176373552203626e-22,8.70957667401233e-07,0.7614335524322049,8.70957667401233e-07,0.6543509427719736,  ,  
8.710200480623762e-07,1.079234184773683,8.710200480623762e-07,-1.058791184067875e-22,8.710200480623762e-07,0.7834486388785501,8.710200480623762e-07,0.6541552147233936,  ,  
8.711080763294755e-07,1.080342278233191,8.711080763294755e-07,-1.720535674110298e-22,8.711080763294755e-07,0.8129248133402597,8.711080763294755e-07,0.6538841915290338,  ,  
8.712504275231096e-07,1.082244970657286,8.712504275231096e-07,-2.117582368135751e-22,8.712504275231096e-07,0.856515702853993,8.712504275231096e-07,0.6534436628370434,  ,  
8.714433559660619e-07,1.084912944673665,8.714433559660619e-07,-3.308722450212111e-24,8.714433559660619e-07,0.9075169272634914,8.714433559660619e-07,0.6528423366048335,  ,  
8.716742187301738e-07,1.087998592397975,8.716742187301738e-07,1.524659305057741e-20,8.716742187301738e-07,0.9569877805841169,8.716742187301738e-07,0.6521669258619011,  ,  
8.719061286096108e-07,1.090760294683627,8.719061286096108e-07,3.388131789017201e-21,8.719061286096108e-07,0.9954454466664274,8.719061286096108e-07,0.6515706656684759,  ,  
8.72127751164396e-07,1.092973369575892,8.72127751164396e-07,4.235164736271502e-21,8.72127751164396e-07,1.023352129731242,8.72127751164396e-07,0.6510994642316368,  ,  
8.723292892017549e-07,1.094606354080476,8.723292892017549e-07,-1.376428539288238e-21,8.723292892017549e-07,1.042610309572298,8.723292892017549e-07,0.6507536279444673,  ,  
8.725253457604785e-07,1.095874566825805,8.725253457604785e-07,1.058791184067875e-21,8.725253457604785e-07,1.056898277998741,8.725253457604785e-07,0.650486940472434,  ,  
8.727247358998983e-07,1.09688588241148,8.727247358998983e-07,-2.117582368135751e-22,8.727247358998983e-07,1.067915782645013,8.727247358998983e-07,0.6502763292781899,  ,  
8.729333423912928e-07,1.097697204742538,8.729333423912928e-07,-1.270549420881451e-21,8.729333423912928e-07,1.076531409001835,8.729333423912928e-07,0.6501096764014339,  ,  
8.73156921400514e-07,1.098345893303055,8.73156921400514e-07,-4.235164736271502e-22,8.73156921400514e-07,1.083285228229286,8.73156921400514e-07,0.6499792095577861,  ,  
8.733996395994389e-07,1.098853959312959,8.733996395994389e-07,-4.235164736271502e-22,8.733996395994389e-07,1.088495211736886,8.733996395994389e-07,0.6498803931395037,  ,  
8.736662489670025e-07,1.099240993338882,8.736662489670025e-07,9.693522803355793e-27,8.736662489670025e-07,1.092418537155788,8.736662489670025e-07,0.6498092978238327,  ,  
8.739625682293623e-07,1.099525464959595,8.739625682293623e-07,8.470329472543003e-22,8.739625682293623e-07,1.095277724818365,8.739625682293623e-07,0.6497623868653538,  ,  
8.742962123517042e-07,1.099725219685912,8.742962123517042e-07,0,8.742962123517042e-07,1.097273331948006,8.742962123517042e-07,0.6497362403415743,  ,  
8.746774199743173e-07,1.099857317983544,8.746774199743173e-07,3.715850407953054e-26,8.746774199743173e-07,1.09858746594184,8.746774199743173e-07,0.6497278877951991,  ,  
8.751213316396698e-07,1.099937807862473,8.751213316396698e-07,-2.481541837659083e-24,8.751213316396698e-07,1.09938561829607,8.751213316396698e-07,0.6497348137358223,  ,  
8.75253768227589e-07,1.099950224616761,8.75253768227589e-07,-1.588186776101813e-22,8.75253768227589e-07,1.099508633217356,8.75253768227589e-07,0.6497395417537692,  ,  
8.755186414034273e-07,1.099967731250608,8.755186414034273e-07,1.588186776101813e-22,8.755186414034273e-07,1.099682072840342,8.755186414034273e-07,0.6497507365663054,  ,  
8.760483877551039e-07,1.099987543164275,8.760483877551039e-07,2.117582368135751e-22,8.760483877551039e-07,1.099878322094676,8.760483877551039e-07,0.6497768579214616,  ,  
8.769293280056826e-07,1.100000054642805,8.769293280056826e-07,-1.058791184067875e-21,8.769293280056826e-07,1.100002192775549,8.769293280056826e-07,0.6498254423885024,  ,  
8.781833764011174e-07,1.100002988368146,8.781833764011174e-07,8.470329472543003e-22,8.781833764011174e-07,1.10003117007983,8.781833764011174e-07,0.6498982342557164,  ,  
8.790916882005587e-07,1.100001792481117,8.790916882005587e-07,2.117582368135751e-22,8.790916882005587e-07,1.100019289196948,8.790916882005587e-07,0.6499515151807002,  ,  
8.8e-07,1.100000672891097,8.8e-07,-1.058791184067875e-22,8.8e-07,1.100008183151636,8.8e-07,0.6500043704873841,  ,  
8.800215538999365e-07,1.10011548261244,8.800215538999365e-07,0.04741857986018178,8.800215538999365e-07,1.100163514237959,8.800215538999365e-07,0.650118444706699,  ,  
8.80045489587494e-07,1.100123843919474,8.80045489587494e-07,0.100077092486692,8.80045489587494e-07,1.100211354464688,8.80045489587494e-07,0.6501412533198704,  ,  
