leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) X,leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) Y
6.761222350154703e-08,5.792388591049341e-05
6.761345907604434e-08,6.74780534126421e-05
6.761435194833175e-08,7.018284854787572e-05
6.761507608340376e-08,6.674463399681643e-05
6.761596893814892e-08,5.750915849194801e-05
6.761680625425735e-08,4.645270647983538e-05
6.761759194366701e-08,3.655000307662817e-05
6.761825749020192e-08,2.957340022694909e-05
6.761895279139087e-08,2.500019452564075e-05
6.761974153067333e-08,2.297101411728717e-05
6.762035837938288e-08,2.245486843571791e-05
6.762112407796199e-08,2.223324272317862e-05
6.762186018047525e-08,2.219618986656784e-05
6.762281632750235e-08,2.225528982925984e-05
6.762402050172638e-08,2.239877760196905e-05
6.762595024743741e-08,2.266602937298469e-05
6.762844036818886e-08,2.299451831196045e-05
6.763163895070025e-08,2.334249331883976e-05
6.76359753851463e-08,2.36366492594677e-05
6.764283657255046e-08,2.356667463502147e-05
6.764999999999999e-08,2.266437243736598e-05
6.765346425390427e-08,2.120221337909875e-05
6.765763703111008e-08,1.951393696114261e-05
6.766158399374351e-08,1.801917515834379e-05
6.766947791901037e-08,1.535671088936271e-05
6.768083633001559e-08,1.224876386270633e-05
6.76956966583898e-08,9.323288388189577e-06
6.771093286604309e-08,7.408890028077621e-06
6.772864652267363e-08,6.145027453746714e-06
6.775190792829793e-08,5.385170813539573e-06
6.77848014802752e-08,5.048370954033648e-06
6.781977643492976e-08,4.975187780436797e-06
6.786031325959971e-08,4.961617536291732e-06
6.790820278868436e-08,4.959916835172473e-06
6.797220046852831e-08,4.959791026550647e-06
6.806208821592289e-08,4.959786485163993e-06
6.820638321571283e-08,4.959787038339881e-06
6.846923792289646e-08,4.959788103215877e-06
6.899494733726373e-08,4.959790147680594e-06
7.004636616599826e-08,4.959794042175422e-06
7.214920382346731e-08,4.959800974822951e-06
7.5e-08,4.959808863791192e-06
7.50375e-08,4.975376270765831e-06
7.504700574084756e-08,5.069971027000772e-06
7.506601722254269e-08,8.513775833421163e-06
7.507121406479628e-08,1.129188501019159e-05
7.507585723850676e-08,1.427796142429532e-05
7.508125089541911e-08,1.759086013625198e-05
7.508652071426963e-08,1.985121204556377e-05
7.50960597203629e-08,1.930894423961391e-05
7.509994201405609e-08,1.693268816970622e-05
7.510247018361852e-08,1.506122240388951e-05
7.510548998781526e-08,1.33459675302518e-05
7.510795098389841e-08,1.270856765417354e-05
7.511050355347193e-08,1.268324574114949e-05
7.511291912300057e-08,1.280402936430866e-05
7.511544114390004e-08,1.292139678864458e-05
7.51179818361621e-08,1.301589933693531e-05
7.51216554423732e-08,1.311500052235759e-05
7.512843659268909e-08,1.321119237610611e-05
7.513921829634454e-08,1.322066199017777e-05
7.514999999999999e-08,1.312998365538408e-05
7.515300523182445e-08,1.242354843716244e-05
7.515810215472782e-08,1.163705221714082e-05
7.516277101928788e-08,1.131328456436633e-05
7.517210874840801e-08,1.104451051667934e-05
7.518066420914463e-08,1.095378940476936e-05
7.519332434927586e-08,1.088829963140916e-05
7.521121574395041e-08,1.082306916953163e-05
7.524082392268279e-08,1.072338862801363e-05
7.529583126372464e-08,1.053828907537215e-05
7.540477995041111e-08,1.017663143284579e-05
7.560901856537725e-08,9.528724599735688e-06
7.568139437663355e-08,9.34724070913444e-06
7.575947635059716e-08,9.274842521912171e-06
7.582322329604722e-08,9.403666276871318e-06
7.58931801740197e-08,9.708141180919365e-06
7.595141004376559e-08,9.856330672007051e-06
7.601546774169411e-08,1.024952213087042e-05
7.603834080607848e-08,1.215117967919452e-05
7.604521225886716e-08,1.300118550332944e-05
7.605895516444451e-08,1.432984370492219e-05
7.607034727306253e-08,1.362370780255925e-05
7.607922292139776e-08,1.443924211789766e-05
7.608208929781465e-08,1.637206873350002e-05
7.608455731137351e-08,1.801579770891206e-05
7.608709570612883e-08,1.877046208917924e-05
7.608994708277195e-08,1.789604246255187e-05
7.60932385522125e-08,1.48071627404879e-05
7.609604908136596e-08,1.132476179889715e-05
7.609828200311744e-08,9.286808870087069e-06
7.6099952030029e-08,8.469054977805714e-06
7.610178704240374e-08,7.907654331815765e-06
7.610377419921848e-08,7.406296331161879e-06
7.610569933876585e-08,6.962993980736552e-06
7.610807357423213e-08,6.478433581074841e-06
7.611148133927235e-08,5.986416348366595e-06
7.611641515664693e-08,5.678094261049788e-06
7.612115652357675e-08,5.570234818207907e-06
7.612664557601892e-08,5.491458020883279e-06
7.613198421345329e-08,5.429209796072922e-06
7.613911981259866e-08,5.359220079374308e-06
7.614901957063927e-08,5.280140288878787e-06
7.616881908672049e-08,5.164569077127101e-06
7.619560265076165e-08,5.065482200238223e-06
7.623121308666883e-08,4.993801847700763e-06
7.627686063236221e-08,4.963306167752411e-06
7.633864802661293e-08,4.959763173321892e-06
7.638672131498871e-08,4.95974453741935e-06
7.643653978022695e-08,4.959738051970894e-06
7.650210062546601e-08,4.959737621512954e-06
7.663322231594414e-08,4.959738363387811e-06
7.68954656969004e-08,4.95974001148318e-06
7.732545443465782e-08,4.959743454657384e-06
7.812967396760953e-08,4.95974875204498e-06
7.973811303351296e-08,4.959759036158323e-06
8.249999999999999e-08,4.959774155474083e-06
8.2509375e-08,4.961439856417756e-06
8.252446442302118e-08,4.962691304479874e-06
8.255464326906354e-08,5.285547417070361e-06
8.256219430406385e-08,6.36879197910291e-06
8.256824068893652e-08,8.534232747125316e-06
8.257276842987177e-08,1.111692350438362e-05
8.257857608410345e-08,1.493861971355809e-05
8.2583010601796e-08,1.73447656657312e-05
8.258802827219374e-08,1.880794342691997e-05
8.259018032624695e-08,1.968728210409242e-05
8.259098079228077e-08,2.03591559635158e-05
8.259183039367653e-08,2.138467939369181e-05
8.259249424014089e-08,2.245867992230039e-05
8.259382193306961e-08,2.546346067530956e-05
8.259637288563168e-08,3.420873382015194e-05
8.259857031418825e-08,4.233838354303641e-05
8.260018032624695e-08,4.645456591547671e-05
8.260056167824216e-08,4.699684815815181e-05
8.260116295516699e-08,4.755558580078025e-05
8.260167537474138e-08,4.767991701776344e-05
8.260270021389015e-08,4.708275036574752e-05
8.260472548685037e-08,4.823498116059758e-05
8.260641273509262e-08,5.826901904768089e-05
8.260780415424454e-08,6.678119301266386e-05
8.260913728284561e-08,6.908144042721472e-05
8.261078739872335e-08,6.345303601945492e-05
8.261230511162934e-08,6.144942283114793e-05
8.26135748732125e-08,7.097333104118585e-05
8.261452454111671e-08,7.445680009565152e-05
8.2615253029241e-08,7.138647281651771e-05
8.261618685315389e-08,6.208370081270241e-05
8.261703829124419e-08,5.099069010056872e-05
8.261783816897279e-08,4.101876558036003e-05
8.261850950057614e-08,3.407735032162011e-05
8.261920772569752e-08,2.95650245567137e-05
8.262000097944508e-08,2.755040521315846e-05
8.262062536261435e-08,2.70204194192112e-05
8.262139256183576e-08,2.677916579622596e-05
8.262213446665379e-08,2.672142201881654e-05
8.262309905034624e-08,2.675643045194161e-05
8.262432061534929e-08,2.687451818932695e-05
8.262628170917118e-08,2.711093419288696e-05
8.262878540583404e-08,2.74157639197203e-05
8.263200231098215e-08,2.77745994762012e-05
8.263635533630844e-08,2.817211850981069e-05
8.264325518733092e-08,2.848870471124924e-05
8.264999999999999e-08,2.823962710044704e-05
8.26533615086082e-08,2.681472009792805e-05
8.265742679994589e-08,2.515436585772872e-05
8.266125236777906e-08,2.366282933995267e-05
8.26689035034454e-08,2.090343303933806e-05
8.267994194871144e-08,1.740066587417003e-05
8.269499748925948e-08,1.348966523363251e-05
8.271007918077846e-08,1.054290397695788e-05
8.27274832622618e-08,8.211620063797318e-06
8.274984357200917e-08,6.475991915332839e-06
8.278693081923695e-08,5.328129245747553e-06
8.282537431459428e-08,5.035431578928286e-06
8.286727558530399e-08,4.972292461167149e-06
8.291328657458777e-08,4.961365855532148e-06
8.297010794010618e-08,4.959882768764287e-06
8.304696326701464e-08,4.959780479500432e-06
8.315449361628563e-08,4.959776837348671e-06
8.333169455468842e-08,4.959780760653848e-06
8.364106769279308e-08,4.959779120831773e-06
8.425981396900242e-08,4.959781950728847e-06
8.549730652142109e-08,4.959787203035882e-06
8.797229162625844e-08,4.959796463534358e-06
9e-08,4.959802863752177e-06
9.003749999999999e-08,4.975292213630991e-06
9.004700574084755e-08,5.069880177447705e-06
9.006601722254268e-08,8.513483974482594e-06
9.007121410735961e-08,1.129162311175824e-05
9.007585736702569e-08,1.427835533539015e-05
9.008125103682507e-08,1.75925390890545e-05
9.008652088703164e-08,1.985543824803938e-05
9.009605998183445e-08,1.932017289683754e-05
9.009994221025848e-08,1.694776664499788e-05
9.010247036850604e-08,1.507882197348898e-05
9.010549011983833e-08,1.336688855634229e-05
9.010795115229581e-08,1.273209517596895e-05
9.011050379327354e-08,1.270955604036564e-05
9.011291935123257e-08,1.283296456050315e-05
9.01154414035496e-08,1.295312427515507e-05
9.0117982116062e-08,1.305045260272478e-05
9.012165580738095e-08,1.315368767789884e-05
9.012843709217417e-08,1.32575899438711e-05
9.013921854608707e-08,1.327941670326726e-05
9.014999999999998e-08,1.320087221455395e-05
9.015300519701832e-08,1.24897426599959e-05
9.01581020479089e-08,1.16982049086873e-05
9.016277085096298e-08,1.137356661517529e-05
9.017210845707113e-08,1.11069069487074e-05
9.018066077170177e-08,1.101989933813567e-05
9.019331298275117e-08,1.096069201531648e-05
9.02111925277524e-08,1.090461460849304e-05
9.024078223499848e-08,1.082017067718902e-05
9.029576040385061e-08,1.066301224229778e-05
9.04046549624481e-08,1.035545335361532e-05
9.060880842806772e-08,9.790003764291672e-06
9.069724558930262e-08,9.559455301634364e-06
9.087411991177241e-08,9.266233750530307e-06
9.096080880354501e-08,9.371089378646173e-06
9.105838005445258e-08,9.64578357651004e-06
9.112796843022109e-08,9.6607812483868e-06
9.114783712653556e-08,9.670314690596224e-06
9.118757451916449e-08,1.103798287094479e-05
9.119553695792035e-08,1.174406735718251e-05
9.121146183543206e-08,1.326175880952016e-05
9.122365763166333e-08,1.37103011788038e-05
9.123628572214007e-08,1.260517445532897e-05
9.124147097559268e-08,1.35160252380237e-05
9.124434124087386e-08,1.500637292959477e-05
9.124704945176142e-08,1.65745104717916e-05
9.124977512399454e-08,1.754324645640782e-05
9.12533670359765e-08,1.705892385210362e-05
9.125706113732586e-08,1.447086132333895e-05
9.12602990501705e-08,1.122926395576274e-05
9.126298286862051e-08,9.100082845695308e-06
9.126487283617894e-08,8.302517200429963e-06
9.12675277267782e-08,7.665515691395003e-06
9.12697632406811e-08,7.229277848408586e-06
9.127191412215201e-08,6.842110754149735e-06
9.127450892073448e-08,6.419163668736655e-06
9.127969851789941e-08,5.836070052764806e-06
9.128512938413183e-08,5.601136858423464e-06
9.129057010910317e-08,5.510435814806383e-06
9.129675148183055e-08,5.441992858365056e-06
9.130283843654331e-08,5.386965936129806e-06
9.131112905558538e-08,5.324379433681743e-06
9.13231033227351e-08,5.251577348127659e-06
9.134705185703453e-08,5.146755240508113e-06
9.137792796656539e-08,5.061246909835062e-06
9.141932424937569e-08,4.996663896815383e-06
9.147246483494272e-08,4.964793946590824e-06
9.154507722860434e-08,4.95976150459918e-06
9.160724970919977e-08,4.95972436509011e-06
9.166624425938168e-08,4.959721203003028e-06
9.173823525427843e-08,4.959720843828116e-06
9.188221724407194e-08,4.959721808971547e-06
9.217018122365896e-08,4.959723973022938e-06
9.265773442176696e-08,4.959728389538272e-06
9.352920333297901e-08,4.95973504374635e-06
9.527214115540311e-08,4.959747744117459e-06
9.749999999999998e-08,4.959761819288455e-06
9.750937499999999e-08,4.961419390069747e-06
9.752446442302117e-08,4.962669426987647e-06
9.755464326906353e-08,5.284807193986215e-06
9.756218982650972e-08,6.364113227749769e-06
9.756824057786165e-08,8.523823079868572e-06
9.757276833746652e-08,1.109694619310381e-05
9.757857645389212e-08,1.489967374568746e-05
9.758301105980289e-08,1.728604507705009e-05
9.758802829859888e-08,1.872356115451747e-05
9.759018031514632e-08,1.959227412188245e-05
9.759098076219983e-08,2.025960439104021e-05
9.75918303408343e-08,2.128120890443192e-05
9.759249417845302e-08,2.235216336812501e-05
9.759382185369045e-08,2.534928067755606e-05
9.75963451138303e-08,3.397550264087085e-05
9.759853733290115e-08,4.216186573345758e-05
9.760018031514632e-08,4.638128402677652e-05
9.760056331460755e-08,4.689259937853215e-05
9.760116946764469e-08,4.74122279769067e-05
9.760168744317336e-08,4.750660383692495e-05
9.760272339423071e-08,4.686217115717474e-05
9.760474529819802e-08,4.822765667436167e-05
9.760643812532115e-08,5.848607016756063e-05
9.760782097287849e-08,6.681217320967303e-05
9.760916216453999e-08,6.887796140871017e-05
9.761081383331142e-08,6.305861910704962e-05
9.76123154685128e-08,6.164299414601103e-05
9.761358323772255e-08,7.140570648639894e-05
9.761451349114546e-08,7.456720790473276e-05
9.761524459460169e-08,7.132173393252984e-05
9.761617034721838e-08,6.196039458740737e-05
9.761702086555371e-08,5.083306481011172e-05
9.761781565374964e-08,4.094510007064574e-05
9.761848426300622e-08,3.408328786561293e-05
9.761918450154144e-08,2.964731957824166e-05
9.761998052550569e-08,2.770498402019791e-05
9.76206103602861e-08,2.72104049142915e-05
9.762137445645631e-08,2.70064618581391e-05
9.762211940684976e-08,2.697865728247683e-05
9.762308955018134e-08,2.705067097211116e-05
9.762432634880166e-08,2.721503350323497e-05
9.762631225063997e-08,2.752364792619174e-05
9.762883110082038e-08,2.79155111074753e-05
9.763207679899454e-08,2.838587051869112e-05
9.763647837688985e-08,2.893780385221877e-05
9.76434987631684e-08,2.953072712923281e-05
9.764999999999998e-08,2.962333179256483e-05
9.765330025330973e-08,2.83355717761536e-05
9.765730966480722e-08,2.683177066256873e-05
9.766106397220723e-08,2.5485884336536e-05
9.766857258700725e-08,2.298039854531945e-05
9.767942923101789e-08,1.97233883453153e-05
9.769461382952409e-08,1.581350022186487e-05
9.770962438668361e-08,1.268299870429821e-05
9.77268766363247e-08,9.965733978882499e-06
9.774877444692554e-08,7.683503634689548e-06
9.778508828777962e-08,5.836402727771244e-06
9.783067468190675e-08,5.139001881634697e-06
9.787642052487537e-08,4.992998326554842e-06
9.7925548324422e-08,4.964864048444423e-06
9.79825568596857e-08,4.960280131683186e-06
9.805603210875851e-08,4.959786516445277e-06
9.815842899137258e-08,4.959767985541378e-06
9.830800408771749e-08,4.959768928143783e-06
9.85682310627324e-08,4.959767215830497e-06
9.908753140279487e-08,4.959770140500582e-06
1.001261320829198e-07,4.959775311970868e-06
1.022033334431697e-07,4.959784923138737e-06
1.05e-07,4.959795515970404e-06
1.050375e-07,4.975224798544613e-06
1.050470057408476e-07,5.069791207739019e-06
1.050660172225427e-07,8.51316875779585e-06
1.050712140318266e-07,1.12913140796576e-05
1.050758573068763e-07,1.427843165355108e-05
1.050812509908114e-07,1.759367506643726e-05
1.050865208109488e-07,1.985838956490181e-05
1.050960600237317e-07,1.93284669554656e-05
1.050999422530802e-07,1.695879799796318e-05
1.051024704098866e-07,1.509174875014569e-05
1.051054901559343e-07,1.338216269060742e-05
1.051079512242528e-07,1.274927913226044e-05
1.051105039125396e-07,1.272875081662677e-05
1.051129194721409e-07,1.285408756860489e-05
1.051154415620089e-07,1.297628478508306e-05
1.051179822806709e-07,1.307568317933415e-05
1.051216559973073e-07,1.318194074028935e-05
1.051284373117945e-07,1.329148600919666e-05
1.051392186558972e-07,1.3322375717818e-05
1.0515e-07,1.325272892915891e-05
1.051530051817142e-07,1.253814319174717e-05
1.05158102000941e-07,1.174292263892407e-05
1.051627707769511e-07,1.14176683840214e-05
1.051721083289714e-07,1.115258666318218e-05
1.051806581749478e-07,1.106831681796942e-05
1.051933047081025e-07,1.101372936954541e-05
1.052111762156162e-07,1.096438354674734e-05
1.052407536072399e-07,1.089115910238595e-05
1.052957082241339e-07,1.075463193350906e-05
1.054045650904929e-07,1.048727175825128e-05
1.056086559893386e-07,9.992099910655104e-06
1.05774721458775e-07,9.605862637791173e-06
1.058762656790272e-07,9.399510955994211e-06
1.059724533023149e-07,9.278090588851558e-06
1.060590624529123e-07,9.300458144450651e-06
1.061544497913142e-07,9.482317763378774e-06
1.062322072386249e-07,9.591287307626791e-06
1.063128271523969e-07,9.661836988312657e-06
1.063525947118482e-07,1.14344713779714e-05
1.06362293988306e-07,1.224168164612144e-05
1.06367143626535e-07,1.262902868114729e-05
1.063768429029929e-07,1.319847028457888e-05
1.063863400663038e-07,1.30930260102753e-05
1.063959662795361e-07,1.220368272220812e-05
1.064015953219384e-07,1.25208955886653e-05
1.064047963439953e-07,1.362041776730984e-05
1.06407729466358e-07,1.505550528129976e-05
1.064109363467418e-07,1.637566834645662e-05
1.064139486107838e-07,1.669069062542621e-05
1.064172250949726e-07,1.571697588004154e-05
1.064209503036242e-07,1.321871220767818e-05
1.064243028633336e-07,1.039694882198278e-05
1.064270580786008e-07,8.695745280712555e-06
1.064290667357837e-07,8.054934939386865e-06
1.064312743660243e-07,7.618830386141131e-06
1.064336052239136e-07,7.2343234610058e-06
1.064358788774832e-07,6.889955046948903e-06
1.064387256968126e-07,6.494042032909865e-06
1.064430527249954e-07,5.995923505455122e-06
1.06449099874643e-07,5.630106815652577e-06
1.064563820019023e-07,5.490764921448145e-06
1.064644037297356e-07,5.412812964666813e-06
1.064710538271134e-07,5.362115513698499e-06
1.0647893943256e-07,5.311798501782958e-06
1.064945082837092e-07,5.233169949773284e-06
1.065169049150652e-07,5.15125724186178e-06
1.065506534333828e-07,5.069872018136293e-06
1.065941745599783e-07,5.008140896236185e-06
1.066522635065432e-07,4.969771800315937e-06
1.067302221123119e-07,4.959966362809349e-06
1.068198094208284e-07,4.95970944981748e-06
1.068866715373655e-07,4.959706459380219e-06
1.069655183728661e-07,4.959704041835065e-06
1.070972496942282e-07,4.959704965944231e-06
1.073607123369524e-07,4.959707189995838e-06
1.078726982317328e-07,4.959712443333624e-06
1.087388021400601e-07,4.959720003878072e-06
1.104710099567146e-07,4.959734427369708e-06
1.125e-07,4.959749144816535e-06
1.12509375e-07,4.961401237748895e-06
1.125244644230211e-07,4.962648903632121e-06
1.125546432690635e-07,5.284241207624767e-06
1.125621881106707e-07,6.360961406947618e-06
1.125682405572695e-07,8.515902939423884e-06
1.125727682917828e-07,1.108165880602481e-05
1.125785765717434e-07,1.486960883765069e-05
1.125830112072753e-07,1.724061732356118e-05
1.125880283069963e-07,1.865807234704064e-05
1.125901803110157e-07,1.951832270084749e-05
1.125909807519068e-07,2.01839893764389e-05
1.125918303231425e-07,2.1202790612824e-05
1.12592494157842e-07,2.227110348555874e-05
1.12593821827241e-07,2.526112949532095e-05
1.125963553038544e-07,3.387023517429918e-05
1.125985389622159e-07,4.185783756999325e-05
1.126001803110157e-07,4.597741658184957e-05
1.126005631767062e-07,4.649942180019994e-05
1.126011686584817e-07,4.702073941859138e-05
1.126016863234025e-07,4.710395630336867e-05
1.126027216532439e-07,4.642083382839016e-05
1.126047192284402e-07,4.772349133685937e-05
1.126064052495305e-07,5.794562383543015e-05
1.12607779104021e-07,6.623827056392937e-05
1.1260911444846e-07,6.82911814688405e-05
1.126107527125042e-07,6.246909308533317e-05
1.126122494003988e-07,6.100406622401407e-05
