P_inst (trise=5e-10) X,P_inst (trise=5e-10) Y
1.151076791590013e-06,-1.028636476312405e-06
1.151088252707625e-06,-1.1032848750831e-06
1.151110092739618e-06,-1.008672926153443e-06
1.151148144754328e-06,-1.099118631780217e-06
1.151190113395235e-06,-1.01923840238707e-06
1.151241545562188e-06,-1.11369160649748e-06
1.15131280240347e-06,-1.038921313303082e-06
1.151452109985867e-06,-1.144063231171236e-06
1.15149360561325e-06,-1.058296903692453e-06
1.151576596868017e-06,-1.147447564538075e-06
1.151683999416161e-06,-1.060235344963241e-06
1.151853375227416e-06,-1.147932290065226e-06
1.152106445895541e-06,-1.060173259823062e-06
1.152567595793925e-06,-1.147749132476134e-06
1.153489895590694e-06,-1.059822334347943e-06
1.155e-06,-1.147271670459831e-06
1.155063403990746e-06,2.116794837820274e-06
1.15515184892742e-06,1.897879513056257e-06
1.155176417945622e-06,9.314256652966711e-07
1.155188702454723e-06,-2.339489285483269e-07
1.155213271472925e-06,-5.366124235816884e-06
1.1552406460056e-06,-1.591840084597266e-05
1.155250125000227e-06,-2.104686348077712e-05
1.155252625000227e-06,3.425410158513217e-05
1.155255156667279e-06,-3.08444323459401e-05
1.155256972076095e-06,-2.588563560723788e-06
1.15525868041723e-06,-6.775452124016984e-05
1.155259402708729e-06,-2.921380977429613e-05
1.155260125000227e-06,-8.728027632739322e-05
1.155260435458827e-06,-7.919535967558633e-05
1.155260832071084e-06,-7.957046773508687e-05
1.155261202454136e-06,-7.951473168914007e-05
1.155261903301856e-06,-7.997517564210465e-05
1.155262998091624e-06,-7.799168885686342e-05
1.155264152065746e-06,-7.514778583339348e-05
1.155265349356545e-06,-7.27485362400856e-05
1.155266539765286e-06,-7.50325307030512e-05
1.155267767144233e-06,-7.401967448659648e-05
1.1552692221028e-06,-6.921323482954602e-05
1.155270683744542e-06,-6.24197160977956e-05
1.155272801388351e-06,-5.42203882789463e-05
1.15527444140698e-06,-5.062617892242947e-05
1.155276308090518e-06,-4.892158914171834e-05
1.155278221608481e-06,-4.939200888359965e-05
1.155279726147775e-06,-5.008747057422845e-05
1.155281312213841e-06,-4.976879808806856e-05
1.155282693896006e-06,-5.030357091624787e-05
1.155283535424488e-06,-5.255311909215211e-05
1.155284608840554e-06,-5.868139452065929e-05
1.155285593608378e-06,-6.348231848202241e-05
1.155287218468741e-06,-6.913141099541426e-05
1.155288577734305e-06,-7.236002540879435e-05
1.155290087923548e-06,-7.695237471539689e-05
1.155291967708201e-06,-8.407816255467151e-05
1.155294342380201e-06,-9.961815448800179e-05
1.155296765565921e-06,-0.0001279519001498211
1.155299735786206e-06,-0.0001798533951210892
1.155302476212809e-06,-0.0002454156158574436
1.155304961989964e-06,-0.0003205870127551545
1.155308158327065e-06,-0.0004374342510454123
1.155311375128702e-06,-0.0005725027464964079
1.155313822805962e-06,-0.00068210476912792
1.155316091379223e-06,-0.0007846645808912231
1.155317915965797e-06,-0.0008707825147707409
1.155319151263886e-06,-0.0009273439714475936
1.155320479891186e-06,-0.0009802761400865881
1.155321663574631e-06,-0.001021384543731923
1.155322774442374e-06,-0.001053636644772576
1.155323698306447e-06,-0.001083449185949571
1.155325084295024e-06,-0.001128355079893286
1.155326107081861e-06,-0.001156295139629728
1.15532708428361e-06,-0.001173538104834111
1.155327807207183e-06,-0.001189813594043583
1.155328578347582e-06,-0.001198647321672036
1.155329333422131e-06,-0.001212054380801249
1.15533031351892e-06,-0.001220146703298035
1.155331579331414e-06,-0.001232910942014219
1.155332697819722e-06,-0.001236020917664886
1.155333955426083e-06,-0.00124191076964039
1.155335487968288e-06,-0.001238467081615488
1.155337565475866e-06,-0.001233097390124336
1.155340615465252e-06,-0.001209391462953452
1.155344113711431e-06,-0.001179756131160821
1.155347547290633e-06,-0.001142601596900833
1.155352227989099e-06,-0.001091244863619047
1.155355661982214e-06,-0.001040961406318514
1.155360162519378e-06,-0.0009733993935127322
1.155365376051217e-06,-0.0008872535541241129
1.15537057049029e-06,-0.0008072960530809793
1.15537605218288e-06,-0.0007212853868436992
1.155382333687203e-06,-0.0006366971180374303
1.155390446642357e-06,-0.0005845982501754051
1.15539945094921e-06,-0.0006974601504638014
1.155407063167821e-06,-0.0009266322276839177
1.155412324742134e-06,-0.001066519717204721
1.155417544007879e-06,-0.001150168184517306
1.155425235001048e-06,-0.001166319024243482
1.155431132121071e-06,-0.001110448661456083
1.155437725727594e-06,-0.0009901664701846434
1.155444891378038e-06,-0.0007868929660748965
1.155452936675018e-06,-0.0004499672132762335
1.155459607517641e-06,-0.0001797895530533502
1.155464471865892e-06,-2.121708482923689e-05
1.155472578637396e-06,0.0001428989232156127
1.155478484676956e-06,0.0002068201804193954
1.155483881692146e-06,0.0002305263160379231
1.155491602362713e-06,0.0002396367877288881
1.155495801181357e-06,0.0002295967669516733
1.1555e-06,0.0002194196081027811
1.155505071560175e-06,0.0001998260413896175
1.155509818362751e-06,0.0001838127400314015
1.155515888259509e-06,0.0001620834510464654
1.15552711023297e-06,0.0001253215988403407
1.155542345684022e-06,8.538472954629055e-05
1.155562887663316e-06,4.930356713523492e-05
1.155588027949766e-06,2.441894970473967e-05
1.155622835036155e-06,8.226344966418645e-06
1.155662082692055e-06,1.927810582177576e-06
1.155716708320024e-06,-8.209479251049171e-07
1.155782804979542e-06,-1.006102028082983e-06
1.155903150394486e-06,-1.311693871796242e-06
1.156058588857881e-06,-9.959795580454383e-07
1.156369465784671e-06,-1.282714838851111e-06
1.156823442918311e-06,-9.700097485107202e-07
1.157473946079876e-06,-1.267637570973348e-06
1.158374933029109e-06,-9.583742403682295e-07
1.159187466514555e-06,-1.262303981114822e-06
1.16e-06,-9.539804111885049e-07
1.16003125e-06,-1.271648027676113e-06
1.16008344693934e-06,-1.281097470179005e-06
1.160186704423133e-06,-1.484502937037473e-06
1.160225866370241e-06,-2.747554673951974e-06
1.160241389469481e-06,-3.501901586667539e-06
1.160254991218933e-06,-4.1891419996681e-06
1.160268319961164e-06,-4.802142672036354e-06
1.1602728791018e-06,-5.140151046057503e-06
1.160281997383072e-06,-6.130220690473682e-06
1.16028851425716e-06,-7.484186778196669e-06
1.160294142518096e-06,-1.031981759932988e-05
1.160296853729541e-06,-1.674822914613897e-05
1.160298858908658e-06,-2.10851773149419e-05
1.160301196999065e-06,-2.957046840511608e-05
1.160303335092357e-06,-3.384703197627042e-05
1.160306244193578e-06,-4.780696231414584e-05
1.160307302835217e-06,-5.255628627499048e-05
1.16030819004617e-06,-5.393076910406653e-05
1.160309053746714e-06,-5.365854484189775e-05
1.160310287984772e-06,-4.972884823067451e-05
1.160311310183133e-06,-4.374354175674545e-05
1.16031218146737e-06,-3.665202415094608e-05
1.160312919383921e-06,-2.951247235255485e-05
1.160313786169135e-06,-2.119008262617114e-05
1.160314551428122e-06,-1.684514566101735e-05
1.160315408161837e-06,-1.272264256927529e-05
1.160316255394794e-06,-1.072310708992473e-05
1.160317373513316e-06,-8.201240659392803e-06
1.160318881836632e-06,-6.937490930070446e-06
1.160321383750814e-06,-5.278606095374065e-06
1.160324369481057e-06,-5.234369299710814e-06
1.16032843617609e-06,-4.850858734222635e-06
1.160334228016005e-06,-5.598036960171725e-06
1.160342780074445e-06,-6.020190135202376e-06
1.160354146933965e-06,-7.6482894866448e-06
1.160372258612298e-06,-9.540869357028452e-06
1.160406852192428e-06,-1.457273149460776e-05
1.160453426096214e-06,-1.814321560450669e-05
1.160476713048107e-06,-1.687264523679478e-05
1.1605e-06,-1.20870788874135e-05
1.16050986508481e-06,-1.001055403329361e-05
1.160523832246775e-06,-7.523254165596068e-06
1.160536983921543e-06,-5.786938519730864e-06
1.160563287271079e-06,-3.512414614703416e-06
1.160591209339522e-06,-2.310698316805612e-06
1.160629920302917e-06,-1.574685893594108e-06
1.160678489688678e-06,-1.279645694179695e-06
1.160759053740276e-06,-1.135533305529441e-06
1.160886349956959e-06,-1.112812198082099e-06
1.161005297241103e-06,-1.101386668093018e-06
1.161124235313409e-06,-1.111906526739257e-06
1.161278535748096e-06,-1.100836406456636e-06
1.161587136617472e-06,-1.111768559238947e-06
1.162204338356222e-06,-1.099992619913664e-06
1.163438741833723e-06,-1.110766653373689e-06
1.165e-06,-1.098688698973018e-06
1.165064388140348e-06,-2.114821110761584e-06
1.165153745947112e-06,-2.184023683090363e-06
1.165195912263584e-06,-3.728085686125226e-06
1.16521699542182e-06,-4.184885098276547e-06
1.165230859808198e-06,-1.463401280804438e-06
1.165245080892545e-06,7.821644925611311e-06
1.165259672277063e-06,1.960525985339819e-05
1.165274923506763e-06,2.333869652007038e-05
1.16528106083198e-06,1.521986100066548e-05
1.165285308834862e-06,7.04024584322072e-06
1.165289629933259e-06,5.275474865430265e-07
1.165294029808164e-06,-1.319614226059676e-06
1.165297395234206e-06,-8.15307179742541e-06
1.165300987362619e-06,-1.986948504402687e-05
1.165303914796613e-06,-3.024455425225011e-05
1.165308005068158e-06,-4.193866051824441e-05
1.165311524897614e-06,-5.849054439882934e-05
1.165313543361582e-06,-7.516835945722475e-05
1.165315274157728e-06,-8.870311375221307e-05
1.165317062509088e-06,-9.827382805243665e-05
1.1653192148781e-06,-0.0001021893874753872
1.165321691954649e-06,-0.0001044076900864374
1.165322912159666e-06,-0.0001099458545908288
1.165324309117053e-06,-9.245386763885459e-05
1.165325343650875e-06,-9.541846814943878e-05
1.165326425800752e-06,-0.0001016678280646541
1.165327204880439e-06,-0.0001156178406753009
1.165328220493353e-06,-0.0001122185274062062
1.165329523331589e-06,-0.0001150572669247992
1.16533066388287e-06,-0.00010448597672598
1.165332016410018e-06,-0.0001060243043702184
1.165333776137227e-06,-9.568730857084437e-05
1.165336061111426e-06,-0.0001035038663990724
1.165338473389522e-06,-0.0001077955900058807
1.165341493921113e-06,-0.0001219897172296004
1.165344034382683e-06,-0.0001083361403966372
1.165346664193305e-06,-9.931620569513799e-05
1.165349665019186e-06,-8.111293089626761e-05
1.165352806289393e-06,-7.838990675976863e-05
1.165355711834801e-06,-6.810213703856967e-05
1.165359490063068e-06,-6.882969749361583e-05
1.165364336885168e-06,-5.99397929556314e-05
1.165370978266343e-06,-6.357832086127754e-05
1.16538069332377e-06,-7.209705310784688e-05
1.165390204862591e-06,-0.0001459147799368567
1.165399542558054e-06,-0.0002337383092370524
1.165407813235113e-06,-0.0003007396796520606
1.165415499403954e-06,-0.0003662063616289095
1.165421774494018e-06,-0.0004007439288632979
1.165429212858641e-06,-0.0004302451179464476
1.165436270331559e-06,-0.0004373699030791858
1.165444050841317e-06,-0.0004342086198542787
1.16545267326416e-06,-0.0003845435261093673
1.16545886246919e-06,-0.0003425528484543986
1.165465034163931e-06,-0.0002872614440866115
1.165471052362727e-06,-0.0002289181388719358
1.1654762724577e-06,-0.0001765927623418025
1.165480516890957e-06,-0.0001475366863555226
1.165485361215813e-06,-0.0001168555981589082
1.165490718191339e-06,-9.778757658914205e-05
1.165495296560594e-06,-8.203353849476556e-05
1.1655e-06,-7.422195011327897e-05
1.165505393559805e-06,-6.165161588867733e-05
1.165511102649846e-06,-5.28314422580864e-05
1.165517602961265e-06,-4.448862930854114e-05
1.165530603584103e-06,-3.097108859288619e-05
1.165545231948592e-06,-2.018376968584427e-05
1.165572271171251e-06,-8.581016129164451e-06
1.165599337277456e-06,-3.830958465322123e-06
1.165631734321608e-06,-1.942685538173243e-06
1.165669085964016e-06,-1.202413082720281e-06
1.165721828561439e-06,-1.220583511389875e-06
1.165798953070474e-06,-1.053684565902179e-06
1.165914591461793e-06,-1.215923590995656e-06
1.166073545514065e-06,-1.042212897682448e-06
1.166313870266292e-06,-1.202048225604351e-06
1.166682238297244e-06,-1.031011317465481e-06
1.167204677618736e-06,-1.193582962182704e-06
1.167950517507146e-06,-1.024982092195864e-06
1.169022332998049e-06,-1.189364060848806e-06
1.17e-06,-1.022388059610153e-06
1.17004789505812e-06,-6.750880427464894e-07
1.170117281107374e-06,-6.846198765599569e-07
1.170146734604008e-06,-6.801820458090169e-07
1.170205641597275e-06,-1.104556873860682e-06
1.170227045457623e-06,-1.599754506249302e-06
1.170241981610736e-06,-1.798623934528631e-06
1.170259976164493e-06,-1.873368649189941e-06
1.170275425198085e-06,-1.920547735568428e-06
1.170292514277693e-06,-2.043328017736534e-06
1.170299107811595e-06,-1.951431092214207e-06
1.170306474421255e-06,-1.75310654102554e-06
1.170314937759148e-06,-1.214405071907649e-06
1.17032179209228e-06,-8.748572491120627e-07
1.170330733624236e-06,-7.028838633634533e-07
1.170338182167655e-06,-7.461176796866498e-07
1.170345562720198e-06,-6.725812767559935e-07
1.170358958043722e-06,-7.137873075374073e-07
1.170385189222509e-06,-6.446933347410793e-07
1.170433438521647e-06,-6.77520021541158e-07
1.1705e-06,-6.455625737081617e-07
1.170514937067762e-06,-8.969097029383061e-07
1.170539815806655e-06,-9.540727520450598e-07
1.170563100897934e-06,-9.286116866127365e-07
1.170609671080492e-06,-8.964434623703802e-07
1.170650979498062e-06,-8.730491302520873e-07
1.170733596333202e-06,-8.489435861967883e-07
1.170763939649495e-06,-8.947756419784139e-07
1.170824626282082e-06,-1.582490321160224e-06
1.17084069947997e-06,-1.853208006864551e-06
1.170872845875746e-06,-2.15652936499642e-06
1.170895707528524e-06,-2.343971076335343e-06
1.170919030279384e-06,-3.260595211040918e-06
1.170927580610389e-06,-5.200626774469365e-06
1.170932755858402e-06,-6.131332363385703e-06
1.170938478837551e-06,-7.40005166732711e-06
1.1709452666031e-06,-7.77214841627912e-06
1.170950871513183e-06,-7.854950763017728e-06
1.170956123438112e-06,-6.074806288543221e-06
1.170959802484969e-06,-4.744546013023239e-06
1.170963496785032e-06,-3.766612687264605e-06
1.170967645896902e-06,-3.916202445472357e-06
1.170971081875985e-06,-3.498257994724178e-06
1.170976066703096e-06,-3.629093565795159e-06
1.170986036357318e-06,-2.761411948231213e-06
1.17099838119275e-06,-1.864920918008026e-06
1.171010458547242e-06,-9.974379153096706e-07
1.171021396046684e-06,-1.217451492777326e-06
1.171032795693225e-06,-9.365998303686172e-07
1.171046684631755e-06,-1.168430322480924e-06
1.171074462508816e-06,-9.395803990946227e-07
1.171112496968751e-06,-1.171385180078229e-06
1.17115847196101e-06,-9.532923505370306e-07
1.17121596447033e-06,-1.187946318534629e-06
1.171306873856271e-06,-9.776023195884169e-07
1.171488692628153e-06,-1.218584568717767e-06
1.171521436087159e-06,-9.91528379827421e-07
1.171586923005172e-06,-1.218286107562311e-06
1.171701102942077e-06,-9.9094864841396e-07
1.171929462815887e-06,-1.218037045140701e-06
1.172355848337482e-06,-9.907035581105298e-07
1.173199904572651e-06,-1.217662353695666e-06
1.174099952286325e-06,-9.902440084983303e-07
1.175e-06,-1.217293703219809e-06
1.175050201407045e-06,1.832932085281331e-06
1.175125897332996e-06,1.820714435630494e-06
1.175155604126669e-06,1.543113935486823e-06
1.175202864563448e-06,-2.470743618324613e-06
1.175223329265641e-06,-7.945458057192478e-06
1.175236727132934e-06,-1.319276653882954e-05
1.175250125000227e-06,-1.965839991425648e-05
1.175252625000227e-06,2.477495841247764e-06
1.175255146465539e-06,-3.471036736263257e-05
1.175256480190892e-06,-5.195758771405012e-05
1.175257548451923e-06,-7.980171032969497e-05
1.175258613770484e-06,-9.373795107708238e-05
1.175259369385355e-06,-0.0001172051033355141
1.175260125000228e-06,-0.0001283443603825824
1.175260393413186e-06,-0.0001186614745091996
1.175260790745089e-06,-0.0001163764477153617
1.175261159391916e-06,-0.0001143583234574964
1.1752618628893e-06,-0.0001130497279983969
1.175262798747553e-06,-0.0001128844589437536
1.175263742682012e-06,-0.0001129832658360609
1.175264796315632e-06,-0.0001133779262900239
1.175265823218269e-06,-0.0001149909961059009
1.175267039326311e-06,-0.0001172065855226119
1.175268332448035e-06,-0.000112433791490865
1.175269642503839e-06,-0.0001140474773066013
1.175270741640266e-06,-0.0001035706112632631
1.175271624343593e-06,-9.75878227025532e-05
1.175272300870521e-06,-9.084372687794932e-05
1.175273014928006e-06,-8.893191413913225e-05
1.175273709072404e-06,-8.401579744300082e-05
1.17527464751042e-06,-8.311545885371345e-05
1.175275782525505e-06,-7.779692416167851e-05
1.175276848443336e-06,-7.824611097634095e-05
1.175278016654889e-06,-7.486123959852295e-05
1.175279436984201e-06,-7.631214922740582e-05
1.175280815200012e-06,-7.259946999561982e-05
1.175282185782324e-06,-7.39759414558884e-05
1.17528299285964e-06,-7.237535712759862e-05
1.175284070477683e-06,-7.956983603340015e-05
1.175285007834853e-06,-8.154692226120947e-05
1.175286322672542e-06,-8.791168187300429e-05
1.175287797079268e-06,-8.810519136515031e-05
1.175289172230562e-06,-9.324456784125941e-05
1.175290842510402e-06,-9.597437727228889e-05
1.175293093901037e-06,-0.0001095436272878606
1.175295506186071e-06,-0.0001296524594582888
1.175298086170853e-06,-0.0001697045648544788
1.1753014151154e-06,-0.0002365296481904609
1.175303809077263e-06,-0.000304475581053523
1.17530698204221e-06,-0.0004110165100530818
1.175310054286399e-06,-0.0005367497954748788
1.175313003615039e-06,-0.000665637921774141
1.175315221117311e-06,-0.0007698108698928088
1.175317617885215e-06,-0.0008824493342011792
1.175319042857537e-06,-0.0009551017647234572
1.175320650658334e-06,-0.001021404901045854
1.175321830837219e-06,-0.001068255318333976
1.175322756330318e-06,-0.001095390004332244
1.17532367558247e-06,-0.001129688333030254
1.175324870903703e-06,-0.001169679250378187
1.175325946377879e-06,-0.001207693079279743
1.175326881717293e-06,-0.001225726285407914
1.175328028223784e-06,-0.001255257628402031
1.175328853171435e-06,-0.001266786544421798
1.175329631226714e-06,-0.001284942810117817
1.175330600286729e-06,-0.001295925701570026
1.175331879104008e-06,-0.001316841132128446
1.175332999427767e-06,-0.001325762622495853
1.175334292050695e-06,-0.00134234885970468
1.175335887153171e-06,-0.001350757385917003
1.175338094378261e-06,-0.001366993356169394
1.175341363991993e-06,-0.001376637241617627
1.175344873838235e-06,-0.001391011466113763
1.175348354808753e-06,-0.001394586044936733
1.175351652472011e-06,-0.001391687589144442
1.175354970907604e-06,-0.001365115933068567
1.175359437921626e-06,-0.001311516085285386
1.175364674457226e-06,-0.00121877991197535
1.175369946770813e-06,-0.001115719753812822
1.175375344588782e-06,-0.0009819557366085765
1.175381395122262e-06,-0.0007822338748197869
1.175386150203212e-06,-0.0006673608825939237
1.175390989366354e-06,-0.0006203365943623173
1.175396347413153e-06,-0.0006642501422151571
1.175401359350668e-06,-0.000771294297191774
1.175406834350141e-06,-0.0009407101872461061
1.175413344619964e-06,-0.001102455844981896
1.175418701515099e-06,-0.00117304269696882
1.175424874600276e-06,-0.001175137252526857
1.175433387060631e-06,-0.001083765845575876
1.175441925541225e-06,-0.0008896697069999462
1.175450676953259e-06,-0.0005595615809956581
1.17545807664252e-06,-0.0002421650115290605
1.175464472684906e-06,-2.195079562682546e-05
1.175470109047784e-06,9.777582263660734e-05
1.175476247718948e-06,0.000188538097639903
1.175481647826065e-06,0.0002202819988437502
1.175489047675134e-06,0.0002439323473061656
1.175495052345196e-06,0.0002302395208504546
1.1755e-06,0.0002233212861110561
1.175506385766022e-06,0.0001964025357335124
1.175513017192273e-06,0.0001740590029390295
1.17552006720811e-06,0.0001490826372493084
1.175534110688081e-06,0.000106707185058799
1.175550089544782e-06,7.044929445474934e-05
1.175573121174596e-06,3.761410871946227e-05
1.175601230466994e-06,1.674360849271075e-05
1.175639493298545e-06,4.629829077447035e-06
1.17568287037715e-06,4.827599663123667e-07
1.17574355625907e-06,-1.121245614682606e-06
1.17582114114617e-06,-1.067766373457883e-06
1.175959433282521e-06,-1.28236930397468e-06
1.176160615560491e-06,-1.022947568898305e-06
1.176555642582717e-06,-1.254924975211715e-06
1.177074582596919e-06,-9.956781506695925e-07
1.1778366890294e-06,-1.240776720179819e-06
1.178873814339109e-06,-9.84425442564596e-07
1.18e-06,-1.235130749169203e-06
1.18003125e-06,-1.266739123230852e-06
1.18008344693934e-06,-1.285914249270967e-06
1.18018784081802e-06,-1.496591044753003e-06
1.180226860715767e-06,-2.800744932598378e-06
1.180242487024861e-06,-3.55344153327137e-06
1.180256391373436e-06,-4.25791489155921e-06
1.180269858836026e-06,-4.884667719232524e-06
1.180274079644027e-06,-5.243939188719977e-06
1.180282521260028e-06,-6.214043186435445e-06
1.180288713660134e-06,-7.54373535855718e-06
1.180294265626014e-06,-1.0504275353111e-05
1.180296835727994e-06,-1.666542629664524e-05
1.180298821385247e-06,-2.09906642902903e-05
1.180301131790366e-06,-2.933114415678046e-05
1.180303265674072e-06,-3.371044972014391e-05
1.180306166644066e-06,-4.72052786639315e-05
1.180307233815498e-06,-5.245370415085763e-05
1.180308098550755e-06,-5.379707298201779e-05
1.1803089533958e-06,-5.389962467740217e-05
1.180310195232322e-06,-5.011599129154253e-05
1.180311229606683e-06,-4.4432119848945e-05
1.180312122800134e-06,-3.717964179627916e-05
1.180312861563015e-06,-3.031278269646568e-05
1.180313714933141e-06,-2.170797188578488e-05
1.180314564140334e-06,-1.692459084634182e-05
1.180315428856566e-06,-1.247726697498291e-05
1.180316288892097e-06,-1.090228085988823e-05
1.18031734251826e-06,-8.023015020877804e-06
1.180318997495278e-06,-7.091594708497497e-06
1.18032149743561e-06,-5.003861628993899e-06
1.180324536951154e-06,-5.477772898052739e-06
1.18032860257e-06,-4.606657333739776e-06
1.180334539626841e-06,-5.879090361864737e-06
1.180343150256368e-06,-5.805722662466727e-06
1.180354728383831e-06,-7.973749553497291e-06
1.180373152415897e-06,-9.405904339491075e-06
1.180409303963633e-06,-1.514957597806003e-05
1.180454651981817e-06,-1.788439687150092e-05
1.180477325990908e-06,-1.703444627123558e-05
1.1805e-06,-1.188979112179987e-05
1.180509807227375e-06,-1.002318110294939e-05
1.180523573556514e-06,-7.546164249053551e-06
1.180536554875858e-06,-5.826697836538303e-06
1.180562517514544e-06,-3.554163010307236e-06
1.180590384918502e-06,-2.333685408270204e-06
1.180628898877661e-06,-1.585152873387023e-06
1.180677234411981e-06,-1.284464917900547e-06
1.180756804885195e-06,-1.137144127337566e-06
1.180882095641978e-06,-1.114532826932597e-06
1.18100203476438e-06,-1.101182341868347e-06
1.181120273381554e-06,-1.113145913677963e-06
1.181273083123936e-06,-1.100762128372415e-06
1.181578702608701e-06,-1.112843370850733e-06
1.182189941578231e-06,-1.099878314338183e-06
1.183412419517291e-06,-1.111670758893481e-06
1.185e-06,-1.098407292960179e-06
1.185064888740456e-06,-2.114577720333197e-06
1.185154709104072e-06,-2.194973425225636e-06
1.185197329730466e-06,-3.832696270168097e-06
1.185218640043664e-06,-3.972048579302968e-06
1.185232668284967e-06,-9.956513417150788e-07
1.18524672073598e-06,9.516724697166482e-06
1.185260967987081e-06,2.003895743248671e-05
1.185276853471911e-06,2.303287856622571e-05
1.185282477335977e-06,1.141289129168705e-05
1.185286709311388e-06,5.618624501927444e-06
1.185292354217014e-06,-2.464949485464457e-06
1.185296657943399e-06,-3.917452358265954e-06
1.185299522365604e-06,-1.667466978097658e-05
1.185302661813923e-06,-2.413220315683422e-05
1.185305993103572e-06,-3.795196112698063e-05
1.185309589283389e-06,-4.590284380535648e-05
1.185313524012866e-06,-7.66880077061752e-05
1.185315575196832e-06,-8.796194993256255e-05
1.185317750178971e-06,-0.0001023962805837882
1.185319790817752e-06,-9.969339787173938e-05
1.185322255798067e-06,-0.0001091816596116006
1.185323471738092e-06,-0.000101888101193994
1.185324726194195e-06,-9.334129838763466e-05
1.185325915527531e-06,-9.723709130777416e-05
1.185326750054478e-06,-0.0001102270966549758
1.185327602190291e-06,-0.0001132914320430337
1.185329028182728e-06,-0.0001148035744498725
1.185330126104026e-06,-0.0001082361872806344
1.185331400818703e-06,-0.0001059717332170815
1.185332909948233e-06,-9.887799114063745e-05
1.185335103607149e-06,-9.946821262711678e-05
1.185337441205422e-06,-0.0001049788446026496
1.185340297471156e-06,-0.0001200575654869199
1.185343150688648e-06,-0.0001150069768979686
1.185345572177042e-06,-0.0001046928935803983
1.185348636157128e-06,-8.670993707675293e-05
1.185351815312274e-06,-7.94568219942521e-05
1.185354677192054e-06,-7.133905411486926e-05
1.185357970171226e-06,-6.918171138103269e-05
1.185362430535133e-06,-6.288393475223348e-05
1.185368300332089e-06,-6.262175952978242e-05
1.185376915076296e-06,-6.482459290537942e-05
1.185386705355285e-06,-0.0001109628533607873
1.185396607099369e-06,-0.0002028778733560338
1.185404901898761e-06,-0.0002658977525405023
1.185412852395669e-06,-0.0003311016809775651
1.185420005104489e-06,-0.0003798863968486652
1.185426620113543e-06,-0.0004046464387437408
1.185434670290626e-06,-0.00042100968239703
1.185443712262845e-06,-0.0004158020386663826
1.185453553838626e-06,-0.0003726017306446168
1.185460489903907e-06,-0.0003088187799271319
1.185467481450922e-06,-0.0002454014426476524
1.185474029750393e-06,-0.0001847824236095235
1.185478614688324e-06,-0.0001517796631242758
1.18548415343673e-06,-0.0001188854455203829
1.185488809843661e-06,-0.0001013543887293624
1.185494388119892e-06,-8.384502318991884e-05
1.1855e-06,-7.309285059543793e-05
1.185506023980952e-06,-6.057818759294596e-05
1.185512973608732e-06,-5.03480085187332e-05
1.185519988030201e-06,-4.184092622327406e-05
1.185533759960309e-06,-2.839539465740223e-05
1.185549110229695e-06,-1.802049496736025e-05
1.185576370127427e-06,-7.618084718077959e-06
1.185603860938833e-06,-3.420746014794035e-06
1.185637186481817e-06,-1.792969580592861e-06
1.185676186739799e-06,-1.168479910994965e-06
1.185732084468596e-06,-1.206840594194811e-06
1.185815184658748e-06,-1.061815649507402e-06
1.185934880426269e-06,-1.205839388610154e-06
1.186098420899033e-06,-1.049905457877577e-06
1.186340275598431e-06,-1.193201609778129e-06
1.186724793504439e-06,-1.039088454341413e-06
1.187267624913058e-06,-1.184839931556249e-06
1.188043057323762e-06,-1.033315098776808e-06
1.18915238615141e-06,-1.180727906010644e-06
1.19e-06,-1.030948704531659e-06
1.1900449819978e-06,-6.767088498631203e-07
1.190111525274688e-06,-6.872707860952541e-07
1.190138432186476e-06,-6.833371143995368e-07
1.190192246010051e-06,-8.623096209417616e-07
1.190219909955203e-06,-1.426388841654761e-06
1.19023579906719e-06,-1.754436906503865e-06
1.190250376769348e-06,-1.838987516185376e-06
1.19026485324796e-06,-1.881334506509831e-06
1.190285697023859e-06,-2.014279290092601e-06
1.190306985581619e-06,-1.828633064064572e-06
1.190311682213785e-06,-1.391507618973192e-06
1.190321055754037e-06,-9.358847919094619e-07
1.190327987041134e-06,-6.590945540605164e-07
1.190335761522885e-06,-8.040233803427065e-07
1.190342298484612e-06,-6.104678915629284e-07
1.190355341313342e-06,-7.658437015964058e-07
1.190381426970804e-06,-5.703451563371589e-07
1.190432950935273e-06,-7.043739175480329e-07
1.1905e-06,-5.538359982832506e-07
1.190514313912016e-06,-8.552904892165178e-07
1.190539377778503e-06,-9.04717057887739e-07
1.190562653564754e-06,-8.794308193220826e-07
1.190609205137257e-06,-8.528978980439266e-07
1.190652669548003e-06,-8.384854587941556e-07
1.190739598369497e-06,-1.016067494977573e-06
1.190767225371582e-06,-1.373235487920903e-06
1.190781038872624e-06,-1.61407841271903e-06
1.190808665874709e-06,-2.085021215309668e-06
1.190832855587571e-06,-2.199573753095606e-06
1.190854825420029e-06,-2.447179214172686e-06
1.190868655966923e-06,-3.202715436296971e-06
1.190873841349057e-06,-4.318066617753962e-06
1.19087834772989e-06,-5.246308302691391e-06
1.19088389961356e-06,-6.627089386153603e-06
1.190888654988152e-06,-7.323160850652983e-06
1.190893357664697e-06,-7.927990149603537e-06
1.190898843782524e-06,-7.869108658754468e-06
1.190904003073547e-06,-7.145655246734863e-06
1.190908145901249e-06,-4.965729003383055e-06
1.190911368110924e-06,-4.347947967906248e-06
1.190912964656548e-06,-3.8355461268973e-06
1.190916157747795e-06,-3.988756420230283e-06
