leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) X,leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) Y
6.627949124737765e-08,2.401326045505285e-06
6.813974562368882e-08,1.509186249305267e-06
6.999999999999999e-08,3.070513357481697e-07
7.00625e-08,6.839381380289198e-07
7.016800958145689e-08,6.65695452132061e-07
7.037902874437067e-08,8.76433034473751e-07
7.045665015132434e-08,2.11254768834025e-06
7.047541015368437e-08,2.415510522043165e-06
7.049741076799309e-08,2.753447297077726e-06
7.051837405929079e-08,3.263516279967941e-06
7.053275677474161e-08,5.49100725655761e-06
7.054166372877641e-08,8.153708554941016e-06
7.055204607713081e-08,1.220720671466211e-05
7.056039705666494e-08,1.590932904101506e-05
7.056323949047451e-08,1.917011701368792e-05
7.056590515203726e-08,2.429865154752768e-05
7.056787869400994e-08,3.081907343518659e-05
7.057033846579517e-08,4.062731629664772e-05
7.057222709227183e-08,4.950402554544309e-05
7.057502405477402e-08,6.116808417049743e-05
7.057784865883564e-08,7.014653296590995e-05
7.057984002216233e-08,7.233137648981928e-05
7.058123557636875e-08,7.448074196865888e-05
7.058290236470119e-08,7.610950031405929e-05
7.058462532384849e-08,7.908015911917099e-05
7.058620738754636e-08,7.946816017015576e-05
7.058801262476408e-08,7.984874001659894e-05
7.059089408190746e-08,7.782827791180093e-05
7.059468160789388e-08,7.608716284212244e-05
7.059847591897164e-08,7.322789945115761e-05
7.060315237451564e-08,7.11234107782677e-05
7.060985360332281e-08,6.697084640355361e-05
7.062026583799942e-08,6.304581723133319e-05
7.063073815485457e-08,5.850205404717614e-05
7.064238220486724e-08,5.499829576079897e-05
7.065616315095702e-08,4.924866702586114e-05
7.067306750748353e-08,4.253146714029602e-05
7.068850164343441e-08,3.419003517504529e-05
7.070282603055711e-08,2.764268666943443e-05
7.071914857059139e-08,1.982458207458324e-05
7.074687697366676e-08,1.171902346341875e-05
7.077633035413786e-08,6.111861454518607e-06
7.080810797181525e-08,4.238677158388647e-06
7.084387071478178e-08,2.522256223453189e-06
7.088903786400211e-08,2.813284091499972e-06
7.093170726732951e-08,2.166364862643512e-06
7.096585363366475e-08,2.776480628641504e-06
7.099999999999999e-08,2.127869980891948e-06
7.10189945745301e-08,2.208438754866831e-06
7.104306582584138e-08,2.171130774522789e-06
7.10661728275321e-08,2.150915379416049e-06
7.111238683091355e-08,2.092223288750685e-06
7.120263083187615e-08,2.008871128980955e-06
7.134085316817105e-08,1.882107526912285e-06
7.156698079460952e-08,1.716012337026411e-06
7.201923604748648e-08,1.412298847102507e-06
7.248817372442486e-08,1.170419439951848e-06
7.265230973623264e-08,1.095042376482432e-06
7.298058175984819e-08,9.840374460417487e-07
7.330448344151996e-08,8.77649144611444e-07
7.39522868048635e-08,7.290747635042598e-07
7.524789353155057e-08,5.269554923705453e-07
7.783910698492472e-08,3.776154857525274e-07
8.249999999999999e-08,3.273755546231531e-07
8.264524093950891e-08,1.040573763578676e-06
8.283035152525018e-08,1.625261220721348e-06
8.292290681812081e-08,9.706915846404206e-06
8.295600546588892e-08,1.629181571296637e-05
8.29786343385202e-08,2.047951744684312e-05
8.300584829192891e-08,2.477192026487846e-05
8.303145340278779e-08,2.91142617717293e-05
8.303762563607086e-08,3.062448575045555e-05
8.304415978611513e-08,3.202244521391685e-05
8.305158412084576e-08,3.411328367028446e-05
8.305847191812695e-08,3.695644200742092e-05
8.306447766311355e-08,4.114664167555561e-05
8.306913730231339e-08,4.445386600789973e-05
8.307480640802781e-08,4.949642761727752e-05
8.307987206478203e-08,5.681554635502354e-05
8.308194682687105e-08,6.181010250813044e-05
8.308390459829432e-08,6.606144405614788e-05
8.308603342980107e-08,7.093141487032604e-05
8.308838172673998e-08,7.43370170645145e-05
8.309149791234131e-08,7.899618884414925e-05
8.309394697634856e-08,8.194067140244157e-05
8.309610515782142e-08,7.441624842188797e-05
8.309781902011808e-08,7.231184125591871e-05
8.30998973216551e-08,6.440182416923954e-05
8.310185033813334e-08,6.516362734651173e-05
8.310397097480547e-08,6.113480890053415e-05
8.310618578052602e-08,6.463271300837747e-05
8.310895394186322e-08,6.451128210119494e-05
8.311266554724465e-08,7.583902974451512e-05
8.311557663706178e-08,8.229555739489432e-05
8.311814043782099e-08,9.552547119575852e-05
8.311998347572687e-08,0.0001172562943686375
8.312193535719335e-08,0.0001375510632293732
8.312365043493236e-08,0.0001566056583101786
8.31258487865838e-08,0.0001654234332449658
8.312846150567332e-08,0.0001670703566197264
8.313079637612557e-08,0.0001571560762415844
8.313394380064311e-08,0.0001479712177315551
8.313742025802482e-08,0.0001380466776164966
8.314080371384118e-08,0.0001458748158176879
8.314456709504731e-08,0.0001575874248841404
8.314825059767455e-08,0.0001676350945824874
8.315160514995203e-08,0.0001647125354151492
8.315680843911931e-08,0.0001594473130154022
8.316189553978031e-08,0.0001483012448909064
8.316703444305698e-08,0.000143414119743162
8.317239226968353e-08,0.0001375256107554872
8.317898996066122e-08,0.0001859607670229848
8.318748480055192e-08,0.0006139510432217402
8.319430414104271e-08,0.001544645328398215
8.320065565869629e-08,0.003003794240049043
8.320854697908293e-08,0.00516465488148949
8.321420578467557e-08,0.006626276739133028
8.321982922328572e-08,0.00785915196145104
8.322628322258403e-08,0.008970969642069568
8.323632358442283e-08,0.01007415947166443
8.324635900790027e-08,0.01055992574405939
8.325719061173697e-08,0.01054655600542431
8.326739928598816e-08,0.01017097596982258
8.327755140636522e-08,0.009657611702336966
8.328804639768814e-08,0.009141005291223523
8.329944999575282e-08,0.008619283597898892
8.331035189297956e-08,0.008170696892610761
8.332261534243267e-08,0.007717658984984851
8.333866461187469e-08,0.007211287465113765
8.335605209662195e-08,0.006729604842814391
8.337447761223281e-08,0.006271575839256567
8.339565870002296e-08,0.005806438179506979
8.34234747935366e-08,0.005294360868772315
8.345504383660126e-08,0.004804475818571617
8.347752191830062e-08,0.004490729786349261
8.349999999999999e-08,0.004197718801371577
8.35165894903657e-08,0.004008545471563811
8.353592592914431e-08,0.003787549119191178
8.355492759107186e-08,0.003591227421485275
8.359293091492694e-08,0.003239481628447808
8.364722399280394e-08,0.002811760017136307
8.370772992026805e-08,0.002398500059231416
8.377603040919999e-08,0.001998763766966868
8.385877256943876e-08,0.001603776039475281
8.397212996960191e-08,0.001190682190445767
8.408085039271271e-08,0.0008840765101009217
8.420110897025877e-08,0.0006126561168837594
8.434044187955497e-08,0.0003776487580977123
8.452813465994445e-08,0.0001807802018816566
8.474090701843428e-08,7.247809187017247e-05
8.496469670879103e-08,2.709980636996483e-05
8.521935182983689e-08,8.262631612410494e-06
8.553989607661654e-08,2.108158064113151e-06
8.598653810927041e-08,1.927578928564122e-07
8.666363022087477e-08,5.045837995925225e-07
8.782852094203607e-08,1.440644250211022e-07
8.995357991569478e-08,5.04773227162535e-07
9.281886947112992e-08,1.369891932102744e-07
9.499999999999999e-08,5.053707931241948e-07
9.50625e-08,9.832202064261726e-08
9.516800958145689e-08,8.565404787845631e-08
9.522076437218533e-08,8.367338960741022e-08
9.532627395364222e-08,9.770579036305901e-08
9.540413877215862e-08,5.659650258763077e-07
9.543246485364729e-08,9.487161105774062e-07
9.545592919035238e-08,1.297671987401445e-06
9.547809652854219e-08,1.456487805915182e-06
9.550047114945095e-08,1.490165027190314e-06
9.552562254959928e-08,1.515132599395404e-06
9.55557775286484e-08,1.488718012759951e-06
9.558514908116056e-08,1.238746091732801e-06
9.559053068633091e-08,1.070319021152738e-06
9.560129389667161e-08,7.979204504916319e-07
9.561190457174057e-08,5.351132203505868e-07
9.562574316357565e-08,4.495108152663607e-07
9.563616641105257e-08,3.424064389948677e-07
9.564999961610249e-08,3.246346506696594e-07
9.567766602620231e-08,2.171789914315584e-07
9.573299884640197e-08,2.148609538820371e-07
9.580624612727024e-08,1.489194767515496e-07
9.590312306363512e-08,1.882256777854329e-07
9.599999999999999e-08,1.832298798703868e-07
9.602330431356121e-08,2.83371848062752e-07
9.606611079360248e-08,3.108529735618934e-07
9.610501851205709e-08,3.221127343031798e-07
9.618283394896632e-08,3.25222084352416e-07
9.624436972866357e-08,3.247214474766777e-07
9.636744128805808e-08,3.244822771365463e-07
9.6581648378932e-08,3.249013487133418e-07
9.701006256067983e-08,3.264914356194336e-07
9.78668909241755e-08,3.282526156503171e-07
9.958054765116684e-08,3.286973385160779e-07
1.029453345372514e-07,3.289124076218275e-07
1.040840009029385e-07,3.359767151455356e-07
1.057920004514692e-07,5.622263714175644e-07
1.062190003386019e-07,7.856505139351376e-07
1.06859500169301e-07,1.423260538699225e-06
1.075e-07,2.462042818814386e-06
1.075573431257561e-07,8.217602021157585e-08
1.076569660908804e-07,1.735021866447563e-07
1.077756873515358e-07,6.671539554009681e-07
1.078303495153998e-07,1.469802236769087e-06
1.079152997579271e-07,9.858753896140607e-06
1.079472975418928e-07,1.518824142432538e-05
1.079736889298629e-07,1.838131399438711e-05
1.080002500004545e-07,2.036890340147754e-05
1.080027500004545e-07,2.146505317129883e-06
1.080054086753074e-07,3.571221987097527e-05
1.080065411637799e-07,4.862370840312792e-05
1.080075121433959e-07,7.386122616619609e-05
1.080085024709935e-07,8.577036499327977e-05
1.08009376235724e-07,0.0001121264474933927
1.080102500004545e-07,0.0001246277581467466
1.080105097525197e-07,0.0001154190809844618
1.080109187468658e-07,0.0001120593342159824
1.080112933665946e-07,0.0001104757217446746
1.080120426060522e-07,0.000107839153180739
1.080129344810403e-07,0.0001073211378494082
1.080138322975462e-07,0.0001061853316244514
1.08014828197741e-07,0.0001065329875536361
1.080157977804143e-07,0.000107633291775033
1.08016979564353e-07,0.0001093454176585622
1.080179387587441e-07,0.0001048949999934288
1.08018793405374e-07,0.0001050449293927112
1.080194556443019e-07,0.0001058561423030222
1.080201927381185e-07,0.0001083684458043944
1.080208279730585e-07,0.0001059146524917449
1.080216130215661e-07,0.0001019710498029458
1.080226241472433e-07,9.000800580124673e-05
1.08023587039934e-07,8.190574858117718e-05
1.080246015619421e-07,7.310492745924198e-05
1.080257547804772e-07,6.92040097702885e-05
1.080269713628418e-07,6.431233388198825e-05
1.080284578032024e-07,6.329569391937955e-05
1.080304005389932e-07,6.179551581908604e-05
1.080328418277197e-07,6.888185541887844e-05
1.080359048255715e-07,7.60882052060385e-05
1.080384158559239e-07,7.856575536273738e-05
1.080409766768822e-07,7.47392026868651e-05
1.080434912901593e-07,7.211739217942866e-05
1.08046570879267e-07,6.693077987888029e-05
1.080496820925943e-07,6.597755336433242e-05
1.080532969755198e-07,6.456713736689568e-05
1.080571510823235e-07,6.768931138253682e-05
1.080615623516642e-07,6.990230152856908e-05
1.080669835372596e-07,7.653154099477401e-05
1.080708470167524e-07,8.115490774598845e-05
1.080733684261603e-07,8.883698228352636e-05
1.080757393646585e-07,9.525094080649859e-05
1.0807838960272e-07,0.0001072983381063015
1.080806700357098e-07,0.0001187654553984372
1.08082146662892e-07,0.0001387337032821096
1.080840037542707e-07,0.0001652314276813638
1.080854766193586e-07,0.0001899888663521131
1.080875390209457e-07,0.0002078982402888792
1.080895045257109e-07,0.0002151272449310513
1.080911894291424e-07,0.0002070640004624206
1.080927528556336e-07,0.0001998296931279949
1.080947296316263e-07,0.000192064628726401
1.08096508913667e-07,0.0002027046906576896
1.080982632828189e-07,0.0002202720000199928
1.081004245126616e-07,0.0002551881828716697
1.081027622745263e-07,0.0002729658675926479
1.081051597588257e-07,0.0002818952083905326
1.081083768447007e-07,0.000271089275675438
1.081115926614132e-07,0.0002610216869226095
1.081147940756683e-07,0.0002430493737338231
1.081182799505811e-07,0.0002301965621836688
1.081226272666945e-07,0.0002054285432426058
1.081284604836965e-07,0.0001779111005984239
1.081366577971703e-07,0.0001254320896966792
1.081464211207974e-07,6.585617011598718e-05
1.0815715096306e-07,1.702590995822577e-05
1.081662559672483e-07,0.0001031135491514616
1.081761442228727e-07,0.0002164224637645284
1.081851723566573e-07,0.0003214364304217826
1.081937713482126e-07,0.0004257381374895748
1.082025558570086e-07,0.0005236111984460282
1.082105955652824e-07,0.0006145776228943923
1.082214983084982e-07,0.0007223978011425125
1.082344081837745e-07,0.0008353328765479337
1.08248677498243e-07,0.0009257357257741858
1.082616127178877e-07,0.0009905013930137569
1.082738595864979e-07,0.001024168341703067
1.082853922894853e-07,0.001037168529877206
1.082965224731061e-07,0.001024267299299456
1.083088270514423e-07,0.0009956326675851295
1.083227689183026e-07,0.000941689333924615
1.083386610442623e-07,0.0008726465886299446
1.083574597402008e-07,0.0007819449251188513
1.083771119235269e-07,0.0006936001262855103
1.083997358047247e-07,0.0005957976302672395
1.084254779081183e-07,0.0004991495736404203
1.084576401359849e-07,0.0003899567011830879
1.084788200679924e-07,0.000329240024345001
1.085e-07,0.0002718374999951685
1.08515630131252e-07,0.0002355281234520912
1.085342143839044e-07,0.0001946022645735582
1.08552517111292e-07,0.0001578048418246719
1.085838087529282e-07,0.000102601264996126
1.086386299128009e-07,2.493859839190746e-05
1.086980453887262e-07,3.594825200735767e-05
1.087630886739184e-07,8.031480216504068e-05
1.088341376001836e-07,0.0001090304360327907
1.088786039501769e-07,0.0001195710168643737
1.08917598316578e-07,0.0001253332373295589
1.089564549403591e-07,0.00012888277178577
1.090073518142192e-07,0.0001308110762679462
1.090546791286574e-07,0.000130767945416324
1.090721745813263e-07,0.0001302593957461154
1.091071654866641e-07,0.0001288209802422536
1.091133957422118e-07,0.0001282425557191976
1.091258562533072e-07,0.0001274359076606117
1.091393108424057e-07,0.0001265470258073138
1.091502537920764e-07,0.0001259683020094084
1.091651662051041e-07,0.000124996489023204
1.091949910311595e-07,0.0001232148613557899
1.092344303993398e-07,0.0001205649457768234
1.092757749047282e-07,0.0001182238089383407
1.093140062686803e-07,0.0001158763219177782
1.093250661258516e-07,0.0001133688638571533
1.093361689493744e-07,0.0001148741641166699
1.093445166220967e-07,0.0001120501165499469
1.093534154653302e-07,0.0001138021876254335
1.093712131517971e-07,0.0001104516266369997
1.093977281121944e-07,0.0001113205089735431
1.094355557290513e-07,0.0001070407455858119
1.094808953924131e-07,0.0001070471286144145
1.095493263403758e-07,0.0001012916834952262
1.096509461095381e-07,9.865916552312616e-05
1.098034944694014e-07,8.929850471624448e-05
1.098673120503875e-07,8.881731770408865e-05
1.099949472123598e-07,8.112978596986457e-05
1.101245010085294e-07,7.832361720331905e-05
1.103836086008686e-07,6.667270571780188e-05
1.107856181319029e-07,5.66262810552624e-05
1.113966329317631e-07,3.959714067826888e-05
1.124164218458428e-07,2.530269640814346e-05
1.140182184248505e-07,9.182564648303826e-06
1.165797365647755e-07,3.561552337809939e-06
1.2e-07,6.876067209840241e-07
1.200625e-07,5.308641217816891e-07
1.201680095814569e-07,5.205352941340597e-07
1.203790287443707e-07,7.465699861537575e-07
1.204566501513243e-07,1.986935319765325e-06
1.204753986423643e-07,2.291934269981604e-06
1.204973754151743e-07,2.630008829642588e-06
1.205183228038504e-07,3.139253821680059e-06
1.205327369922439e-07,5.366100962418572e-06
1.205416499521379e-07,8.03134989649351e-06
1.205520431599172e-07,1.208888628824351e-05
1.20560394071384e-07,1.579217836645333e-05
1.205632405318081e-07,1.905311358230896e-05
1.205659041893957e-07,2.417652115296145e-05
1.205678775315939e-07,3.069020542216909e-05
1.205703382324997e-07,4.050009238639479e-05
1.20572227157201e-07,4.937500691683334e-05
1.205750195699012e-07,6.102469015745137e-05
1.20577847545255e-07,7.002080674490735e-05
1.205798400648482e-07,7.221517520262976e-05
1.205812365011789e-07,7.436053115025618e-05
1.205829001613215e-07,7.598778434605671e-05
1.205846247889943e-07,7.895968737646989e-05
1.205862060606355e-07,7.935493375721536e-05
1.205880109192082e-07,7.973656942004155e-05
1.205908850667463e-07,7.772517917473084e-05
1.205946771043011e-07,7.59786222575616e-05
1.205984692772217e-07,7.312469507625019e-05
1.206031432604921e-07,7.101766502085452e-05
1.206098337029467e-07,6.687253989940438e-05
1.206202494874524e-07,6.294019497792648e-05
1.206307188339619e-07,5.840095748840197e-05
1.206423619840309e-07,5.489345445910106e-05
1.206561330382842e-07,4.915373816678882e-05
1.206730533663154e-07,4.242844120187128e-05
1.206884740232992e-07,3.410013410352635e-05
1.207028029214943e-07,2.754566067726475e-05
1.20719111480742e-07,1.973595767458521e-05
1.207468404757139e-07,1.161953934590623e-05
1.207762962475981e-07,6.013030062358296e-06
1.208080707344007e-07,4.134162427187371e-06
1.208438223356039e-07,2.423012777844733e-06
1.208889980488111e-07,2.710794787357798e-06
1.20931661625667e-07,2.07071858773112e-06
1.209658308128335e-07,2.677790350888605e-06
1.21e-07,2.035593117471395e-06
1.210189973907568e-07,2.114683395004498e-06
1.210430769666934e-07,2.078514031574501e-06
1.21066191071573e-07,2.059376175098301e-06
1.211124192813323e-07,2.002808186024594e-06
1.212026716897287e-07,1.923484472684891e-06
1.213409231320747e-07,1.802532885678393e-06
1.21567112410645e-07,1.645099151400144e-06
1.220194909677854e-07,1.356013606480607e-06
1.224883416923732e-07,1.126226307280226e-06
1.226526280527898e-07,1.054352943905993e-06
1.229812007736231e-07,9.495451905250238e-07
1.23305235093273e-07,8.48388445946619e-07
1.239533037325728e-07,7.080552137963156e-07
1.252494410111725e-07,5.16292603621618e-07
1.278417155683719e-07,3.753289029883295e-07
1.325e-07,3.274780103786608e-07
1.326452023596177e-07,1.040619992982494e-06
1.328302801636814e-07,1.623776378357161e-06
