"/out_DTC (d0=0,d1=0,d2=0,d3=0) X","/out_DTC (d0=0,d1=0,d2=0,d3=0) Y","/out_DTC (d0=0,d1=0,d2=0,d3=1) X","/out_DTC (d0=0,d1=0,d2=0,d3=1) Y","/out_DTC (d0=0,d1=0,d2=1,d3=0) X","/out_DTC (d0=0,d1=0,d2=1,d3=0) Y","/out_DTC (d0=0,d1=0,d2=1,d3=1) X","/out_DTC (d0=0,d1=0,d2=1,d3=1) Y","/out_DTC (d0=0,d1=1,d2=0,d3=0) X","/out_DTC (d0=0,d1=1,d2=0,d3=0) Y","/out_DTC (d0=0,d1=1,d2=0,d3=1) X","/out_DTC (d0=0,d1=1,d2=0,d3=1) Y","/out_DTC (d0=0,d1=1,d2=1,d3=0) X","/out_DTC (d0=0,d1=1,d2=1,d3=0) Y","/out_DTC (d0=0,d1=1,d2=1,d3=1) X","/out_DTC (d0=0,d1=1,d2=1,d3=1) Y","/out_DTC (d0=1,d1=0,d2=0,d3=0) X","/out_DTC (d0=1,d1=0,d2=0,d3=0) Y","/out_DTC (d0=1,d1=0,d2=1,d3=0) X","/out_DTC (d0=1,d1=0,d2=1,d3=0) Y","/out_DTC (d0=1,d1=0,d2=0,d3=1) X","/out_DTC (d0=1,d1=0,d2=0,d3=1) Y","/out_DTC (d0=1,d1=0,d2=1,d3=1) X","/out_DTC (d0=1,d1=0,d2=1,d3=1) Y","/out_DTC (d0=1,d1=1,d2=0,d3=0) X","/out_DTC (d0=1,d1=1,d2=0,d3=0) Y","/out_DTC (d0=1,d1=1,d2=0,d3=1) X","/out_DTC (d0=1,d1=1,d2=0,d3=1) Y","/out_DTC (d0=1,d1=1,d2=1,d3=0) X","/out_DTC (d0=1,d1=1,d2=1,d3=0) Y","/out_DTC (d0=1,d1=1,d2=1,d3=1) X","/out_DTC (d0=1,d1=1,d2=1,d3=1) Y","/EN_not (d0=0,d1=0,d2=0,d3=0) X","/EN_not (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) Y","/in_DTC (d0=0,d1=0,d2=0,d3=0) X","/in_DTC (d0=0,d1=0,d2=0,d3=0) Y"
1.015595752082464e-08,1.102575066726277,1.016270221005653e-08,1.100638194952815,1.015966141176546e-08,1.103603202320096,1.016676371759558e-08,1.070658374103736,1.015997004423778e-08,1.103562198358406,1.016244709828295e-08,1.101209815589719,1.015936484845944e-08,1.103602595799683,1.017647507788471e-08,0.7734018556298629,1.016012908005862e-08,1.103520956453446,1.015951202966502e-08,1.103607214245012,1.016258431214273e-08,1.100914884362013,1.017390407532417e-08,0.8803663125005293,1.015981430522494e-08,1.103588837784149,1.016680193619062e-08,1.070229304546594,1.015921992618601e-08,1.103590710649697,1.020093395236012e-08,0.05390374543741541,1.015595752082464e-08,0,1.015595752082464e-08,1.098460320371751,1.016270221005653e-08,1.097207429134093,1.015966141176546e-08,1.097842508276243,1.016676371759558e-08,1.096171536497677,1.015997004423778e-08,1.097781741442177,1.016244709828295e-08,1.097266748036685,1.015936484845944e-08,1.0978997651005,1.017647507788471e-08,1.092858992034484,1.016012908005862e-08,1.097749958026197,1.016258431214273e-08,1.097235009869575,1.015951202966502e-08,1.097871492948985,1.017390407532417e-08,1.093842035880455,1.015981430522494e-08,1.097812554446303,1.016680193619062e-08,1.096160123312252,1.015921992618601e-08,1.097927406392088,1.020093395236012e-08,1.082168383014056,1.015595752082464e-08,0.1651116593826707,1.016270221005653e-08,0.2056163634132556,1.015966141176546e-08,0.1846839068238941,1.016676371759558e-08,0.2407143190052269,1.015997004423778e-08,0.1867860910483008,1.016244709828295e-08,0.2035741265541663,1.015936484845944e-08,0.1827320520503292,1.017647507788471e-08,0.3595514306450693,1.016012908005862e-08,0.1879041046728593,1.016258431214273e-08,0.2046648457010895,1.015951202966502e-08,0.1836931648577614,1.017390407532417e-08,0.322870880176034,1.015981430522494e-08,0.1857151370842755,1.016680193619062e-08,0.2411234794038138,1.015921992618601e-08,0.1817992289119022,1.020093395236012e-08,0.8408238452694378,1.015595752082464e-08,0.4844672709289108
1.016029159538032e-08,1.103462418723135,1.016710866576233e-08,1.066368611284353,1.016318652590388e-08,1.099280348511298,1.017046698731499e-08,0.9961904897964973,1.016364412843252e-08,1.09744558637312,1.016689508138473e-08,1.069042720614438,1.016293572054796e-08,1.100029303808201,1.017998759671982e-08,0.6204562620463384,1.016392213823725e-08,1.09608673994088,1.016306001297795e-08,1.099671208512777,1.016700630356387e-08,1.067590564999469,1.017644578761331e-08,0.7747428809057086,1.016334740864057e-08,1.098715900369436,1.017048988890963e-08,0.9956119026877935,1.016281379069309e-08,1.100356893818009,1.020197361521678e-08,0.04496242224353764,1.016029159538032e-08,0,1.016029159538032e-08,1.097717449670397,1.016710866576233e-08,1.0960715366018,1.016318652590388e-08,1.097092598073956,1.017046698731499e-08,1.095040646468266,1.016364412843252e-08,1.096982260876247,1.016689508138473e-08,1.096133420086907,1.016293572054796e-08,1.097152414424792,1.017998759671982e-08,1.091410140158383,1.016392213823725e-08,1.096914031134473,1.016700630356387e-08,1.096101306704512,1.016306001297795e-08,1.097122876692629,1.017644578761331e-08,1.092870334013897,1.016334740864057e-08,1.09705394168355,1.017048988890963e-08,1.095032570210919,1.016281379069309e-08,1.097181261805016,1.020197361521678e-08,1.081880936750216,1.016029159538032e-08,0.1890765678263301,1.016710866576233e-08,0.2442490922104299,1.016318652590388e-08,0.2096261439659641,1.017046698731499e-08,0.2799251393916247,1.016364412843252e-08,0.2134608219090717,1.016689508138473e-08,0.2420705338539932,1.016293572054796e-08,0.2075301697969962,1.017998759671982e-08,0.4155558910762617,1.016392213823725e-08,0.215842549132734,1.016700630356387e-08,0.2432018715626398,1.016306001297795e-08,0.2085627672080224,1.017644578761331e-08,0.3591433239168609,1.016334740864057e-08,0.2109801977649071,1.017048988890963e-08,0.2802268708292854,1.016281379069309e-08,0.2065278856233504,1.020197361521678e-08,0.8605880252536402,1.016029159538032e-08,0.4367924508165251
1.016418887747609e-08,1.094618490692245,1.017075008152186e-08,0.988565633253354,1.016755116657211e-08,1.059857657971642,1.017385454415752e-08,0.8823610637406875,1.016798785563122e-08,1.05254662878777,1.017056681496837e-08,0.993548367705796,1.016731864183994e-08,1.063373523498264,1.018293651429982e-08,0.4970319967182396,1.016825744971126e-08,1.047627554690994,1.01674328594366e-08,1.061673383745535,1.017065540473866e-08,0.991099053089883,1.017993813594009e-08,0.6225730180302178,1.016770387103144e-08,1.057411525566242,1.017389371887485e-08,0.8808981155668885,1.016720862697579e-08,1.064962306771677,1.020303888275895e-08,0.03721510007862286,1.016418887747609e-08,0,1.016418887747609e-08,1.096847885297201,1.017075008152186e-08,1.094945444807434,1.016755116657211e-08,1.095941780357496,1.017385454415752e-08,1.093860000854185,1.016798785563122e-08,1.095812165702896,1.017056681496837e-08,1.095006942956538,1.016731864183994e-08,1.096010233170995,1.018293651429982e-08,1.09011281438174,1.016825744971126e-08,1.095731067272222,1.017065540473866e-08,1.094977267177951,1.01674328594366e-08,1.095976692482468,1.017993813594009e-08,1.091431101572821,1.016770387103144e-08,1.095896588087112,1.017389371887485e-08,1.093845112078493,1.016720862697579e-08,1.096042451417833,1.020303888275895e-08,1.081633267459754,1.016418887747609e-08,0.2181857943425801,1.017075008152186e-08,0.2833631858831739,1.016755116657211e-08,0.2488671569878475,1.017385454415752e-08,0.3222341701612097,1.016798785563122e-08,0.2534525172947693,1.017056681496837e-08,0.2811476279869428,1.016731864183994e-08,0.2464253421987326,1.018293651429982e-08,0.4675136932011123,1.016825744971126e-08,0.2563310457196467,1.017065540473866e-08,0.2822197449801476,1.01674328594366e-08,0.2476197856889825,1.017993813594009e-08,0.4147517397954351,1.016770387103144e-08,0.2504770604135712,1.017389371887485e-08,0.3227996948115908,1.016720862697579e-08,0.2452829410801257,1.020303888275895e-08,0.8796390912987467,1.016418887747609e-08,0.3939223477629837
1.016851926020718e-08,1.042567356846857,1.017420029415307e-08,0.8690165685976055,1.017113347153435e-08,0.9773958288223938,1.017640937526499e-08,0.7763767905110291,1.017154971154496e-08,0.9645513246167501,1.017399041895624e-08,0.8770992407459081,1.017093094826482e-08,0.9833585976340122,1.018511866649179e-08,0.4121107543755073,1.017181477429021e-08,0.956023513679187,1.017102995422893e-08,0.9804641107751014,1.017409889726209e-08,0.8728860293797417,1.018290421818831e-08,0.4982671844426275,1.017127266992627e-08,0.9731887602867799,1.017645532433935e-08,0.7744565203473776,1.017083646601528e-08,0.986083653647375,1.020516941784328e-08,0.02524904757706831,1.016851926020718e-08,0,1.016851926020718e-08,1.09565169232088,1.017420029415307e-08,1.093730709170381,1.017113347153435e-08,1.094815828930766,1.017640937526499e-08,1.092884497057728,1.017154971154496e-08,1.094674023140993,1.017399041895624e-08,1.093809199146722,1.017093094826482e-08,1.094884480842784,1.018511866649179e-08,1.089114927022743,1.017181477429021e-08,1.094582789372363,1.017409889726209e-08,1.09376872309426,1.017102995422893e-08,1.094850975577945,1.018290421818831e-08,1.090127201633452,1.017127266992627e-08,1.094768503547001,1.017645532433935e-08,1.092865921898005,1.017083646601528e-08,1.094916413873079,1.020516941784328e-08,1.081275315870108,1.016851926020718e-08,0.259181924897719,1.017420029415307e-08,0.3270827128660089,1.017113347153435e-08,0.2881006648255405,1.017640937526499e-08,0.3586296508968438,1.017154971154496e-08,0.2932421040747429,1.017399041895624e-08,0.3241391873848266,1.017093094826482e-08,0.2855905626519237,1.018511866649179e-08,0.5086928539702175,1.017181477429021e-08,0.296565559196111,1.017409889726209e-08,0.3256583695742413,1.017102995422893e-08,0.2868134417976854,1.018290421818831e-08,0.4669493849250111,1.017127266992627e-08,0.2898279220889052,1.017645532433935e-08,0.3593533087266212,1.017083646601528e-08,0.2844301363166164,1.020516941784328e-08,0.9141186132094711,1.016851926020718e-08,0.3462881377210486
1.017207438279089e-08,0.9474268473187161,1.017675727066956e-08,0.7615136535878285,1.017457937512113e-08,0.8540476825205926,1.017986976754994e-08,0.6255620411481717,1.017485245762412e-08,0.8428143424954151,1.017653970012955e-08,0.7707531356651106,1.017442964832701e-08,0.8600922535623837,1.018679709347303e-08,0.3520542841203952,1.017503319183327e-08,0.8353149768512897,1.017450987013113e-08,0.856868622275709,1.017665024793985e-08,0.7660212040745346,1.018509432372602e-08,0.4129514629648064,1.017467107313765e-08,0.8502998154117636,1.017997376087047e-08,0.6212266636010199,1.017430921266044e-08,0.8648507407248555,1.020905447359655e-08,0.01201078513564869,1.017207438279089e-08,0,1.017207438279089e-08,1.094492896090613,1.017675727066956e-08,1.092745210312958,1.017457937512113e-08,1.093587847924773,1.017986976754994e-08,1.091460128235564,1.017485245762412e-08,1.093484187659955,1.017653970012955e-08,1.092832301961282,1.017442964832701e-08,1.093644621988155,1.018679709347303e-08,1.088330978290863,1.017503319183327e-08,1.093415288165928,1.017665024793985e-08,1.092788135388223,1.017450987013113e-08,1.093614261934747,1.018509432372602e-08,1.089126073987326,1.017467107313765e-08,1.0935530251746,1.017997376087047e-08,1.091415363629978,1.017430921266044e-08,1.093689935833477,1.020905447359655e-08,1.081052181426537,1.017207438279089e-08,0.2998797220552354,1.017675727066956e-08,0.3640114873488392,1.017457937512113e-08,0.3325350304817156,1.017986976754994e-08,0.4136323369639958,1.017485245762412e-08,0.3365015191881697,1.017653970012955e-08,0.3606485940581954,1.017442964832701e-08,0.3303460485350925,1.018679709347303e-08,0.5418291168899131,1.017503319183327e-08,0.3391459803721174,1.017665024793985e-08,0.3623559185113053,1.017450987013113e-08,0.331510700135537,1.018509432372602e-08,0.5082487841150121,1.017467107313765e-08,0.3338797974875067,1.017997376087047e-08,0.41541692997737,1.017430921266044e-08,0.3286347281157113,1.020905447359655e-08,0.9651635263052378,1.017207438279089e-08,0.3071817893002393
1.01752176269903e-08,0.8276168890353235,1.018027103371251e-08,0.6085300796660164,1.01771893994068e-08,0.7429856573981538,1.018284918982663e-08,0.5005254249949481,1.017750108373899e-08,0.7292718199709701,1.018009222241022e-08,0.6160738382458615,1.017702131387272e-08,0.7503227900200907,1.018922790837132e-08,0.2748359158499635,1.017771853053322e-08,0.7197132301119363,1.017711020483896e-08,0.7464539993695269,1.018018286090485e-08,0.6122108222390491,1.018678584822317e-08,0.3523755851919458,1.017729377449755e-08,0.7384016372753933,1.018296398816291e-08,0.4960909345291103,1.017689226625212e-08,0.7558698391297846,1.021405086323802e-08,0.004408031308983718,1.01752176269903e-08,0,1.01752176269903e-08,1.093344895867933,1.018027103371251e-08,1.091287065733766,1.01771893994068e-08,1.092571145253481,1.018284918982663e-08,1.0901518137164,1.017750108373899e-08,1.092444666272261,1.018009222241022e-08,1.091364455327603,1.017702131387272e-08,1.092639207761453,1.018922790837132e-08,1.08718102418593,1.017771853053322e-08,1.092356034062007,1.018018286090485e-08,1.091325284846377,1.017711020483896e-08,1.092603265509831,1.018678584822317e-08,1.088336166421959,1.017729377449755e-08,1.092528809787419,1.018296398816291e-08,1.090099912854559,1.017689226625212e-08,1.092691159815925,1.021405086323802e-08,1.081428726527435,1.01752176269903e-08,0.3418800798228468,1.018027103371251e-08,0.4205549439376161,1.01771893994068e-08,0.3708208752402866,1.018284918982663e-08,0.4659710548310814,1.017750108373899e-08,0.3757811920508025,1.018009222241022e-08,0.4174448721292918,1.017702131387272e-08,0.3681343006578064,1.018922790837132e-08,0.5917918802005535,1.017771853053322e-08,0.3792631499588366,1.018018286090485e-08,0.4190212344628133,1.017711020483896e-08,0.3695475448926182,1.018678584822317e-08,0.5416299149614555,1.017729377449755e-08,0.3724935990415396,1.018296398816291e-08,0.4681085116225085,1.017689226625212e-08,0.3661170150869971,1.021405086323802e-08,1.011326498712156,1.01752176269903e-08,0.2726061031067354
1.017795103544061e-08,0.7095047897428803,1.018330534070481e-08,0.4825511075740067,1.01806528066712e-08,0.592432837541864,1.018506165220662e-08,0.4142107796902718,1.018088362446155e-08,0.5824768058167707,1.018309620879538e-08,0.4907468565335101,1.018051999784848e-08,0.5981378480653736,1.019106645791075e-08,0.224425798311507,1.018105698484156e-08,0.5750679502893475,1.018059150707883e-08,0.5950748752316724,1.018320146317037e-08,0.486584667370682,1.018917843979175e-08,0.2762323856456083,1.018073142794247e-08,0.5890401687935468,1.018517506092702e-08,0.4101567666917428,1.018040675215208e-08,0.6029291750589945,1.02197913565789e-08,0.001347003560906416,1.017795103544061e-08,0,1.017795103544061e-08,1.092261057677555,1.018330534070481e-08,1.089945281461848,1.01806528066712e-08,1.091121407707226,1.018506165220662e-08,1.089141082229202,1.018088362446155e-08,1.091020729152672,1.018309620879538e-08,1.090040202470979,1.018051999784848e-08,1.091179312315168,1.019106645791075e-08,1.086308097328628,1.018105698484156e-08,1.090945007430338,1.018320146317037e-08,1.089992486923599,1.018059150707883e-08,1.091148167072247,1.018917843979175e-08,1.087204417595701,1.018073142794247e-08,1.091087105706182,1.018517506092702e-08,1.089088401697182,1.018040675215208e-08,1.091228463998904,1.02197913565789e-08,1.082476715100153,1.017795103544061e-08,0.3830255618546983,1.018330534070481e-08,0.474502689744052,1.01806528066712e-08,0.4272908541377,1.018506165220662e-08,0.5076454546881862,1.018088362446155e-08,0.4314109443307477,1.018309620879538e-08,0.4705662439600225,1.018051999784848e-08,0.424905487209598,1.019106645791075e-08,0.6308799793835684,1.018105698484156e-08,0.4345067126681265,1.018320146317037e-08,0.4725470232170128,1.018059150707883e-08,0.4261822647115655,1.018917843979175e-08,0.5907811809416729,1.018073142794247e-08,0.4287072431983691,1.018517506092702e-08,0.5098734858831926,1.018040675215208e-08,0.4229214902019779,1.02197913565789e-08,1.044112312339521,1.017795103544061e-08,0.2425386101533124
1.018125369286376e-08,0.5667206826625514,1.01854531304649e-08,0.3999891258610523,1.018268285470952e-08,0.5075730527043851,1.018676477028408e-08,0.3531327151030526,1.018286591566427e-08,0.5000779404807308,1.018528491747497e-08,0.4060441493670224,1.018259388770336e-08,0.511202255869026,1.01925909906497e-08,0.1883634415577955,1.018300171278495e-08,0.4945790442231288,1.018264321794619e-08,0.5091991063618926,1.018536867575938e-08,0.4029947771001887,1.019103252815713e-08,0.2252374915122932,1.018274608402975e-08,0.5049831920998393,1.018688024906798e-08,0.3493475275482235,1.018252170322956e-08,0.5139587519073143,1.022665563544352e-08,0.0003391507182113153,1.018125369286376e-08,0,1.018125369286376e-08,1.090859107424478,1.01854531304649e-08,1.08895904922628,1.018268285470952e-08,1.090224901406109,1.018676477028408e-08,1.088345985564518,1.018286591566427e-08,1.090142394257436,1.018528491747497e-08,1.089037426652098,1.018259388770336e-08,1.090265083834028,1.01925909906497e-08,1.085589745785179,1.018300171278495e-08,1.090081193128906,1.018536867575938e-08,1.088998438356004,1.018264321794619e-08,1.09024282500626,1.019103252815713e-08,1.086324101759627,1.018274608402975e-08,1.090196388368458,1.018688024906798e-08,1.088291563764458,1.018252170322956e-08,1.090297583250044,1.022665563544352e-08,1.084151319243257,1.018125369286376e-08,0.4380431453632656,1.01854531304649e-08,0.515378992567315,1.018268285470952e-08,0.4632721473212374,1.018676477028408e-08,0.5412348438441912,1.018286591566427e-08,0.4667484362101914,1.018528491747497e-08,0.5120316788141369,1.018259388770336e-08,0.4615503520353765,1.01925909906497e-08,0.6638951952757456,1.018300171278495e-08,0.4693227934311274,1.018536867575938e-08,0.5136994105218997,1.018264321794619e-08,0.4624965824915991,1.019103252815713e-08,0.6301766386311162,1.018274608402975e-08,0.464486071500701,1.018688024906798e-08,0.5435864898308396,1.018252170322956e-08,0.4601931204131915,1.022665563544352e-08,1.065560984630718,1.018125369286376e-08,0.2062093784986802
1.018318122380908e-08,0.487369023932524,1.018717900269275e-08,0.3393595777882155,1.018493289539557e-08,0.4193843653070698,1.018910149434715e-08,0.278529154392345,1.018506102734079e-08,0.4144822052526059,1.018699511969179e-08,0.3454153839747173,1.018486337304688e-08,0.4220268349543347,1.019372360974387e-08,0.1638962776429824,1.018515762045294e-08,0.4108414776771211,1.018490157877931e-08,0.4205828955599962,1.018708581526088e-08,0.3423954312149628,1.0192568415775e-08,0.1888225891488597,1.018498001848766e-08,0.4175828110913172,1.018939379500402e-08,0.2701083239872558,1.01848167287394e-08,0.4236240932420029,1.02338960514593e-08,9.35141025869862e-05,1.018318122380908e-08,0,1.018318122380908e-08,1.090000413533703,1.018717900269275e-08,1.088150682809992,1.018493289539557e-08,1.089199369802792,1.018910149434715e-08,1.087240852133723,1.018506102734079e-08,1.089139978734118,1.018699511969179e-08,1.088237495799532,1.018486337304688e-08,1.089231669397472,1.019372360974387e-08,1.085063509570535,1.018515762045294e-08,1.089095280381431,1.018708581526088e-08,1.088194711690439,1.018490157877931e-08,1.089213928249039,1.0192568415775e-08,1.085600278344864,1.018498001848766e-08,1.08917751734879,1.018939379500402e-08,1.087102139851472,1.01848167287394e-08,1.089253330064099,1.02338960514593e-08,1.086040884503536,1.018318122380908e-08,0.472729005778092,1.018717900269275e-08,0.5497091825586724,1.018493289539557e-08,0.5054890813737439,1.018910149434715e-08,0.5891975289730538,1.018506102734079e-08,0.508092492373553,1.018699511969179e-08,0.5459250341003062,1.018486337304688e-08,0.5040498603223529,1.019372360974387e-08,0.6886240044995497,1.018515762045294e-08,0.5100439379914792,1.018708581526088e-08,0.547792654601349,1.018490157877931e-08,0.504833212427523,1.0192568415775e-08,0.6634288232919655,1.018498001848766e-08,0.5064573990806251,1.018939379500402e-08,0.5953564709446227,1.01848167287394e-08,0.5031074309907606,1.02338960514593e-08,1.076913413451194,1.018318122380908e-08,0.1850065381001195
1.018529059026298e-08,0.4058849629461556,1.01886394954181e-08,0.2925952932717352,1.018657726479408e-08,0.3599117877304384,1.019097604760699e-08,0.2266985585999532,1.0186703086916e-08,0.3554796434797047,1.018874330452068e-08,0.2893289749492969,1.018650656209387e-08,0.3623882256340221,1.019528642234171e-08,0.1326197691202009,1.018679855257253e-08,0.3521707867606784,1.018654490681452e-08,0.361052277214058,1.018869780220736e-08,0.2907404751033362,1.019370861138064e-08,0.164170769489815,1.018662513885499e-08,0.3582268239324152,1.019123986461145e-08,0.2201588951457846,1.018645906943758e-08,0.363890888973704,1.024212240883027e-08,2.858042579370352e-05,1.018529059026298e-08,0,1.018529059026298e-08,1.089033958197085,1.01886394954181e-08,1.087459478420546,1.018657726479408e-08,1.088433057802872,1.019097604760699e-08,1.086350787775466,1.0186703086916e-08,1.088373950268184,1.018874330452068e-08,1.087410437296012,1.018650656209387e-08,1.088466330220128,1.019528642234171e-08,1.084355315996405,1.018679855257253e-08,1.088329179092241,1.018869780220736e-08,1.087431941791487,1.018654490681452e-08,1.088448287067108,1.019370861138064e-08,1.085070409698036,1.018662513885499e-08,1.088410564880785,1.019123986461145e-08,1.086226051108476,1.018645906943758e-08,1.088488689992594,1.024212240883027e-08,1.088071639408588,1.018529059026298e-08,0.5127224640285993,1.01886394954181e-08,0.5796897473361788,1.018657726479408e-08,0.5378011932425083,1.019097604760699e-08,0.6289908157479456,1.0186703086916e-08,0.5404467096719582,1.018874330452068e-08,0.5817807452157835,1.018650656209387e-08,0.5362908192079859,1.019528642234171e-08,0.7227647343995137,1.018679855257253e-08,0.5424419479323093,1.018869780220736e-08,0.5808704751486499,1.018654490681452e-08,0.5371032531769625,1.019370861138064e-08,0.6883206224463279,1.018662513885499e-08,0.5388168748524366,1.019123986461145e-08,0.6346873251081705,1.018645906943758e-08,0.5352991108682351,1.024212240883027e-08,1.083484961519285,1.018529059026298e-08,0.1618035071072256
1.018693893870072e-08,0.3473668732411367,1.019058430976598e-08,0.2370350801118898,1.018923570350653e-08,0.274885507264089,1.01925272915999e-08,0.1897577703653099,1.018836551010179e-08,0.3010257189197776,1.019066323943504e-08,0.234859995919987,1.018895106228765e-08,0.2833191110122223,1.019694040195911e-08,0.1034975000767241,1.018844547034404e-08,0.2985138334854494,1.018909635230608e-08,0.2789997760886737,1.019062858549782e-08,0.2357977325786951,1.019524888038929e-08,0.1332945318649026,1.018849836999905e-08,0.2969768496104541,1.019275150862503e-08,0.184885916988518,1.018879864234471e-08,0.2877649425215243,1.02520540513563e-08,1.023601318093462e-05,1.018693893870072e-08,0,1.018693893870072e-08,1.08826354478553,1.019058430976598e-08,1.086536003158003,1.018923570350653e-08,1.087176964285426,1.01925272915999e-08,1.085619496447482,1.018836551010179e-08,1.087589074448959,1.019066323943504e-08,1.086498685329468,1.018895106228765e-08,1.087311800166624,1.019694040195911e-08,1.083638630230142,1.018844547034404e-08,1.087551311527206,1.019062858549782e-08,1.086515082112282,1.018909635230608e-08,1.087242960561226,1.019524888038929e-08,1.084372027573099,1.018849836999905e-08,1.0875261471509,1.019275150862503e-08,1.085514830746269,1.018879864234471e-08,1.087384062481793,1.02520540513563e-08,1.090218926137462,1.018693893870072e-08,0.5453608661502464,1.019058430976598e-08,0.6207233702460658,1.018923570350653e-08,0.59231173304996,1.01925272915999e-08,0.6625602876354619,1.018836551010179e-08,0.5743246157249718,1.019066323943504e-08,0.6223455740656044,1.018895106228765e-08,0.586266022869307,1.019694040195911e-08,0.7585868410753233,1.018844547034404e-08,0.5760577469442794,1.019062858549782e-08,0.6216396400585951,1.018909635230608e-08,0.5893458371098675,1.019524888038929e-08,0.7219705984190274,1.018849836999905e-08,0.5770071617043681,1.019275150862503e-08,0.6674648101054151,1.018879864234471e-08,0.5830466652548311,1.02520540513563e-08,1.087687671616478,1.018693893870072e-08,0.1436716742920977
