"delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) Y"
1.0750000000E-06,7.1546860977E-09,1.0750000000E-06,5.7602589702E-09,1.0750000000E-06,5.1810428465E-09,1.0750000000E-06,4.8201002514E-09,1.0750000000E-06,3.8529597040E-09,1.0750000000E-06,3.4323038316E-09,1.0750000000E-06,3.5809188368E-09,1.0750000000E-06,2.7864929478E-09,1.0750000000E-06,2.4464118752E-09,1.0750000000E-06,1.2526674131E-08,1.0750000000E-06,1.0343998640E-08,1.0750000000E-06,9.4366435235E-09,1.0750000000E-06,8.9575662287E-09,1.0750000000E-06,7.4671171059E-09,1.0750000000E-06,6.8312441022E-09,1.0750000000E-06,7.3011821438E-09,1.0750000000E-06,5.9850334564E-09,1.0750000000E-06,5.4191631195E-09,1.0750000000E-06,3.1379960454E-09,1.0750000000E-06,2.3697626772E-09,1.0750000000E-06,2.0496556612E-09,1.0750000000E-06,1.8749589010E-09,1.0750000000E-06,1.3788973742E-09,1.0750000000E-06,1.1765167114E-09,1.0750000000E-06,1.2570879556E-09,1.0750000000E-06,9.1472348232E-10,1.0750000000E-06,8.0240923199E-10
1.1250000000E-06,7.1867839892E-09,1.1250000000E-06,5.7909971495E-09,1.1250000000E-06,5.2111250531E-09,1.1250000000E-06,4.8545475358E-09,1.1250000000E-06,3.8867600938E-09,1.1250000000E-06,3.4652348769E-09,1.1250000000E-06,3.6259521662E-09,1.1250000000E-06,2.8285641233E-09,1.1250000000E-06,2.4878711822E-09,1.1250000000E-06,1.2566542627E-08,1.1250000000E-06,1.0387241925E-08,1.1250000000E-06,9.4725461909E-09,1.1250000000E-06,9.0045238927E-09,1.1250000000E-06,7.5132481270E-09,1.1250000000E-06,6.8770874988E-09,1.1250000000E-06,7.3535755429E-09,1.1250000000E-06,6.0395599349E-09,1.1250000000E-06,5.4698069130E-09,1.1250000000E-06,3.1610258369E-09,1.1250000000E-06,2.3919394776E-09,1.1250000000E-06,2.0721097686E-09,1.1250000000E-06,1.9014174282E-09,1.1250000000E-06,1.4030248738E-09,1.1250000000E-06,1.1999696757E-09,1.1250000000E-06,1.2864050219E-09,1.1250000000E-06,9.3705918836E-10,1.1250000000E-06,8.2241617286E-10
1.1750000000E-06,7.2190016310E-09,1.1750000000E-06,5.8217496793E-09,1.1750000000E-06,5.2406984513E-09,1.1750000000E-06,4.8909814471E-09,1.1750000000E-06,3.9202596527E-09,1.1750000000E-06,3.4997271165E-09,1.1750000000E-06,3.6702354020E-09,1.1750000000E-06,2.8711860369E-09,1.1750000000E-06,2.5283904883E-09,1.1750000000E-06,1.2611406990E-08,1.1750000000E-06,1.0419289259E-08,1.1750000000E-06,9.5180201095E-09,1.1750000000E-06,9.0538841147E-09,1.1750000000E-06,7.5592219191E-09,1.1750000000E-06,6.9226429076E-09,1.1750000000E-06,7.4081888305E-09,1.1750000000E-06,6.0923304921E-09,1.1750000000E-06,5.5214218254E-09,1.1750000000E-06,3.1839097144E-09,1.1750000000E-06,2.4137610369E-09,1.1750000000E-06,2.0943365561E-09,1.1750000000E-06,1.9288545521E-09,1.1750000000E-06,1.4283142805E-09,1.1750000000E-06,1.2245612210E-09,1.1750000000E-06,1.3163829146E-09,1.1750000000E-06,9.6193717220E-10,1.1750000000E-06,8.4215241264E-10
1.2250000000E-06,7.2530093049E-09,1.2250000000E-06,5.8527261427E-09,1.2250000000E-06,5.2708781847E-09,1.2250000000E-06,4.9272824563E-09,1.2250000000E-06,3.9531125524E-09,1.2250000000E-06,3.5339716304E-09,1.2250000000E-06,3.7111312536E-09,1.2250000000E-06,2.9119376521E-09,1.2250000000E-06,2.5693893846E-09,1.2250000000E-06,1.2658213834E-08,1.2250000000E-06,1.0456986714E-08,1.2250000000E-06,9.5587065707E-09,1.2250000000E-06,9.1033991583E-09,1.2250000000E-06,7.6044831655E-09,1.2250000000E-06,6.9684521117E-09,1.2250000000E-06,7.4685247361E-09,1.2250000000E-06,6.1445679058E-09,1.2250000000E-06,5.5761253367E-09,1.2250000000E-06,3.2068381001E-09,1.2250000000E-06,2.4356703208E-09,1.2250000000E-06,2.1160637886E-09,1.2250000000E-06,1.9560281735E-09,1.2250000000E-06,1.4534789633E-09,1.2250000000E-06,1.2478615839E-09,1.2250000000E-06,1.3474995817E-09,1.2250000000E-06,9.8734982720E-10,1.2250000000E-06,8.6333962624E-10
1.2750000000E-06,7.2867580872E-09,1.2750000000E-06,5.8881818531E-09,1.2750000000E-06,5.3011002062E-09,1.2750000000E-06,4.9611400083E-09,1.2750000000E-06,3.9865060884E-09,1.2750000000E-06,3.5676438603E-09,1.2750000000E-06,3.7530574007E-09,1.2750000000E-06,2.9523485616E-09,1.2750000000E-06,2.6107877660E-09,1.2750000000E-06,1.2709454593E-08,1.2750000000E-06,1.0502196115E-08,1.2750000000E-06,9.5933754135E-09,1.2750000000E-06,9.1517922181E-09,1.2750000000E-06,7.6484630313E-09,1.2750000000E-06,7.0113662828E-09,1.2750000000E-06,7.5266130949E-09,1.2750000000E-06,6.1946008614E-09,1.2750000000E-06,5.6285759303E-09,1.2750000000E-06,3.2309479351E-09,1.2750000000E-06,2.4580720210E-09,1.2750000000E-06,2.1383412805E-09,1.2750000000E-06,1.9824708308E-09,1.2750000000E-06,1.4785418745E-09,1.2750000000E-06,1.2703131316E-09,1.2750000000E-06,1.3776425589E-09,1.2750000000E-06,1.0121619671E-09,1.2750000000E-06,8.8422802240E-10
1.3250000000E-06,7.3198356393E-09,1.3250000000E-06,5.9180305706E-09,1.3250000000E-06,5.3313394859E-09,1.3250000000E-06,4.9952911606E-09,1.3250000000E-06,4.0206824877E-09,1.3250000000E-06,3.6004331697E-09,1.3250000000E-06,3.7968290291E-09,1.3250000000E-06,2.9942162915E-09,1.3250000000E-06,2.6515787742E-09,1.3250000000E-06,1.2758757267E-08,1.3250000000E-06,1.0543618645E-08,1.3250000000E-06,9.6350683564E-09,1.3250000000E-06,9.1996524350E-09,1.3250000000E-06,7.6960786301E-09,1.3250000000E-06,7.0522085900E-09,1.3250000000E-06,7.5760412248E-09,1.3250000000E-06,6.2467000578E-09,1.3250000000E-06,5.6801571358E-09,1.3250000000E-06,3.2549252317E-09,1.3250000000E-06,2.4804353782E-09,1.3250000000E-06,2.1608245419E-09,1.3250000000E-06,2.0079520082E-09,1.3250000000E-06,1.5036245517E-09,1.3250000000E-06,1.2936108570E-09,1.3250000000E-06,1.4079110678E-09,1.3250000000E-06,1.0364004041E-09,1.3250000000E-06,9.0610206832E-10
1.3750000000E-06,7.3531110368E-09,1.3750000000E-06,5.9462325969E-09,1.3750000000E-06,5.3615639707E-09,1.3750000000E-06,5.0308525714E-09,1.3750000000E-06,4.0545272936E-09,1.3750000000E-06,3.6331318821E-09,1.3750000000E-06,3.8398675162E-09,1.3750000000E-06,3.0374067324E-09,1.3750000000E-06,2.6920734548E-09,1.3750000000E-06,1.2804875796E-08,1.3750000000E-06,1.0584198384E-08,1.3750000000E-06,9.6769704238E-09,1.3750000000E-06,9.2439583552E-09,1.3750000000E-06,7.7433996681E-09,1.3750000000E-06,7.0968768619E-09,1.3750000000E-06,7.6309647640E-09,1.3750000000E-06,6.2999917498E-09,1.3750000000E-06,5.7306592493E-09,1.3750000000E-06,3.2780643918E-09,1.3750000000E-06,2.5015971788E-09,1.3750000000E-06,2.1827453673E-09,1.3750000000E-06,2.0341413183E-09,1.3750000000E-06,1.5285339495E-09,1.3750000000E-06,1.3174639635E-09,1.3750000000E-06,1.4399413165E-09,1.3750000000E-06,1.0620056588E-09,1.3750000000E-06,9.2842383400E-10
1.4250000000E-06,7.3863321695E-09,1.4250000000E-06,5.9772164459E-09,1.4250000000E-06,5.3915942786E-09,1.4250000000E-06,5.0656551148E-09,1.4250000000E-06,4.0871977245E-09,1.4250000000E-06,3.6679576764E-09,1.4250000000E-06,3.8823714280E-09,1.4250000000E-06,3.0798653416E-09,1.4250000000E-06,2.7335889039E-09,1.4250000000E-06,1.2846030961E-08,1.4250000000E-06,1.0639583797E-08,1.4250000000E-06,9.7195226155E-09,1.4250000000E-06,9.2890020875E-09,1.4250000000E-06,7.7869590406E-09,1.4250000000E-06,7.1416020179E-09,1.4250000000E-06,7.6900650772E-09,1.4250000000E-06,6.3550406951E-09,1.4250000000E-06,5.7802314073E-09,1.4250000000E-06,3.3009521552E-09,1.4250000000E-06,2.5236633978E-09,1.4250000000E-06,2.2045086067E-09,1.4250000000E-06,2.0605850507E-09,1.4250000000E-06,1.5540841382E-09,1.4250000000E-06,1.3431127777E-09,1.4250000000E-06,1.4720102464E-09,1.4250000000E-06,1.0894715942E-09,1.4250000000E-06,9.5194973191E-10
1.4750000000E-06,7.4185931265E-09,1.4750000000E-06,6.0079152500E-09,1.4750000000E-06,5.4215683637E-09,1.4750000000E-06,5.1003765117E-09,1.4750000000E-06,4.1190899677E-09,1.4750000000E-06,3.7022906033E-09,1.4750000000E-06,3.9250676907E-09,1.4750000000E-06,3.1222242144E-09,1.4750000000E-06,2.7760668969E-09,1.4750000000E-06,1.2894565021E-08,1.4750000000E-06,1.0680845250E-08,1.4750000000E-06,9.7636306352E-09,1.4750000000E-06,9.3401234837E-09,1.4750000000E-06,7.8285628159E-09,1.4750000000E-06,7.1843906347E-09,1.4750000000E-06,7.7393387283E-09,1.4750000000E-06,6.4088791792E-09,1.4750000000E-06,5.8327566265E-09,1.4750000000E-06,3.3237387493E-09,1.4750000000E-06,2.5464673225E-09,1.4750000000E-06,2.2267894881E-09,1.4750000000E-06,2.0870377104E-09,1.4750000000E-06,1.5798110099E-09,1.4750000000E-06,1.3640403403E-09,1.4750000000E-06,1.5035905089E-09,1.4750000000E-06,1.1156783200E-09,1.4750000000E-06,9.7474104109E-10
1.5250000000E-06,7.4593540073E-09,1.5250000000E-06,6.0392815926E-09,1.5250000000E-06,5.4514814348E-09,1.5250000000E-06,5.1350206437E-09,1.5250000000E-06,4.1533777026E-09,1.5250000000E-06,3.7361032860E-09,1.5250000000E-06,3.9673297352E-09,1.5250000000E-06,3.1641456012E-09,1.5250000000E-06,2.8179717533E-09,1.5250000000E-06,1.2940460377E-08,1.5250000000E-06,1.0715056741E-08,1.5250000000E-06,9.8031352451E-09,1.5250000000E-06,9.3895472251E-09,1.5250000000E-06,7.8763063471E-09,1.5250000000E-06,7.2275558574E-09,1.5250000000E-06,7.7961450952E-09,1.5250000000E-06,6.4591802381E-09,1.5250000000E-06,5.8853889811E-09,1.5250000000E-06,3.3462808947E-09,1.5250000000E-06,2.5691482645E-09,1.5250000000E-06,2.2492118014E-09,1.5250000000E-06,2.1138319086E-09,1.5250000000E-06,1.6053921885E-09,1.5250000000E-06,1.3898282183E-09,1.5250000000E-06,1.5350559363E-09,1.5250000000E-06,1.1420635075E-09,1.5250000000E-06,9.9717648278E-10
1.5750000000E-06,7.4880849834E-09,1.5750000000E-06,6.0701373450E-09,1.5750000000E-06,5.4815019735E-09,1.5750000000E-06,5.1697398067E-09,1.5750000000E-06,4.1870976950E-09,1.5750000000E-06,3.7700311437E-09,1.5750000000E-06,4.0093273051E-09,1.5750000000E-06,3.2055101654E-09,1.5750000000E-06,2.8599333352E-09,1.5750000000E-06,1.2985621586E-08,1.5750000000E-06,1.0766978295E-08,1.5750000000E-06,9.8408564874E-09,1.5750000000E-06,9.4392686504E-09,1.5750000000E-06,7.9221162542E-09,1.5750000000E-06,7.2717943276E-09,1.5750000000E-06,7.8550839871E-09,1.5750000000E-06,6.5122074706E-09,1.5750000000E-06,5.9373606452E-09,1.5750000000E-06,3.3693634031E-09,1.5750000000E-06,2.5917230227E-09,1.5750000000E-06,2.2710661683E-09,1.5750000000E-06,2.1404632991E-09,1.5750000000E-06,1.6311216579E-09,1.5750000000E-06,1.4153804530E-09,1.5750000000E-06,1.5658675080E-09,1.5750000000E-06,1.1683764356E-09,1.5750000000E-06,1.0224041979E-09
1.6250000000E-06,7.5133219281E-09,1.6250000000E-06,6.1009066780E-09,1.6250000000E-06,5.5115687877E-09,1.6250000000E-06,5.2048750193E-09,1.6250000000E-06,4.2197983818E-09,1.6250000000E-06,3.8037332564E-09,1.6250000000E-06,4.0504578665E-09,1.6250000000E-06,3.2462063865E-09,1.6250000000E-06,2.9016545566E-09,1.6250000000E-06,1.3034244435E-08,1.6250000000E-06,1.0807650851E-08,1.6250000000E-06,9.8805352112E-09,1.6250000000E-06,9.4876396452E-09,1.6250000000E-06,7.9650637571E-09,1.6250000000E-06,7.3178211533E-09,1.6250000000E-06,7.9065879522E-09,1.6250000000E-06,6.5664488052E-09,1.6250000000E-06,5.9897087244E-09,1.6250000000E-06,3.3921996572E-09,1.6250000000E-06,2.6141902643E-09,1.6250000000E-06,2.2935624061E-09,1.6250000000E-06,2.1674133686E-09,1.6250000000E-06,1.6568070619E-09,1.6250000000E-06,1.4425644408E-09,1.6250000000E-06,1.5970450794E-09,1.6250000000E-06,1.1957918531E-09,1.6250000000E-06,1.0480612980E-09
1.6750000000E-06,7.5477429768E-09,1.6750000000E-06,6.1316614567E-09,1.6750000000E-06,5.5414521180E-09,1.6750000000E-06,5.2400793154E-09,1.6750000000E-06,4.2561493908E-09,1.6750000000E-06,3.8377830679E-09,1.6750000000E-06,4.0931662238E-09,1.6750000000E-06,3.2886298000E-09,1.6750000000E-06,2.9428998818E-09,1.6750000000E-06,1.3079712937E-08,1.6750000000E-06,1.0842076048E-08,1.6750000000E-06,9.9322765431E-09,1.6750000000E-06,9.5303869939E-09,1.6750000000E-06,8.0138008401E-09,1.6750000000E-06,7.3626808481E-09,1.6750000000E-06,7.9594553800E-09,1.6750000000E-06,6.6159196518E-09,1.6750000000E-06,6.0423971057E-09,1.6750000000E-06,3.4151181009E-09,1.6750000000E-06,2.6372709034E-09,1.6750000000E-06,2.3158228430E-09,1.6750000000E-06,2.1943655996E-09,1.6750000000E-06,1.6828229262E-09,1.6750000000E-06,1.4671617789E-09,1.6750000000E-06,1.6293569789E-09,1.6750000000E-06,1.2239419462E-09,1.6750000000E-06,1.0731651891E-09
1.7250000000E-06,7.5837389377E-09,1.7250000000E-06,6.1623063818E-09,1.7250000000E-06,5.5706810409E-09,1.7250000000E-06,5.2750085163E-09,1.7250000000E-06,4.2925928543E-09,1.7250000000E-06,3.8714397653E-09,1.7250000000E-06,4.1366966241E-09,1.7250000000E-06,3.3313678605E-09,1.7250000000E-06,2.9832556438E-09,1.7250000000E-06,1.3124334222E-08,1.7250000000E-06,1.0882797371E-08,1.7250000000E-06,9.9801186370E-09,1.7250000000E-06,9.5753185685E-09,1.7250000000E-06,8.0605734563E-09,1.7250000000E-06,7.4065259992E-09,1.7250000000E-06,8.0145139724E-09,1.7250000000E-06,6.6676704109E-09,1.7250000000E-06,6.0913223294E-09,1.7250000000E-06,3.4371253564E-09,1.7250000000E-06,2.6604416292E-09,1.7250000000E-06,2.3375010392E-09,1.7250000000E-06,2.2201584058E-09,1.7250000000E-06,1.7090059245E-09,1.7250000000E-06,1.4873553126E-09,1.7250000000E-06,1.6625536777E-09,1.7250000000E-06,1.2527241098E-09,1.7250000000E-06,1.0987451136E-09
1.7750000000E-06,7.6163936105E-09,1.7750000000E-06,6.1932491177E-09,1.7750000000E-06,5.6000531990E-09,1.7750000000E-06,5.3089567376E-09,1.7750000000E-06,4.3265246174E-09,1.7750000000E-06,3.9040837278E-09,1.7750000000E-06,4.1760975315E-09,1.7750000000E-06,3.3727082591E-09,1.7750000000E-06,3.0253582088E-09,1.7750000000E-06,1.3171919682E-08,1.7750000000E-06,1.0930658603E-08,1.7750000000E-06,1.0012572251E-08,1.7750000000E-06,9.6228930286E-09,1.7750000000E-06,8.1068296790E-09,1.7750000000E-06,7.4490240492E-09,1.7750000000E-06,8.0697222081E-09,1.7750000000E-06,6.7218649021E-09,1.7750000000E-06,6.1436877088E-09,1.7750000000E-06,3.4602007264E-09,1.7750000000E-06,2.6831520695E-09,1.7750000000E-06,2.3595398503E-09,1.7750000000E-06,2.2465481354E-09,1.7750000000E-06,1.7351052096E-09,1.7750000000E-06,1.5164984577E-09,1.7750000000E-06,1.6937227700E-09,1.7750000000E-06,1.2812912838E-09,1.7750000000E-06,1.1246248882E-09
1.8250000000E-06,7.6473738607E-09,1.8250000000E-06,6.2242040973E-09,1.8250000000E-06,5.6291997795E-09,1.8250000000E-06,5.3432311045E-09,1.8250000000E-06,4.3595659428E-09,1.8250000000E-06,3.9378948220E-09,1.8250000000E-06,4.2196869682E-09,1.8250000000E-06,3.4144775171E-09,1.8250000000E-06,3.0678703812E-09,1.8250000000E-06,1.3215389847E-08,1.8250000000E-06,1.0971223559E-08,1.8250000000E-06,1.0058766528E-08,1.8250000000E-06,9.6743107050E-09,1.8250000000E-06,8.1481228281E-09,1.8250000000E-06,7.4919399149E-09,1.8250000000E-06,8.1251027411E-09,1.8250000000E-06,6.7750677224E-09,1.8250000000E-06,6.2027900562E-09,1.8250000000E-06,3.4826151144E-09,1.8250000000E-06,2.7057131951E-09,1.8250000000E-06,2.3810090992E-09,1.8250000000E-06,2.2737419826E-09,1.8250000000E-06,1.7607456613E-09,1.8250000000E-06,1.5434271701E-09,1.8250000000E-06,1.7245327057E-09,1.8250000000E-06,1.3104199145E-09,1.8250000000E-06,1.1501018043E-09
1.8750000000E-06,7.6782458667E-09,1.8750000000E-06,6.2550502576E-09,1.8750000000E-06,5.6594946754E-09,1.8750000000E-06,5.3781305373E-09,1.8750000000E-06,4.3934181365E-09,1.8750000000E-06,3.9714074406E-09,1.8750000000E-06,4.2569576978E-09,1.8750000000E-06,3.4565620042E-09,1.8750000000E-06,3.1090033781E-09,1.8750000000E-06,1.3258470648E-08,1.8750000000E-06,1.1009741880E-08,1.8750000000E-06,1.0106088586E-08,1.8750000000E-06,9.7260398011E-09,1.8750000000E-06,8.1907322834E-09,1.8750000000E-06,7.5365111212E-09,1.8750000000E-06,8.1799946165E-09,1.8750000000E-06,6.8265012583E-09,1.8750000000E-06,6.2520006019E-09,1.8750000000E-06,3.5050664604E-09,1.8750000000E-06,2.7282084482E-09,1.8750000000E-06,2.4031281170E-09,1.8750000000E-06,2.3016063559E-09,1.8750000000E-06,1.7868275100E-09,1.8750000000E-06,1.5689926814E-09,1.8750000000E-06,1.7564975834E-09,1.8750000000E-06,1.3399429815E-09,1.8750000000E-06,1.1767577496E-09
1.9250000000E-06,7.7162027526E-09,1.9250000000E-06,6.2857823561E-09,1.9250000000E-06,5.6899150158E-09,1.9250000000E-06,5.4128321177E-09,1.9250000000E-06,4.4268790512E-09,1.9250000000E-06,4.0040778992E-09,1.9250000000E-06,4.3004087038E-09,1.9250000000E-06,3.4987647900E-09,1.9250000000E-06,3.1505067663E-09,1.9250000000E-06,1.3309861402E-08,1.9250000000E-06,1.1051896761E-08,1.9250000000E-06,1.0143976143E-08,1.9250000000E-06,9.7731753178E-09,1.9250000000E-06,8.2374271996E-09,1.9250000000E-06,7.5811051123E-09,1.9250000000E-06,8.2356501312E-09,1.9250000000E-06,6.8802086873E-09,1.9250000000E-06,6.2977530943E-09,1.9250000000E-06,3.5281241113E-09,1.9250000000E-06,2.7505055884E-09,1.9250000000E-06,2.4259568154E-09,1.9250000000E-06,2.3289969157E-09,1.9250000000E-06,1.8126881312E-09,1.9250000000E-06,1.5939491408E-09,1.9250000000E-06,1.7886490596E-09,1.9250000000E-06,1.3681564861E-09,1.9250000000E-06,1.2031855447E-09
1.9750000000E-06,7.7501282827E-09,1.9750000000E-06,6.3166423678E-09,1.9750000000E-06,5.7202100015E-09,1.9750000000E-06,5.4480102840E-09,1.9750000000E-06,4.4603072153E-09,1.9750000000E-06,4.0372853672E-09,1.9750000000E-06,4.3505904165E-09,1.9750000000E-06,3.5412702303E-09,1.9750000000E-06,3.1923377179E-09,1.9750000000E-06,1.3358759303E-08,1.9750000000E-06,1.1094526947E-08,1.9750000000E-06,1.0184248551E-08,1.9750000000E-06,9.8200034849E-09,1.9750000000E-06,8.2832074155E-09,1.9750000000E-06,7.6266675149E-09,1.9750000000E-06,8.2909528039E-09,1.9750000000E-06,6.9324771638E-09,1.9750000000E-06,6.3506607989E-09,1.9750000000E-06,3.5523208086E-09,1.9750000000E-06,2.7730847416E-09,1.9750000000E-06,2.4475523063E-09,1.9750000000E-06,2.3552174366E-09,1.9750000000E-06,1.8394178364E-09,1.9750000000E-06,1.6163000132E-09,1.9750000000E-06,1.8208795235E-09,1.9750000000E-06,1.3983809569E-09,1.9750000000E-06,1.2296549170E-09
2.0250000000E-06,7.7795398823E-09,2.0250000000E-06,6.3469472275E-09,2.0250000000E-06,5.7506561263E-09,2.0250000000E-06,5.4837075174E-09,2.0250000000E-06,4.4942585820E-09,2.0250000000E-06,4.0701963289E-09,2.0250000000E-06,4.3955681622E-09,2.0250000000E-06,3.5844110769E-09,2.0250000000E-06,3.2343676171E-09,2.0250000000E-06,1.3405572298E-08,2.0250000000E-06,1.1132135856E-08,2.0250000000E-06,1.0228491324E-08,2.0250000000E-06,9.8685426051E-09,2.0250000000E-06,8.3354007613E-09,2.0250000000E-06,7.6700548663E-09,2.0250000000E-06,8.3474943114E-09,2.0250000000E-06,6.9854985592E-09,2.0250000000E-06,6.4087316988E-09,2.0250000000E-06,3.5762573868E-09,2.0250000000E-06,2.7955589087E-09,2.0250000000E-06,2.4693157187E-09,2.0250000000E-06,2.3827880785E-09,2.0250000000E-06,1.8660640454E-09,2.0250000000E-06,1.6406358686E-09,2.0250000000E-06,1.8533979336E-09,2.0250000000E-06,1.4272380658E-09,2.0250000000E-06,1.2565546404E-09
2.0750000000E-06,7.8125331155E-09,2.0750000000E-06,6.3773340188E-09,2.0750000000E-06,5.7806401299E-09,2.0750000000E-06,5.5183443737E-09,2.0750000000E-06,4.5288431267E-09,2.0750000000E-06,4.1037625017E-09,2.0750000000E-06,4.4384530245E-09,2.0750000000E-06,3.6260177624E-09,2.0750000000E-06,3.2766651219E-09,2.0750000000E-06,1.3447376216E-08,2.0750000000E-06,1.1176554438E-08,2.0750000000E-06,1.0265429654E-08,2.0750000000E-06,9.9121296319E-09,2.0750000000E-06,8.3834108289E-09,2.0750000000E-06,7.7135848677E-09,2.0750000000E-06,8.4003847350E-09,2.0750000000E-06,7.0397547557E-09,2.0750000000E-06,6.4607011731E-09,2.0750000000E-06,3.5991684941E-09,2.0750000000E-06,2.8181192254E-09,2.0750000000E-06,2.4917426184E-09,2.0750000000E-06,2.4095647178E-09,2.0750000000E-06,1.8922595712E-09,2.0750000000E-06,1.6666999684E-09,2.0750000000E-06,1.8863506197E-09,2.0750000000E-06,1.4572770848E-09,2.0750000000E-06,1.2847219688E-09
