"sample(delay(?wf1 v(""/in_DTC"" ?result ""tran"") ?value1 (VAR(""Vdd"") / 2) ?edge1 ""rising"" ?wf2 v(""/out_DTC"" ?result ""tran"") ?value2 (VAR(""Vdd"") / 2) ?edge2 ""falling"" ?multiple t) (2e-08 + (41 * VAR(""T""))) ((2025 * VAR(""T"")) + 2e-08) ""linear"" VAR(""T"")) X","sample(delay(?wf1 v(""/in_DTC"" ?result ""tran"") ?value1 (VAR(""Vdd"") / 2) ?edge1 ""rising"" ?wf2 v(""/out_DTC"" ?result ""tran"") ?value2 (VAR(""Vdd"") / 2) ?edge2 ""falling"" ?multiple t) (2e-08 + (41 * VAR(""T""))) ((2025 * VAR(""T"")) + 2e-08) ""linear"" VAR(""T"")) Y"
6.34E-05,3.049523585803E-09
6.34E-05,3.050477990661E-09
6.34E-05,3.051356788726E-09
6.34E-05,3.053028926789E-09
6.34E-05,3.040530175248E-09
6.35E-05,3.041436680349E-09
6.35E-05,3.042541161895E-09
6.35E-05,3.043782906754E-09
6.35E-05,3.044908983390E-09
6.35E-05,3.046037221666E-09
6.36E-05,3.047111439909E-09
6.36E-05,3.048410538962E-09
6.36E-05,3.049671847175E-09
6.36E-05,3.050700344988E-09
6.36E-05,3.051692837316E-09
6.37E-05,3.052785305318E-09
6.37E-05,3.053947697742E-09
6.37E-05,3.054945064595E-09
6.37E-05,3.055913613297E-09
6.37E-05,3.056724006166E-09
6.38E-05,3.058136201256E-09
6.38E-05,3.059023840460E-09
6.38E-05,3.060134304017E-09
6.38E-05,3.061146285096E-09
6.38E-05,3.062129483033E-09
6.39E-05,3.063096945201E-09
6.39E-05,3.064222730368E-09
6.39E-05,3.065368705373E-09
6.39E-05,3.066333449003E-09
6.39E-05,3.067210171942E-09
6.40E-05,3.068249926561E-09
6.40E-05,3.069280596215E-09
6.40E-05,3.070201308912E-09
6.40E-05,3.071097245591E-09
6.40E-05,3.072803354560E-09
6.41E-05,3.060675613164E-09
6.41E-05,3.061676671834E-09
6.41E-05,3.062716635661E-09
6.41E-05,3.063980169692E-09
6.41E-05,3.065036607746E-09
6.42E-05,3.066184897029E-09
6.42E-05,3.067291194068E-09
6.42E-05,3.068572164666E-09
6.42E-05,3.069838826285E-09
6.42E-05,3.070863635905E-09
6.43E-05,3.071827440265E-09
6.43E-05,3.072942247310E-09
6.43E-05,3.074100254168E-09
6.43E-05,3.075077991258E-09
6.43E-05,3.076113612924E-09
6.44E-05,3.076927369694E-09
6.44E-05,3.078343070553E-09
6.44E-05,3.079218839708E-09
6.44E-05,3.080276710108E-09
6.44E-05,3.081279230565E-09
6.45E-05,3.082294126566E-09
6.45E-05,3.083247091652E-09
6.45E-05,3.084435471424E-09
6.45E-05,3.085574950816E-09
6.45E-05,3.086517632580E-09
6.46E-05,3.087376908840E-09
6.46E-05,3.088468816039E-09
6.46E-05,3.089449552397E-09
6.46E-05,3.090372381167E-09
6.46E-05,3.091311273190E-09
6.47E-05,3.092963659984E-09
6.47E-05,3.079999603770E-09
6.47E-05,3.080962234618E-09
6.47E-05,3.082018024116E-09
6.47E-05,3.083294508470E-09
6.48E-05,3.084373889865E-09
6.48E-05,3.085519117194E-09
6.48E-05,3.086571342072E-09
6.48E-05,3.087934981229E-09
6.48E-05,3.089218494913E-09
6.49E-05,3.090282413221E-09
6.49E-05,3.091231581794E-09
6.49E-05,3.092343800816E-09
6.49E-05,3.093479629940E-09
6.49E-05,3.094418156985E-09
6.50E-05,3.095463593888E-09
6.50E-05,3.096284434912E-09
6.50E-05,3.097653570766E-09
6.50E-05,3.098586461368E-09
6.50E-05,3.099642097567E-09
6.51E-05,3.100716088995E-09
6.51E-05,3.101702369187E-09
6.51E-05,3.102606875981E-09
6.51E-05,3.103808405347E-09
6.51E-05,3.104900702759E-09
6.52E-05,3.105876537836E-09
6.52E-05,3.106772402264E-09
6.52E-05,3.107824091376E-09
6.52E-05,3.108815048756E-09
6.52E-05,3.109767675267E-09
6.53E-05,3.110670567909E-09
6.53E-05,3.112358898106E-09
6.53E-05,3.101083498575E-09
6.53E-05,3.102011589152E-09
6.53E-05,3.103053701251E-09
6.54E-05,3.104316105823E-09
6.54E-05,3.105370997658E-09
6.54E-05,3.106508717342E-09
6.54E-05,3.107561146557E-09
6.54E-05,3.108640639186E-09
6.55E-05,3.110132105424E-09
6.55E-05,3.111171992855E-09
6.55E-05,3.112147706934E-09
6.55E-05,3.113264778595E-09
6.55E-05,3.114389548991E-09
6.56E-05,3.115389299942E-09
6.56E-05,3.116374361704E-09
6.56E-05,3.117254589293E-09
6.56E-05,3.118602012179E-09
6.56E-05,3.119516338574E-09
6.57E-05,3.120608813092E-09
6.57E-05,3.121651594455E-09
6.57E-05,3.122665637012E-09
6.57E-05,3.123548008163E-09
6.57E-05,3.124703727926E-09
6.58E-05,3.125886988973E-09
6.58E-05,3.126834131923E-09
6.58E-05,3.127752231352E-09
6.58E-05,3.128755260997E-09
6.58E-05,3.129772493500E-09
6.59E-05,3.130755106033E-09
6.59E-05,3.131655819285E-09
6.59E-05,3.133300039667E-09
6.59E-05,3.120586270586E-09
6.59E-05,3.121502987779E-09
6.60E-05,3.122587027954E-09
6.60E-05,3.123829817800E-09
6.60E-05,3.124953052050E-09
6.60E-05,3.126099040184E-09
6.60E-05,3.127170437428E-09
6.61E-05,3.128541019223E-09
6.61E-05,3.129804150633E-09
6.61E-05,3.130832030703E-09
6.61E-05,3.131874846231E-09
6.61E-05,3.133017472054E-09
6.62E-05,3.134068906015E-09
6.62E-05,3.135056074410E-09
6.62E-05,3.136050234279E-09
6.62E-05,3.136933288464E-09
6.62E-05,3.138331787425E-09
6.63E-05,3.139227853604E-09
6.63E-05,3.140290153681E-09
6.63E-05,3.141375596030E-09
6.63E-05,3.142326058790E-09
6.63E-05,3.143244487078E-09
6.64E-05,3.144465906639E-09
6.64E-05,3.145610835943E-09
6.64E-05,3.146514267757E-09
6.64E-05,3.147415071685E-09
6.64E-05,3.148462482042E-09
6.65E-05,3.149438754031E-09
6.65E-05,3.150459169235E-09
6.65E-05,3.151332752373E-09
6.65E-05,3.153000356084E-09
6.65E-05,3.141089455842E-09
6.66E-05,3.142071680500E-09
6.66E-05,3.143125396901E-09
6.66E-05,3.144408642881E-09
6.66E-05,3.145493157769E-09
6.66E-05,3.146657441801E-09
6.67E-05,3.147697791760E-09
6.67E-05,3.149071344335E-09
6.67E-05,3.150384349690E-09
6.67E-05,3.151361160200E-09
6.67E-05,3.152339937616E-09
6.68E-05,3.153523403055E-09
6.68E-05,3.154651207404E-09
6.68E-05,3.155602185372E-09
6.68E-05,3.156638599925E-09
6.68E-05,3.157450104063E-09
6.69E-05,3.158807073005E-09
6.69E-05,3.159746357543E-09
6.69E-05,3.160837004054E-09
6.69E-05,3.161901588779E-09
6.69E-05,3.162914505559E-09
6.70E-05,3.163847037403E-09
6.70E-05,3.165024677942E-09
6.70E-05,3.166155689645E-09
6.70E-05,3.167078022707E-09
6.70E-05,3.168037308438E-09
6.71E-05,3.169078456590E-09
6.71E-05,3.170021851806E-09
6.71E-05,3.170936827703E-09
6.71E-05,3.171904294858E-09
6.71E-05,3.173575247554E-09
6.72E-05,3.160451882030E-09
6.72E-05,3.161422381855E-09
6.72E-05,3.162503713642E-09
6.72E-05,3.163735824408E-09
6.72E-05,3.164869425840E-09
6.73E-05,3.166049859524E-09
6.73E-05,3.167086414768E-09
6.73E-05,3.168454288872E-09
6.73E-05,3.169714050430E-09
6.73E-05,3.170765461586E-09
6.74E-05,3.171753855869E-09
6.74E-05,3.172887402496E-09
6.74E-05,3.173986983945E-09
6.74E-05,3.175014971488E-09
6.74E-05,3.175981402092E-09
6.75E-05,3.176872937499E-09
6.75E-05,3.178243753946E-09
6.75E-05,3.179143668485E-09
6.75E-05,3.180266059613E-09
6.75E-05,3.181237839798E-09
6.76E-05,3.182258994964E-09
6.76E-05,3.183185359651E-09
6.76E-05,3.184366813491E-09
6.76E-05,3.185510999679E-09
6.76E-05,3.186493310528E-09
6.77E-05,3.187406817806E-09
6.77E-05,3.188431156618E-09
6.77E-05,3.189421201969E-09
6.77E-05,3.190436010055E-09
6.77E-05,3.191358151998E-09
6.78E-05,3.193000115395E-09
6.78E-05,3.180810245929E-09
6.78E-05,3.181744342799E-09
6.78E-05,3.182785249407E-09
6.78E-05,3.183996886147E-09
6.79E-05,3.185150689653E-09
6.79E-05,3.186309828422E-09
6.79E-05,3.187358289931E-09
6.79E-05,3.188715464928E-09
6.79E-05,3.190005647783E-09
6.80E-05,3.191027088878E-09
6.80E-05,3.192040458629E-09
6.80E-05,3.193168510670E-09
6.80E-05,3.194269770288E-09
6.80E-05,3.195261612185E-09
6.81E-05,3.196253109498E-09
6.81E-05,3.197097054370E-09
6.81E-05,3.198506706961E-09
6.81E-05,3.199405607656E-09
6.81E-05,3.200496502461E-09
6.82E-05,3.201483832129E-09
6.82E-05,3.202617942320E-09
6.82E-05,3.203470479095E-09
6.82E-05,3.204665652369E-09
6.82E-05,3.205784640019E-09
6.83E-05,3.206762121598E-09
6.83E-05,3.207650575969E-09
6.83E-05,3.208701094347E-09
6.83E-05,3.209717042304E-09
6.83E-05,3.210645324984E-09
6.84E-05,3.211597276812E-09
6.84E-05,3.213260731149E-09
6.84E-05,3.200391186724E-09
6.84E-05,3.201443982627E-09
6.84E-05,3.202431387351E-09
6.85E-05,3.203688646375E-09
6.85E-05,3.204898559116E-09
6.85E-05,3.205980104482E-09
6.85E-05,3.207075398093E-09
6.85E-05,3.208498654216E-09
6.86E-05,3.209702388229E-09
6.86E-05,3.210759898648E-09
6.86E-05,3.211751906975E-09
6.86E-05,3.212900624308E-09
6.86E-05,3.214026038971E-09
6.87E-05,3.215052347790E-09
6.87E-05,3.216019044684E-09
6.87E-05,3.216864786680E-09
6.87E-05,3.218295819019E-09
6.87E-05,3.219193724721E-09
6.88E-05,3.220270498503E-09
6.88E-05,3.221269379002E-09
6.88E-05,3.222288939599E-09
6.88E-05,3.223172516782E-09
6.88E-05,3.224392236919E-09
6.89E-05,3.225564236241E-09
6.89E-05,3.226551493321E-09
6.89E-05,3.227448508459E-09
6.89E-05,3.228477953267E-09
6.89E-05,3.229469413737E-09
6.90E-05,3.230201726937E-09
6.90E-05,3.231372771679E-09
6.90E-05,3.233075177580E-09
6.90E-05,3.220576079130E-09
6.90E-05,3.221568132978E-09
6.91E-05,3.222592906253E-09
6.91E-05,3.223823469181E-09
6.91E-05,3.225083703423E-09
6.91E-05,3.226157526321E-09
6.91E-05,3.227231707573E-09
6.92E-05,3.228630546773E-09
6.92E-05,3.229857384714E-09
6.92E-05,3.230910383855E-09
6.92E-05,3.231894118103E-09
6.92E-05,3.233056025771E-09
6.93E-05,3.234159285370E-09
6.93E-05,3.235181277220E-09
6.93E-05,3.236167160817E-09
6.93E-05,3.237010030243E-09
6.93E-05,3.238434720812E-09
6.94E-05,3.239441312342E-09
6.94E-05,3.240455714290E-09
6.94E-05,3.241559191441E-09
6.94E-05,3.242465331459E-09
6.94E-05,3.243329333311E-09
6.95E-05,3.244596167675E-09
6.95E-05,3.245751086274E-09
6.95E-05,3.246708650116E-09
6.95E-05,3.247601545106E-09
6.95E-05,3.248658323484E-09
6.96E-05,3.249649420032E-09
6.96E-05,3.250627004310E-09
6.96E-05,3.251567197440E-09
6.96E-05,3.253250780244E-09
6.96E-05,3.239885865292E-09
6.97E-05,3.240829723650E-09
6.97E-05,3.241935229716E-09
6.97E-05,3.243208843452E-09
6.97E-05,3.244150955753E-09
6.97E-05,3.245516325552E-09
6.98E-05,3.246586146308E-09
6.98E-05,3.247951152669E-09
6.98E-05,3.249224786537E-09
6.98E-05,3.250278918136E-09
6.98E-05,3.251261438260E-09
6.99E-05,3.252423884579E-09
6.99E-05,3.253595229824E-09
6.99E-05,3.254550980519E-09
6.99E-05,3.255538226939E-09
6.99E-05,3.256410223504E-09
7.00E-05,3.257823504783E-09
7.00E-05,3.258727985378E-09
7.00E-05,3.259797666414E-09
7.00E-05,3.260819946312E-09
7.00E-05,3.261833037069E-09
7.01E-05,3.262761078926E-09
7.01E-05,3.263933286085E-09
7.01E-05,3.265152655824E-09
7.01E-05,3.266082754519E-09
7.01E-05,3.266983755118E-09
7.02E-05,3.268050756693E-09
7.02E-05,3.269041314024E-09
7.02E-05,3.270022452328E-09
7.02E-05,3.270940510486E-09
7.02E-05,3.272651561121E-09
7.03E-05,3.262439533525E-09
7.03E-05,3.263350730922E-09
7.03E-05,3.264424194379E-09
7.03E-05,3.265658470999E-09
7.03E-05,3.266809670281E-09
7.04E-05,3.267906657280E-09
7.04E-05,3.268980208074E-09
7.04E-05,3.270314117406E-09
7.04E-05,3.271610988073E-09
7.04E-05,3.272657397265E-09
7.05E-05,3.273626911758E-09
7.05E-05,3.274796092638E-09
7.05E-05,3.275976200178E-09
7.05E-05,3.276903623422E-09
7.05E-05,3.277839393957E-09
7.06E-05,3.278822384989E-09
7.06E-05,3.280116187903E-09
7.06E-05,3.281087083670E-09
7.06E-05,3.282146038067E-09
7.06E-05,3.283220772308E-09
7.07E-05,3.284173792599E-09
7.07E-05,3.285116367012E-09
7.07E-05,3.286349267761E-09
7.07E-05,3.287498969879E-09
7.07E-05,3.288467224899E-09
7.08E-05,3.289398595477E-09
7.08E-05,3.290396790200E-09
7.08E-05,3.291420502651E-09
7.08E-05,3.292390314628E-09
7.08E-05,3.293256252814E-09
7.09E-05,3.295038484519E-09
7.09E-05,3.281882630935E-09
7.09E-05,3.282872715269E-09
7.09E-05,3.283929649383E-09
7.09E-05,3.285216389250E-09
7.10E-05,3.286371126508E-09
7.10E-05,3.287512058315E-09
7.10E-05,3.288593165616E-09
7.10E-05,3.289960451548E-09
7.10E-05,3.291250527082E-09
7.11E-05,3.292317985866E-09
7.11E-05,3.293294588815E-09
7.11E-05,3.294438518656E-09
7.11E-05,3.295561428358E-09
7.11E-05,3.296590227430E-09
7.12E-05,3.297580698062E-09
7.12E-05,3.298436059726E-09
7.12E-05,3.299892531642E-09
7.12E-05,3.300778856181E-09
7.12E-05,3.301852888632E-09
7.13E-05,3.302929141165E-09
7.13E-05,3.303817034679E-09
7.13E-05,3.304811819102E-09
7.13E-05,3.306081080606E-09
7.13E-05,3.307226628574E-09
7.14E-05,3.308146512259E-09
7.14E-05,3.309046320519E-09
7.14E-05,3.310106872870E-09
7.14E-05,3.311124182296E-09
7.14E-05,3.312084049363E-09
7.15E-05,3.313006313403E-09
7.15E-05,3.314715862061E-09
7.15E-05,3.302483992290E-09
7.15E-05,3.303450991346E-09
7.15E-05,3.304533943304E-09
7.16E-05,3.305829579088E-09
7.16E-05,3.306973827871E-09
7.16E-05,3.308123204810E-09
7.16E-05,3.309215991856E-09
7.16E-05,3.310570911408E-09
7.17E-05,3.311861771293E-09
7.17E-05,3.312924029010E-09
7.17E-05,3.313907143621E-09
7.17E-05,3.315021269954E-09
7.17E-05,3.316183806387E-09
7.18E-05,3.317193143828E-09
7.18E-05,3.318176727708E-09
7.18E-05,3.319047064064E-09
7.18E-05,3.320436839754E-09
7.18E-05,3.321399683376E-09
7.19E-05,3.322464085578E-09
7.19E-05,3.323511563566E-09
7.19E-05,3.324494013051E-09
7.19E-05,3.325374235429E-09
7.19E-05,3.326708166731E-09
7.20E-05,3.327832165097E-09
7.20E-05,3.328745809670E-09
7.20E-05,3.329691924963E-09
7.20E-05,3.330730764328E-09
7.20E-05,3.331794613632E-09
7.21E-05,3.332652014343E-09
7.21E-05,3.333596127794E-09
7.21E-05,3.335373574114E-09
7.21E-05,3.321802299022E-09
7.21E-05,3.322742809019E-09
7.22E-05,3.323867469848E-09
7.22E-05,3.325140258273E-09
7.22E-05,3.326296926336E-09
7.22E-05,3.327446728664E-09
7.22E-05,3.328527915296E-09
7.23E-05,3.330038794211E-09
7.23E-05,3.331197367714E-09
7.23E-05,3.332263196608E-09
7.23E-05,3.333249133983E-09
7.23E-05,3.334427987380E-09
7.24E-05,3.335509941310E-09
7.24E-05,3.336561342691E-09
7.24E-05,3.337549664692E-09
7.24E-05,3.338396606980E-09
7.24E-05,3.339853567138E-09
7.25E-05,3.340782346752E-09
7.25E-05,3.341819407788E-09
7.25E-05,3.342897076844E-09
7.25E-05,3.343860497756E-09
7.25E-05,3.344815796451E-09
7.26E-05,3.346067575752E-09
7.26E-05,3.347193746686E-09
7.26E-05,3.348159048898E-09
7.26E-05,3.349059813641E-09
7.26E-05,3.350095975228E-09
7.27E-05,3.351129017540E-09
7.27E-05,3.352093887550E-09
7.27E-05,3.352990490746E-09
7.27E-05,3.354729353291E-09
7.27E-05,3.342524633751E-09
7.28E-05,3.343465140328E-09
7.28E-05,3.344537823082E-09
7.28E-05,3.345820348295E-09
7.28E-05,3.346962058869E-09
7.28E-05,3.348099069594E-09
7.29E-05,3.349180757289E-09
7.29E-05,3.350545123491E-09
7.29E-05,3.351848695580E-09
7.29E-05,3.352914189261E-09
7.29E-05,3.353902192216E-09
7.30E-05,3.355058906593E-09
7.30E-05,3.356167973139E-09
7.30E-05,3.357189220924E-09
7.30E-05,3.358178584422E-09
7.30E-05,3.359008002012E-09
7.31E-05,3.360493553413E-09
7.31E-05,3.361395439628E-09
7.31E-05,3.362511572829E-09
7.31E-05,3.363544399686E-09
7.31E-05,3.364536014141E-09
7.32E-05,3.365425520590E-09
7.32E-05,3.366690539643E-09
7.32E-05,3.367771082282E-09
7.32E-05,3.368815380633E-09
7.32E-05,3.369686398436E-09
7.33E-05,3.370755322533E-09
7.33E-05,3.371813606476E-09
7.33E-05,3.372725570828E-09
7.33E-05,3.373639606118E-09
7.33E-05,3.375385733130E-09
7.34E-05,3.362130262626E-09
7.34E-05,3.363092538902E-09
7.34E-05,3.364196478099E-09
7.34E-05,3.365503431035E-09
7.34E-05,3.366657757136E-09
7.35E-05,3.367843845061E-09
7.35E-05,3.368901018787E-09
7.35E-05,3.370268812857E-09
7.35E-05,3.371581410022E-09
7.35E-05,3.372656348230E-09
7.36E-05,3.373644913048E-09
7.36E-05,3.374825156620E-09
7.36E-05,3.375916679407E-09
7.36E-05,3.377020183636E-09
7.36E-05,3.377949937607E-09
7.37E-05,3.378809934853E-09
7.37E-05,3.380282948485E-09
7.37E-05,3.381174156041E-09
7.37E-05,3.382229691263E-09
7.37E-05,3.383321044041E-09
7.38E-05,3.384290425536E-09
7.38E-05,3.385218657007E-09
7.38E-05,3.386473196684E-09
7.38E-05,3.387638366310E-09
7.38E-05,3.388591304167E-09
7.39E-05,3.389491172614E-09
7.39E-05,3.390493084303E-09
7.39E-05,3.391599564033E-09
7.39E-05,3.392525132410E-09
7.39E-05,3.393433747963E-09
7.40E-05,3.395184974912E-09
7.40E-05,3.382317916106E-09
7.40E-05,3.383292527646E-09
7.40E-05,3.384370647606E-09
7.40E-05,3.385678218105E-09
7.41E-05,3.386829140007E-09
7.41E-05,3.387983269620E-09
7.41E-05,3.389060498630E-09
7.41E-05,3.390498938982E-09
7.41E-05,3.391738744375E-09
7.42E-05,3.392781640217E-09
7.42E-05,3.393780244911E-09
7.42E-05,3.394990976215E-09
7.42E-05,3.396080075158E-09
7.42E-05,3.397189399586E-09
7.43E-05,3.398115892920E-09
7.43E-05,3.398965714878E-09
7.43E-05,3.400438505698E-09
7.43E-05,3.401337705675E-09
7.43E-05,3.402400380017E-09
7.44E-05,3.403493354739E-09
7.44E-05,3.404456708301E-09
7.44E-05,3.405378646529E-09
7.44E-05,3.406636597838E-09
7.44E-05,3.407819691488E-09
7.45E-05,3.408760317649E-09
7.45E-05,3.409648468660E-09
7.45E-05,3.410718454218E-09
7.45E-05,3.411726664706E-09
7.45E-05,3.412696869286E-09
7.46E-05,3.413603097209E-09
7.46E-05,3.415370581387E-09
7.46E-05,3.401660921514E-09
7.46E-05,3.402641188841E-09
7.46E-05,3.403728792302E-09
7.47E-05,3.405006618607E-09
7.47E-05,3.406247887925E-09
7.47E-05,3.407439305319E-09
7.47E-05,3.408451846633E-09
7.47E-05,3.409920012608E-09
7.48E-05,3.411135618983E-09
7.48E-05,3.412204508773E-09
7.48E-05,3.413203816720E-09
7.48E-05,3.414383160501E-09
7.48E-05,3.415501492142E-09
7.49E-05,3.416630165185E-09
7.49E-05,3.417519776364E-09
7.49E-05,3.418377283303E-09
7.49E-05,3.419838874695E-09
7.49E-05,3.420753298776E-09
7.50E-05,3.421859102898E-09
7.50E-05,3.422949123392E-09
7.50E-05,3.423874281517E-09
7.50E-05,3.424808272213E-09
7.50E-05,3.426028868602E-09
7.51E-05,3.427284485427E-09
7.51E-05,3.428184715824E-09
7.51E-05,3.429073669438E-09
7.51E-05,3.430147918281E-09
7.51E-05,3.431151037408E-09
7.52E-05,3.432124144641E-09
7.52E-05,3.433026142494E-09
7.52E-05,3.434805882058E-09
7.52E-05,3.422739050088E-09
7.52E-05,3.423692453608E-09
7.53E-05,3.424737099878E-09
7.53E-05,3.425970622147E-09
7.53E-05,3.427146722042E-09
7.53E-05,3.428320561082E-09
7.53E-05,3.429378172267E-09
7.54E-05,3.430799291680E-09
7.54E-05,3.432057413165E-09
7.54E-05,3.433126447217E-09
7.54E-05,3.434117920046E-09
7.54E-05,3.435286447155E-09
7.55E-05,3.436421570517E-09
7.55E-05,3.437481133802E-09
7.55E-05,3.438434629372E-09
7.55E-05,3.439290987759E-09
7.55E-05,3.440770393005E-09
7.56E-05,3.441661786998E-09
7.56E-05,3.442703254134E-09
7.56E-05,3.443780308889E-09
7.56E-05,3.444771942310E-09
7.56E-05,3.445673244188E-09
7.57E-05,3.446941639490E-09
7.57E-05,3.448132484050E-09
7.57E-05,3.449110290057E-09
7.57E-05,3.449988581721E-09
7.57E-05,3.451049866320E-09
7.58E-05,3.452063064690E-09
7.58E-05,3.453051369684E-09
7.58E-05,3.453935969533E-09
7.58E-05,3.455735874876E-09
7.58E-05,3.442190381142E-09
7.59E-05,3.443177758844E-09
7.59E-05,3.444274559302E-09
7.59E-05,3.445610957309E-09
7.59E-05,3.446764346063E-09
7.59E-05,3.447965938778E-09
7.60E-05,3.449010112806E-09
7.60E-05,3.450215860326E-09
7.60E-05,3.451713961596E-09
7.60E-05,3.452794645586E-09
7.60E-05,3.453788178166E-09
7.61E-05,3.454974116989E-09
7.61E-05,3.455885294568E-09
7.61E-05,3.457144191009E-09
7.61E-05,3.458124271830E-09
7.61E-05,3.458981699499E-09
7.62E-05,3.460460642234E-09
7.62E-05,3.461384050408E-09
7.62E-05,3.462435807000E-09
7.62E-05,3.463503241169E-09
7.62E-05,3.464481534693E-09
7.63E-05,3.465395246683E-09
7.63E-05,3.466661903292E-09
7.63E-05,3.467871466962E-09
7.63E-05,3.468827572639E-09
7.63E-05,3.469699208331E-09
7.64E-05,3.470776363326E-09
7.64E-05,3.471784003922E-09
7.64E-05,3.472767511927E-09
7.64E-05,3.473435177867E-09
7.64E-05,3.475454700698E-09
7.65E-05,3.462809161117E-09
7.65E-05,3.463806382701E-09
7.65E-05,3.464896299485E-09
7.65E-05,3.466164348782E-09
7.65E-05,3.467367423864E-09
7.66E-05,3.468480443017E-09
7.66E-05,3.469616393705E-09
7.66E-05,3.471067187952E-09
7.66E-05,3.472321604826E-09
7.66E-05,3.473397984676E-09
7.67E-05,3.474388183668E-09
7.67E-05,3.475585496505E-09
7.67E-05,3.476703161659E-09
7.67E-05,3.477743273268E-09
7.67E-05,3.478758118860E-09
7.68E-05,3.479579799792E-09
7.68E-05,3.481052048640E-09
7.68E-05,3.481986219198E-09
7.68E-05,3.483032022985E-09
7.68E-05,3.484123376884E-09
7.69E-05,3.485099536416E-09
7.69E-05,3.486012874111E-09
7.69E-05,3.487298970039E-09
7.69E-05,3.488464626588E-09
7.69E-05,3.489446338830E-09
7.70E-05,3.490316997148E-09
7.70E-05,3.491387374440E-09
7.70E-05,3.492385332303E-09
7.70E-05,3.493380818183E-09
7.70E-05,3.494276281711E-09
7.71E-05,3.496105675823E-09
7.71E-05,3.482130262471E-09
7.71E-05,3.483104404318E-09
7.71E-05,3.484203627077E-09
7.71E-05,3.485519316544E-09
7.72E-05,3.486691373011E-09
7.72E-05,3.487881717908E-09
7.72E-05,3.488956790018E-09
7.72E-05,3.490392611207E-09
7.72E-05,3.491662431232E-09
7.73E-05,3.492753780593E-09
7.73E-05,3.493751694133E-09
7.73E-05,3.494944563585E-09
7.73E-05,3.496068747625E-09
7.73E-05,3.497105233922E-09
7.74E-05,3.498104488344E-09
7.74E-05,3.498925290617E-09
7.74E-05,3.500399517899E-09
7.74E-05,3.501337601513E-09
7.74E-05,3.502459015345E-09
7.75E-05,3.503482261976E-09
7.75E-05,3.504449934797E-09
7.75E-05,3.505376911656E-09
7.75E-05,3.506673718371E-09
7.75E-05,3.507841667150E-09
7.76E-05,3.508816749861E-09
7.76E-05,3.509659878046E-09
7.76E-05,3.510763368801E-09
7.76E-05,3.511797440974E-09
7.76E-05,3.512765474061E-09
7.77E-05,3.513652854296E-09
7.77E-05,3.515492400844E-09
7.77E-05,3.502545235853E-09
7.77E-05,3.503455352649E-09
7.77E-05,3.504561264722E-09
7.78E-05,3.505802711920E-09
7.78E-05,3.507008024127E-09
7.78E-05,3.508193412284E-09
7.78E-05,3.509260434291E-09
7.78E-05,3.510685511464E-09
7.79E-05,3.511945447164E-09
7.79E-05,3.513033648019E-09
7.79E-05,3.514023793383E-09
7.79E-05,3.515218264417E-09
7.79E-05,3.516331948501E-09
7.80E-05,3.517395800027E-09
7.80E-05,3.518398280523E-09
7.80E-05,3.519209238234E-09
7.80E-05,3.520695191113E-09
7.80E-05,3.521606240921E-09
7.81E-05,3.522703564268E-09
7.81E-05,3.523799925419E-09
7.81E-05,3.524750695347E-09
7.81E-05,3.525656696443E-09
7.81E-05,3.526986297937E-09
7.82E-05,3.528139575596E-09
7.82E-05,3.529096499189E-09
7.82E-05,3.529965189069E-09
7.82E-05,3.531041636188E-09
7.82E-05,3.532098742063E-09
7.83E-05,3.533051852980E-09
7.83E-05,3.533936620437E-09
7.83E-05,3.535738650257E-09
7.83E-05,3.522104037574E-09
7.83E-05,3.523098212272E-09
7.84E-05,3.524180847060E-09
7.84E-05,3.525480805623E-09
7.84E-05,3.526683495473E-09
7.84E-05,3.527872185004E-09
7.84E-05,3.528973268624E-09
7.85E-05,3.530362584627E-09
7.85E-05,3.531704750108E-09
7.85E-05,3.532796754548E-09
7.85E-05,3.533789589861E-09
7.85E-05,3.534945677432E-09
7.86E-05,3.536108240303E-09
7.86E-05,3.537192503875E-09
7.86E-05,3.538177246341E-09
7.86E-05,3.538961183750E-09
7.86E-05,3.540507719074E-09
7.87E-05,3.541410334421E-09
7.87E-05,3.542438165921E-09
7.87E-05,3.543561526922E-09
7.87E-05,3.544547185487E-09
7.87E-05,3.545453265538E-09
7.88E-05,3.546745271461E-09
7.88E-05,3.547928545485E-09
7.88E-05,3.548869996333E-09
7.88E-05,3.549775232805E-09
7.88E-05,3.550884851439E-09
7.89E-05,3.551888937450E-09
7.89E-05,3.552833110127E-09
7.89E-05,3.553744996860E-09
7.89E-05,3.555567890407E-09
7.89E-05,3.542330601377E-09
7.90E-05,3.543280577277E-09
7.90E-05,3.544350379951E-09
7.90E-05,3.545668017246E-09
7.90E-05,3.546866484304E-09
7.90E-05,3.548063429513E-09
7.91E-05,3.549158461049E-09
7.91E-05,3.550580040574E-09
7.91E-05,3.551868984713E-09
7.91E-05,3.552952343666E-09
7.91E-05,3.553924912797E-09
7.92E-05,3.555140927191E-09
7.92E-05,3.556274084446E-09
7.92E-05,3.557123311534E-09
7.92E-05,3.558328778789E-09
7.92E-05,3.559136489059E-09
7.93E-05,3.560373015363E-09
7.93E-05,3.561609581809E-09
7.93E-05,3.562697783282E-09
7.93E-05,3.563466597424E-09
7.93E-05,3.564455747553E-09
7.94E-05,3.565634058849E-09
