delay X,delay Y
1.58E-05,3.9392441438E-09
1.58E-05,3.9348315854E-09
1.59E-05,3.9304020320E-09
1.59E-05,3.9258694176E-09
1.59E-05,3.9215081729E-09
1.59E-05,3.9168704948E-09
1.59E-05,3.9123791546E-09
1.60E-05,3.9079027655E-09
1.60E-05,3.9034828732E-09
1.60E-05,3.8995149763E-09
1.60E-05,3.8989986473E-09
1.60E-05,3.8949068714E-09
1.61E-05,3.8901934429E-09
1.61E-05,3.8857702865E-09
1.61E-05,3.8818076848E-09
1.61E-05,3.8774876646E-09
1.61E-05,3.8731803197E-09
1.62E-05,3.8687756856E-09
1.62E-05,3.8646021008E-09
1.62E-05,3.8593923410E-09
1.62E-05,3.8551157437E-09
1.62E-05,3.8510081810E-09
1.63E-05,3.8462072292E-09
1.63E-05,3.8421867746E-09
1.63E-05,3.8371124194E-09
1.63E-05,3.8328648409E-09
1.63E-05,3.8283843082E-09
1.64E-05,3.8239977761E-09
1.64E-05,3.8198523758E-09
1.64E-05,3.8155597083E-09
1.64E-05,3.8105625169E-09
