"P_inst (d0=0,d1=0,d2=0,d3=0) X","P_inst (d0=0,d1=0,d2=0,d3=0) Y","P_inst (d0=0,d1=0,d2=0,d3=1) X","P_inst (d0=0,d1=0,d2=0,d3=1) Y","P_inst (d0=0,d1=0,d2=1,d3=0) X","P_inst (d0=0,d1=0,d2=1,d3=0) Y","P_inst (d0=0,d1=0,d2=1,d3=1) X","P_inst (d0=0,d1=0,d2=1,d3=1) Y","P_inst (d0=0,d1=1,d2=0,d3=0) X","P_inst (d0=0,d1=1,d2=0,d3=0) Y","P_inst (d0=0,d1=1,d2=0,d3=1) X","P_inst (d0=0,d1=1,d2=0,d3=1) Y","P_inst (d0=0,d1=1,d2=1,d3=0) X","P_inst (d0=0,d1=1,d2=1,d3=0) Y","P_inst (d0=0,d1=1,d2=1,d3=1) X","P_inst (d0=0,d1=1,d2=1,d3=1) Y","P_inst (d0=1,d1=0,d2=0,d3=0) X","P_inst (d0=1,d1=0,d2=0,d3=0) Y","P_inst (d0=1,d1=0,d2=0,d3=1) X","P_inst (d0=1,d1=0,d2=0,d3=1) Y","P_inst (d0=1,d1=0,d2=1,d3=0) X","P_inst (d0=1,d1=0,d2=1,d3=0) Y","P_inst (d0=1,d1=0,d2=1,d3=1) X","P_inst (d0=1,d1=0,d2=1,d3=1) Y","P_inst (d0=1,d1=1,d2=0,d3=0) X","P_inst (d0=1,d1=1,d2=0,d3=0) Y","P_inst (d0=1,d1=1,d2=0,d3=1) X","P_inst (d0=1,d1=1,d2=0,d3=1) Y","P_inst (d0=1,d1=1,d2=1,d3=0) X","P_inst (d0=1,d1=1,d2=1,d3=0) Y","P_inst (d0=1,d1=1,d2=1,d3=1) X","P_inst (d0=1,d1=1,d2=1,d3=1) Y"
2.073639086119467e-08,-2.755791083431348e-05,2.214154040228752e-08,-1.932931780654868e-05,2.140301569404763e-08,-2.325600316610766e-05,2.280743724432345e-08,-2.633439270398932e-05,2.106007491630812e-08,-2.347162862188827e-05,2.247224568888529e-08,-2.252186104644562e-05,2.17629743229628e-08,-2.216953274540078e-05,2.322211603511697e-08,-1.853761596949116e-05,2.089950586085195e-08,-2.355862447859015e-05,2.230433344088379e-08,-2.099465057588369e-05,2.156617312461387e-08,-2.546091653863931e-05,2.300112274400277e-08,-2.31211935258962e-05,2.121156309825519e-08,-2.631985693654119e-05,2.284069394509504e-08,-1.492677644754739e-05,2.201202656169711e-08,-1.694447556670301e-05,2.531425064636952e-08,-1.946413609486604e-09
2.075115989165618e-08,-2.471567253512255e-05,2.217060528180813e-08,-1.790575644109623e-05,2.141907451095757e-08,-2.076164779133765e-05,2.28151722191684e-08,-2.426111052776994e-05,2.107442277455458e-08,-2.115540859038746e-05,2.249662223725314e-08,-1.934448315710654e-05,2.17913559345028e-08,-1.915987768703415e-05,2.326108760641335e-08,-1.672117808801456e-05,2.091275500427359e-08,-2.208496384814033e-05,2.233606196201853e-08,-1.828869275379479e-05,2.15795443671405e-08,-2.311763213767253e-05,2.301710628506501e-08,-2.039807545454746e-05,2.122936560781741e-08,-2.306357036005471e-05,2.29514799360069e-08,-1.028875318662553e-05,2.207068309570453e-08,-1.601690296109263e-05,2.54587608729723e-08,-1.573869390312946e-09
2.076373087256397e-08,-2.27015011529217e-05,2.221973003247091e-08,-1.612096094595839e-05,2.145119214477745e-08,-1.843219753820724e-05,2.282812104805525e-08,-2.261244574026019e-05,2.110311849104749e-08,-1.900491887320257e-05,2.252536464398224e-08,-1.787830038176445e-05,2.182586906106624e-08,-1.725517740052749e-05,2.331279450835444e-08,-1.610758218971495e-05,2.093925329111686e-08,-1.928008654039509e-05,2.237364595641433e-08,-1.677054453225533e-05,2.159564293047183e-08,-2.087054843748097e-05,2.304907336718948e-08,-1.843600821454456e-05,2.124338400128637e-08,-2.110610417532297e-05,2.30393202511717e-08,-4.025466429524759e-06,2.213740878727312e-08,-1.482324335218197e-05,2.574778132617785e-08,-1.72634734508625e-09
2.078887283437954e-08,-2.043724087563857e-05,2.227719434758669e-08,-1.578731993670327e-05,2.148931316470769e-08,-1.668330465660866e-05,2.285401870582894e-08,-1.924815372324493e-05,2.114219163892048e-08,-1.709871570749616e-05,2.257420076303703e-08,-1.615689326539887e-05,2.187688350254174e-08,-1.620514179494725e-05,2.3382500339256e-08,-1.471456352509372e-05,2.097182209879811e-08,-1.815121955782232e-05,2.242829622304308e-08,-1.591907304378608e-05,2.162784005713448e-08,-1.826149051354395e-05,2.308536001602282e-08,-1.645583301625494e-05,2.127142078822428e-08,-1.872844447443058e-05,2.313442401438281e-08,-9.995372257750641e-07,2.225336057889824e-08,-9.368619936302504e-06,2.632582223258895e-08,-1.620073751318948e-09
2.082177051427633e-08,-1.868009579275248e-05,2.236824014360665e-08,-1.284255072896106e-05,2.15464924887703e-08,-1.611023507333011e-05,2.288171094403673e-08,-1.7911903569846e-05,2.119476443715057e-08,-1.651632163702846e-05,2.263096953766389e-08,-1.57706486268602e-05,2.193874616521424e-08,-1.528595342382994e-05,2.349190409875814e-08,-9.630138160060724e-06,2.103077233345219e-08,-1.659982638554028e-05,2.249816166018624e-08,-1.470948920622161e-05,2.166564318865125e-08,-1.676920565735371e-05,2.314214334530147e-08,-1.619780448522066e-05,2.130532667226681e-08,-1.714502921817713e-05,2.317682622416647e-08,-3.24573660018694e-07,2.23414644505448e-08,-3.440158966325718e-06,2.748190404541115e-08,-1.709808065591624e-09
2.087681773882825e-08,-1.759193239066961e-05,2.246707829074434e-08,-6.827818422267057e-06,2.161911603053784e-08,-1.436906241613331e-05,2.293672863960437e-08,-1.608401290894402e-05,2.126825594692241e-08,-1.465497719552936e-05,2.272145242462966e-08,-1.295985567907252e-05,2.204100615138291e-08,-1.155530770258461e-05,2.35774219200875e-08,-3.661311496361571e-06,2.109680439893458e-08,-1.545616349019532e-05,2.261046575553205e-08,-9.160010707799966e-06,2.172268324176352e-08,-1.594246352153484e-05,2.321149836810813e-08,-1.433372514542442e-05,2.137313844035188e-08,-1.60867595379627e-05,2.326163064373379e-08,-2.844002531933004e-07,2.244264066089744e-08,-6.639213436257447e-07,2.879095202270557e-08,-1.628764410499051e-09
2.094155443882928e-08,-1.563307563275069e-05,2.255469891863768e-08,-1.811837621164042e-06,2.173041682443137e-08,-8.599835364925073e-06,2.299155636184519e-08,-1.573955283221265e-05,2.137738757071032e-08,-8.763197004826153e-06,2.2819839329522e-08,-6.954487194815128e-06,2.213409887560735e-08,-5.056691133335692e-06,2.367309847283533e-08,-8.84336431528118e-07,2.120714755811561e-08,-8.591996290305768e-06,2.269757371550658e-08,-3.432560485133181e-06,2.179460842182827e-08,-1.452603906186986e-05,2.332122225744106e-08,-9.34660135362352e-06,2.144063006542346e-08,-1.46080956418238e-05,2.335323200197424e-08,9.379236538021268e-08,2.257518169685132e-08,6.325668723716573e-08,3.01e-08,-1.702466537273335e-09
2.104626372104945e-08,-8.911588871372771e-06,2.267572464404873e-08,-2.63304278020661e-07,2.18179999182298e-08,-2.827990511920566e-06,2.309015156640207e-08,-1.233387838278805e-05,2.146483009098514e-08,-2.85377360136401e-06,2.290663305933683e-08,-1.954572309483211e-06,2.222608668369514e-08,-1.267732425664021e-06,2.375973340488636e-08,-1.639522138021754e-08,2.129286223888401e-08,-3.265751104552705e-06,2.279778265193271e-08,-6.316284845393983e-07,2.190653695094622e-08,-8.612710956459975e-06,2.340618096305188e-08,-3.159302182470575e-06,2.155523410289607e-08,-8.393627789537358e-06,2.352321272240934e-08,-2.626911861093575e-07,2.266797149268195e-08,-2.156376684456197e-07,3.010625e-08,-6.220091351276119e-06
2.112960507320217e-08,-2.981065758436065e-06,2.277003457706725e-08,5.514457864722036e-08,2.192517456188013e-08,-4.447351832335077e-07,2.318404929612105e-08,-6.349883891448562e-06,2.157171350648202e-08,-4.324116802299734e-07,2.302383096598762e-08,-2.740890400810042e-07,2.227208058773904e-08,-5.984917404500637e-07,2.384713568839297e-08,-2.905914557836559e-07,2.140085846038661e-08,-8.177394091364891e-08,2.292350620904876e-08,1.699256795367638e-08,2.19941046827122e-08,-3.058709784011973e-06,2.350482533705256e-08,-9.664409531975317e-07,2.164234344292257e-08,-2.845729138311114e-06,2.374683023886646e-08,1.00617284871489e-07,2.279269006336855e-08,8.50888555839477e-08,3.011607313921979e-08,-6.145283913631853e-06
2.123845259467045e-08,-3.088989483253116e-07,2.287045541709558e-08,-2.426604142410474e-07,2.203925433742794e-08,3.313274064578504e-08,2.327173485896667e-08,-1.623154888207483e-06,2.168405076353774e-08,2.693697751192348e-08,2.311799951495222e-08,2.947881015836336e-08,2.236372840054752e-08,-1.417079609192218e-07,2.392356784419649e-08,1.519464799771935e-07,2.151145651903932e-08,-3.014264697525286e-07,2.301545497170169e-08,-1.847975911008046e-07,2.209992443344438e-08,-3.507715995830705e-07,2.362509994876178e-08,3.117511028061473e-07,2.175226347453027e-08,-3.0525800451111e-07,2.4e-08,-2.696837882366615e-07,2.303495897919326e-08,-2.538000876964127e-07,3.013571941765939e-08,-1.362612965697019e-05
2.134119902988282e-08,-4.329636811569893e-08,2.30116034218919e-08,8.999091007938064e-08,2.213400613903037e-08,-2.523153895487931e-07,2.339790738403369e-08,-2.199959496184093e-07,2.177844543209476e-08,-2.474483813118092e-07,2.321626777679791e-08,-2.206741916623182e-07,2.245431048386644e-08,-8.629341403161406e-08,2.4e-08,-3.140977898206461e-07,2.160527668656546e-08,7.816890844672526e-08,2.313739126077199e-08,5.235830581237313e-08,2.221688113503427e-08,-9.072286097601468e-08,2.37150979630894e-08,-4.910973970469846e-07,2.186504371891421e-08,-5.585643389043897e-08,2.401002882630694e-08,-1.382654321617509e-05,2.351949681084268e-08,8.686835370837163e-08,3.014107812886322e-08,-2.572670852654952e-05
2.143388131271216e-08,-1.762494649771083e-07,2.329389943148454e-08,-2.580538596921517e-07,2.226215987188114e-08,1.129653377959807e-07,2.348797352394067e-08,9.824854260252425e-08,2.190639731386954e-08,1.084139535041262e-07,2.33525220320392e-08,6.872338852976196e-08,2.260338379060048e-08,-8.132530632755546e-08,2.400594072386653e-08,-1.382933043450752e-05,2.173175366372994e-08,-2.155115873774909e-07,2.337568088984226e-08,-2.206619963357947e-07,2.231092787388348e-08,-1.319148366831304e-07,2.383279617211922e-08,3.571087592144506e-07,2.196070280327894e-08,-1.62346250334256e-07,2.402368291921674e-08,-1.32842808230077e-05,2.4e-08,-2.56198465569565e-07,3.014577455007563e-08,-4.047740226776918e-05
2.155832873270325e-08,3.769314282656403e-08,2.364694971574227e-08,9.106421793500098e-08,2.251846733758268e-08,-2.820109471783102e-07,2.359011813291285e-08,-2.765437251648245e-07,2.216230107741908e-08,-2.774472020268738e-07,2.362503054252179e-08,-2.3674436647374e-07,2.28197687879873e-08,-8.143554428389344e-08,2.401544881384528e-08,-1.34763807153293e-05,2.19847076180589e-08,4.623121322314507e-08,2.368784044492113e-08,5.419278374168668e-08,2.243773959756499e-08,-6.199054187797929e-09,2.4e-08,-5.253535646264321e-07,2.209031227272162e-08,2.31175086890208e-08,2.405010336916234e-08,-5.83170585384144e-05,2.40138528736646e-08,-1.38231388776899e-05,3.014985685459914e-08,-5.981646002078647e-05
2.180722357268545e-08,-2.066866542769513e-07,2.4e-08,-2.601603397992127e-07,2.296512960008396e-08,1.157519859986407e-07,2.373093783366035e-08,1.224505045704105e-07,2.26084545334806e-08,1.112530158288587e-07,2.4e-08,6.963185364329121e-08,2.325253878276093e-08,-8.658863697556014e-08,2.402771012682668e-08,-1.348583721027017e-05,2.242288526975832e-08,-2.122665610975578e-07,2.4e-08,-2.22961242932414e-07,2.269136304492801e-08,-1.629502377705077e-07,2.400823174246445e-08,-1.382882414823426e-05,2.234953121160699e-08,-1.924081970890449e-07,2.407505168458117e-08,-0.0003790491527774045,2.403106539710924e-08,-1.404997549481441e-05,3.015437390206062e-08,-7.78435409076704e-05
2.225035016306031e-08,4.047573277429485e-08,2.401190868405937e-08,-1.382492424761557e-05,2.348256480004198e-08,-2.853436420147129e-07,2.4e-08,-2.904056996973179e-07,2.33042272667403e-08,-2.808091089699339e-07,2.40121007570988e-08,-1.382855977440205e-05,2.4e-08,-8.214604489311752e-08,2.405223275278949e-08,-4.074818661988612e-05,2.329924057315716e-08,4.263292692858231e-08,2.401117843359647e-08,-1.382567932800847e-05,2.312547130750749e-08,-3.2173429053431e-09,2.402010129559558e-08,-1.334332739690165e-05,2.280486178728754e-08,2.620882802010075e-08,2.41e-08,-0.0005422783684342489,2.406549044399853e-08,-0.0003318031129315097,3.015818269175334e-08,-9.842777278545643e-05
2.313660334381003e-08,-2.100513300840763e-07,2.402740878482946e-08,-1.342579086965132e-05,2.4e-08,1.160217564424703e-07,2.40102463546853e-08,-1.382990701418577e-05,2.4e-08,1.110267912519281e-07,2.402764037949443e-08,-1.337782359840386e-05,2.40172254168175e-08,-1.38249362818095e-05,2.41e-08,-0.0001702413057159255,2.4e-08,-2.125633765525553e-07,2.402597844753446e-08,-1.333088812524013e-05,2.356273565375374e-08,-1.664203616209759e-07,2.404019202120753e-08,-1.87894265840293e-05,2.340243089364377e-08,-1.958951697463002e-07,2.410327431385717e-08,-0.0004965630632131355,2.408274522199926e-08,-0.000738813563533121,3.016236757584694e-08,-0.0001204758019161388
2.4e-08,3.988803002124791e-08,2.405840898636964e-08,-0.0001769593975253855,2.401460195427737e-08,-1.382382920860336e-05,2.402403893355987e-08,-1.326821188510069e-05,2.401702215549965e-08,-1.382247085891862e-05,2.40587196242857e-08,-0.0001590954131858247,2.403720716300688e-08,-1.840981135407581e-05,2.410603190945188e-08,-0.00012763049900418,2.401717535745857e-08,-1.382231064666447e-05,2.405557847541045e-08,-0.0001254432922630611,2.4e-08,-2.604586672534236e-09,2.407009601060376e-08,-0.0001892988965961916,2.4e-08,2.641547871903195e-08,2.410974836786386e-08,-0.0004434199781304275,2.41e-08,-0.0009960429018351254,3.016687174406524e-08,-0.0001642023849601698
2.4025e-08,-1.394188517584723e-05,2.407920449318482e-08,-0.0006191538283604395,2.403263758650698e-08,-1.504329335109397e-05,2.405138950663425e-08,-6.113059441685183e-05,2.403714947628689e-08,-2.02376618074196e-05,2.407935981214285e-08,-0.0005003951667623555,2.406860358150344e-08,-0.0004284090564098781,2.41156370468387e-08,-0.000104950046663264,2.40374978121576e-08,-2.141817938704358e-05,2.407778923770523e-08,-0.00054066892586729,2.401340281126234e-08,-1.382465436004492e-05,2.41e-08,-0.000284632536253283,2.401573205185726e-08,-1.382377613506618e-05,2.411602978919284e-08,-0.0003972647912451535,2.410285274609499e-08,-0.0009384923762142687,3.017059687449678e-08,-0.0001949353649439306
2.405119645372868e-08,-0.0001189165320938766,2.41e-08,-0.0008956563130909516,2.40687088509662e-08,-0.0004654263792217557,2.407569475331712e-08,-0.0003120757089927439,2.406857473814345e-08,-0.0004978310010599744,2.41e-08,-0.0006630462863776827,2.408430179075172e-08,-0.0008250842166345439,2.412503785272657e-08,-8.629383439281609e-05,2.40687489060788e-08,-0.0005191486469357248,2.41e-08,-0.0007838712605585281,2.4030372104315e-08,-1.404825516329835e-05,2.410356558331254e-08,-0.0002485123985405257,2.40347581902067e-08,-1.678968285957387e-05,2.412859263185081e-08,-0.0003145985893023129,2.410855823828498e-08,-0.0008716063720519758,3.017394495756903e-08,-0.0001917855133500533
2.406899559961988e-08,-0.000542060770939002,2.410429976451888e-08,-0.0008278014997408581,2.40843544254831e-08,-0.000913896367255156,2.41e-08,-0.0004151029138735492,2.408428736907172e-08,-0.000985089236853514,2.410303430720903e-08,-0.0006118818942604088,2.41e-08,-0.001101408106769355,2.414383946450231e-08,-5.800619057018962e-05,2.40843744530394e-08,-0.001018887802993589,2.410440946830141e-08,-0.0007187752633901817,2.406431069042032e-08,-0.0003348482014104341,2.411036064772605e-08,-0.0002174089660238321,2.405766615026279e-08,-0.0002126308870345775,2.415371831716675e-08,-0.0001924750438477141,2.411372498390721e-08,-0.0008137977679890274,3.017647026379215e-08,-0.0001715186792920293
2.408449779980994e-08,-0.001058333698421972,2.411101195766799e-08,-0.0007514664051142662,2.41e-08,-0.001270495997020725,2.410324636272244e-08,-0.0003733199042519706,2.41e-08,-0.001425160256871611,2.410910292162708e-08,-0.0005540144763712339,2.410276415098515e-08,-0.00104185428038859,2.418144268805378e-08,-2.501503420438283e-05,2.41e-08,-0.001488144097327751,2.411137002453196e-08,-0.0006450417910985813,2.408215534521016e-08,-0.000818272644156095,2.411728901930368e-08,-0.0001898847944214146,2.40788330751314e-08,-0.0007894623743513606,2.419162394332215e-08,-8.522690217902178e-05,2.412405847515169e-08,-0.0007007099363869701,3.017996011829854e-08,-0.0001894581315721113
2.41e-08,-0.001549306858271503,2.411695212922855e-08,-0.0006901997747513877,2.410277817229283e-08,-0.001213098689067395,2.410965644958376e-08,-0.0003313350806988023,2.410398546971209e-08,-0.00135755596351956,2.411475386728381e-08,-0.0005048095875638555,2.410829245295546e-08,-0.0009762274992497512,2.423897581680517e-08,-6.042420845841411e-06,2.410397441766518e-08,-0.001422231448902653,2.411751389971123e-08,-0.0005869345732531919,2.41e-08,-0.001189814433834485,2.413114576245893e-08,-0.000143223183283149,2.40894165375657e-08,-0.001111666912641546,2.423345319851977e-08,-3.313912168697473e-05,2.414472545764064e-08,-0.000503274211359623,3.018289359825857e-08,-0.0002400506378932988
2.410284852973407e-08,-0.001496741249504412,2.412883247234968e-08,-0.0005709995772860726,2.41083345168785e-08,-0.001149432781566572,2.411581735679825e-08,-0.0002956494472379449,2.410979707374436e-08,-0.001295546496690686,2.412605575859725e-08,-0.0004140131045104076,2.411321243401121e-08,-0.0009195955100752453,2.43096421365558e-08,-9.738418239473332e-07,2.410978754505209e-08,-0.001364090604533356,2.412980165006978e-08,-0.0004764108895570548,2.41040763751205e-08,-0.001120064286330337,2.415885924876943e-08,-8.000230999830246e-05,2.41e-08,-0.001356611887531812,2.42815250581e-08,-1.082692424889378e-05,2.418495462086323e-08,-0.0002330744170724663,3.018506102359793e-08,-0.0002782401325569365
2.410848100164006e-08,-0.001446508669140711,2.415259315859194e-08,-0.0003789482071822356,2.411328826185533e-08,-0.001093096435449358,2.412813917122724e-08,-0.0002326775984483913,2.411500685545713e-08,-0.001241595201474695,2.414865954122415e-08,-0.0002717205619202395,2.412305239612272e-08,-0.0008066432309779617,2.4401435187608e-08,-1.583381377507887e-07,2.411500121146248e-08,-0.001313022183200547,2.415437715078689e-08,-0.000305341265158006,2.411026588539669e-08,-0.001045791655328941,2.420346961233462e-08,-2.883397091672739e-05,2.410237060011019e-08,-0.001309619763663618,2.433899161121602e-08,-2.61008261551218e-06,2.422309472939239e-08,-0.0001047549177901295,3.018673142722608e-08,-0.0003065864399314339
2.411350214552635e-08,-0.001400491830624725,2.41903082296881e-08,-0.0001772568775228602,2.412319575180898e-08,-0.0009767465576773766,2.415278280008522e-08,-0.0001415182995843349,2.412542641888269e-08,-0.001122473942070057,2.418556226451079e-08,-0.0001262268378874206,2.414273232034574e-08,-0.0006010916392857197,2.45359255120799e-08,-1.739886684069545e-07,2.412542854428325e-08,-0.001198586887481511,2.419137726639794e-08,-0.0001417845315418109,2.411577958621817e-08,-0.0009833289533383287,2.425509514674902e-08,-8.314208764786591e-06,2.410676482890243e-08,-0.001262252605819981,2.441706831727324e-08,-5.010686684050355e-07,2.42642280833361e-08,-4.122361989199575e-05,3.018916963334722e-08,-0.0003225422328777373
2.412354443329894e-08,-0.001299252568496206,2.422873467174298e-08,-7.879164275393357e-05,2.414301073171629e-08,-0.0007519122057969472,2.419264543628382e-08,-5.882187496806047e-05,2.414626554573379e-08,-0.0008820505717462663,2.42249475618166e-08,-5.287804773133825e-05,2.418209216879177e-08,-0.0002940156126382227,2.478364218013856e-08,-1.537226186173518e-07,2.414628320992479e-08,-0.0009596078022014339,2.423044778438668e-08,-6.161692049397336e-05,2.412680698786113e-08,-0.0008536444388431358,2.431818593215472e-08,-1.822940767942548e-06,2.411073413541159e-08,-0.001219245777374782,2.453149204991201e-08,1.103950956213236e-08,2.430764016777605e-08,-1.581855489115846e-05,3.019099864320553e-08,-0.000310609727874749
2.414362900884411e-08,-0.001075888752423113,2.42705488483546e-08,-2.9307222164256e-05,2.41826406915309e-08,-0.0003860854951681229,2.423736389088873e-08,-2.09873880465443e-05,2.418794379943601e-08,-0.0004574444459031674,2.426950064470384e-08,-1.911999273325368e-05,2.422127428688583e-08,-0.0001303075591132447,2.505e-08,-1.736546309406741e-07,2.418799254120787e-08,-0.0005144055562022248,2.427360214913865e-08,-2.176489043659904e-05,2.414886179114706e-08,-0.000619515924448978,2.439912113621047e-08,-2.4265521298798e-07,2.411867274842991e-08,-0.001129220355109652,2.472229688885037e-08,-3.100554281745019e-07,2.436233917719776e-08,-3.694154803942687e-06,3.019251849889963e-08,-0.000278309671941804
2.418379815993446e-08,-0.0006249232611674832,2.4317175654641e-08,-1.120948500044481e-05,2.42264827115576e-08,-0.0001583905038364953,2.429021321657274e-08,-5.993496978898695e-06,2.424219633910783e-08,-0.0001497763982304705,2.432061496218378e-08,-5.573633778744748e-06,2.426195964994661e-08,-5.324381631834444e-05,2.51e-08,-5.200301321888274e-08,2.422715046192623e-08,-0.000246983477618963,2.432316961763321e-08,-7.979347820730626e-06,2.419297139771892e-08,-0.0002742210411905588,2.45218518370128e-08,-1.50442945051685e-07,2.413454997446655e-08,-0.0009447289192474773,2.505e-08,-2.161203117666996e-08,2.44347504811207e-08,-1.15506994850589e-06,3.019364750511193e-08,-0.0002419803171862201
2.422722461070123e-08,-0.000283591804710542,2.437679642532702e-08,-1.386804348217829e-06,2.426747335011041e-08,-6.43539559478156e-05,2.435460671772698e-08,-1.150509592628455e-06,2.428433220493937e-08,-5.792718216003572e-05,2.438786766265646e-08,-1.131292362556805e-06,2.430391707184699e-08,-2.029706049603382e-05,2.516135363073645e-08,-2.15063570310562e-08,2.4272452098822e-08,-9.135686714903424e-05,2.438752379702032e-08,-4.882111797839708e-07,2.42329940657061e-08,-0.0001201497114113757,2.473330811045905e-08,-1.707430300279357e-07,2.416630442653983e-08,-0.0005984895261893327,2.51e-08,-4.627866981745811e-08,2.453997591614881e-08,3.999699670293948e-07,3.019521013045547e-08,-0.0002030753334155447
