P_inst (k_TG=3) X,P_inst (k_TG=3) Y
9.554597843937579e-07,-5.42398507518907e-05
9.554641941460756e-07,-4.569602129594043e-05
9.554690108141886e-07,-4.213905932439336e-05
9.554740499046727e-07,-3.398214553953886e-05
9.554792287312851e-07,-3.117608781718612e-05
9.554845132710444e-07,-2.375568908947259e-05
9.554897853372653e-07,-2.18059769288746e-05
9.554950224690709e-07,-1.523672042098176e-05
9.555e-07,-1.428788642961158e-05
9.555049533217709e-07,-1.115596992752689e-05
9.555099545532837e-07,-8.0934713663367e-06
9.555158858725423e-07,-5.12186557947221e-06
9.555254072856542e-07,-1.064253955845832e-06
9.555444501118779e-07,4.296888696878881e-06
9.555763205977722e-07,7.809737908883559e-06
9.556104081320919e-07,7.479578282716679e-06
9.556492544037685e-07,5.967469911238154e-06
9.55694815886453e-07,4.27218793017255e-06
9.557571404200078e-07,2.78931823907047e-06
9.558476477811649e-07,1.507617761056494e-06
9.559871848762159e-07,5.145284377908955e-07
9.561950334010129e-07,-3.559326600786386e-07
9.565678266781359e-07,-9.161743297930922e-07
9.570902255564563e-07,-1.13019173321194e-06
9.578207101242033e-07,-1.095726361377889e-06
9.588949808691789e-07,-1.132288621800363e-06
9.599999999999999e-07,-1.087225759309925e-06
9.6003125e-07,-1.242392065039597e-06
9.600830395291916e-07,-1.256741302820231e-06
9.601866185875748e-07,-1.466567552697977e-06
9.602257912641279e-07,-2.723765515726178e-06
9.602412061889939e-07,-3.459641213297748e-06
9.602545977671957e-07,-4.105201975696204e-06
9.602677678764013e-07,-4.635762111178614e-06
9.60272367129982e-07,-4.925037923918297e-06
9.602815656371436e-07,-5.781438497917903e-06
9.602881871527103e-07,-7.021221197589739e-06
9.602937852482655e-07,-9.355630143687672e-06
9.602966932902029e-07,-1.573215251310652e-05
9.60298695848158e-07,-1.996866172815205e-05
9.603011014398261e-07,-2.849219372215124e-05
9.60303177200614e-07,-3.273765662970372e-05
9.603060590486684e-07,-4.554391193927269e-05
9.60307128108269e-07,-5.128743649861647e-05
9.603079570564752e-07,-5.282902946943642e-05
9.603087982586545e-07,-5.311499093056234e-05
9.603099977326099e-07,-5.013328637005168e-05
9.603110366511434e-07,-4.477080764282982e-05
9.603119632934709e-07,-3.777506178321327e-05
9.603127038427562e-07,-3.108629415838205e-05
9.603135188622828e-07,-2.247296032803222e-05
9.603145145406502e-07,-1.604386872709506e-05
9.603154232525732e-07,-1.155697494358592e-05
9.603162718719641e-07,-9.717139070097495e-06
9.603172782896126e-07,-7.077345314552983e-06
9.603188975926473e-07,-5.827404468786683e-06
9.603212786480921e-07,-3.846592100542059e-06
9.60324251746259e-07,-3.926717534892759e-06
9.603281724504175e-07,-3.069382119382134e-06
9.603338760918381e-07,-3.819914306097871e-06
9.603422585878751e-07,-3.501673144323025e-06
9.603533691660941e-07,-4.770290048223145e-06
9.603707554789182e-07,-5.234089233551472e-06
9.604037207824152e-07,-8.432989751045292e-06
9.604518603912075e-07,-1.108517352893919e-05
9.604759301956037e-07,-1.205190282733776e-05
9.605e-07,-1.011207589860409e-05
9.605098663722536e-07,-9.194324030769046e-06
9.605239610076059e-07,-8.000900425976049e-06
9.605371963819346e-07,-7.037875755686976e-06
9.605636671305919e-07,-5.536166578938746e-06
9.605919730363732e-07,-4.551341551553901e-06
9.606302564810775e-07,-3.747379480241069e-06
9.60679274069175e-07,-3.16891459463638e-06
9.607594156309223e-07,-2.577626627115155e-06
9.608871312973211e-07,-2.047369137821662e-06
9.610046171342165e-07,-1.743800420908035e-06
9.611228227114755e-07,-1.548180768765502e-06
9.612757767175604e-07,-1.368513961066362e-06
9.615816847297302e-07,-1.200844961416766e-06
9.621935007540698e-07,-1.103268804686559e-06
9.632793427771432e-07,-1.108337551232676e-06
9.641396713885715e-07,-1.101466002676081e-06
9.649999999999999e-07,-1.107582318235995e-06
9.650486440563837e-07,-2.054438226053911e-06
9.651221877367643e-07,-2.005351430641237e-06
9.651508138498657e-07,-2.12863224078836e-06
9.652080660760686e-07,-5.69404975010273e-06
9.652234303492388e-07,-8.495169733533451e-06
9.652379439622667e-07,-1.109297997322299e-05
9.652556359394116e-07,-1.375205459830427e-05
9.652701166874478e-07,-1.618408482039642e-05
9.652766640536739e-07,-1.790612385630232e-05
9.652816966484732e-07,-1.993181048983218e-05
9.652859848430488e-07,-2.222380997791243e-05
9.652911439642992e-07,-2.480094990410627e-05
9.6529541744501e-07,-2.847064108443656e-05
9.652979927126738e-07,-3.628258418694994e-05
9.653012764748785e-07,-5.02365665016083e-05
9.653041324199378e-07,-5.980593995244562e-05
9.65309125896955e-07,-7.470388391089656e-05
9.653126565721225e-07,-0.0001001815923707419
9.653145998411863e-07,-0.0001213380238938058
9.653169693156537e-07,-0.0001374745519258355
9.653187905715845e-07,-0.0001448631873129085
9.653213491551831e-07,-0.0001451535379104152
9.653226372456747e-07,-0.0001568576703062892
9.653236604652987e-07,-0.0001363181573268491
9.653246749023398e-07,-0.0001348876928873881
9.653253740766521e-07,-0.0001212869553213417
9.65326178705697e-07,-0.0001418524209243841
9.653269214241912e-07,-0.0001389755149878233
9.653279210088405e-07,-0.0001516752600782933
9.653292270698141e-07,-0.0001327153251463921
9.653303414681305e-07,-0.0001348122117024128
9.653316262062727e-07,-0.0001143626057352949
9.653332453519779e-07,-0.0001162178426351004
9.653354631558694e-07,-0.0001012087489096759
9.653378048546743e-07,-0.0001277385955507458
9.653403668322679e-07,-0.0001392891651097527
9.653423545126756e-07,-0.0001605804357151868
9.653446929440775e-07,-0.0001479651143898306
9.653473185189724e-07,-0.0001607598293024152
9.653484162072204e-07,-0.0001562522675026833
9.653496495835681e-07,-0.0001611270326493401
9.653508536743145e-07,-0.0001444175471451026
9.653519723809075e-07,-0.0001450223083976844
9.653528882869926e-07,-0.0001278217736199093
9.653540584625371e-07,-0.0001249926768596866
9.653555582694482e-07,-0.0001019224530540646
9.653571575077158e-07,-9.851267075287445e-05
9.653587407083956e-07,-8.17169328310963e-05
9.653608173951224e-07,-8.455532731107587e-05
9.653624676109227e-07,-7.378375432995152e-05
9.653649172223315e-07,-7.983585887421469e-05
9.653670663676342e-07,-6.85650090380734e-05
9.653700523904012e-07,-7.314267118636088e-05
9.653721691802476e-07,-6.227963607059938e-05
9.653747484731905e-07,-6.853863597964693e-05
9.653775628731985e-07,-5.818481857045253e-05
9.65380709957786e-07,-6.50134091472621e-05
9.653840526262259e-07,-5.526691232288461e-05
9.653884330221658e-07,-6.240549853936362e-05
9.653932392077023e-07,-5.27423612669726e-05
9.653983545339487e-07,-5.979219097613649e-05
9.654038805021794e-07,-4.982066067516161e-05
9.654101912199026e-07,-5.63637864846537e-05
9.654181654920205e-07,-4.548619682216562e-05
9.654270717465403e-07,-5.087206897558296e-05
9.65436219048606e-07,-3.913979053061352e-05
9.654466020602797e-07,-4.358066117562259e-05
9.654594169234511e-07,-3.039097908192268e-05
9.654742238895583e-07,-3.360422007660628e-05
9.654893388537988e-07,-2.058107583890909e-05
9.654999999999999e-07,-2.609500871201668e-05
9.655080453791169e-07,-1.749936692009144e-05
9.65518252912051e-07,-1.506140342579728e-05
9.655279407358235e-07,-1.328891170308081e-05
9.655473163833684e-07,-1.015361236543383e-05
9.655797440385128e-07,-6.646443040180666e-06
9.656242645383236e-07,-3.777502978261838e-06
9.656836228342404e-07,-2.160116461233373e-06
9.657656721484363e-07,-1.313814081309787e-06
9.658819585757041e-07,-1.192028515962082e-06
9.660477455764316e-07,-1.088189744734554e-06
9.662873319556222e-07,-1.164630252568157e-06
9.666310306373187e-07,-1.074634866010813e-06
9.671164677899458e-07,-1.153594792117196e-06
9.678240488305709e-07,-1.067098532328599e-06
9.688462965616885e-07,-1.147936298574337e-06
9.7e-07,-1.063531937759459e-06
9.700509740122772e-07,-6.673453298717811e-07
9.701227382089896e-07,-6.5800742904827e-07
9.70155190040029e-07,-6.402662320442839e-07
9.701714159555487e-07,-6.488983483707289e-07
9.70203867786588e-07,-9.995028572326281e-07
9.702211672112122e-07,-1.409638086590591e-06
9.702359811793766e-07,-1.724927681849132e-06
9.702538318416458e-07,-1.837204532721831e-06
9.702681191900326e-07,-1.872847584341827e-06
9.702921030052087e-07,-2.031177899799299e-06
9.702975187639887e-07,-2.005902396535821e-06
9.703083502815487e-07,-1.665879330616525e-06
9.70317008740369e-07,-1.093926156041711e-06
9.703240952650998e-07,-7.991100474391778e-07
9.703308116500428e-07,-7.366297265917669e-07
9.703375977598404e-07,-7.29167987266507e-07
9.703450963465063e-07,-7.03995546135704e-07
9.703600935198381e-07,-7.016885095952399e-07
9.703900878665018e-07,-6.911852628667249e-07
9.704428277374352e-07,-7.180392742003733e-07
9.705000000000001e-07,-7.661313599161271e-07
9.705123363070026e-07,-9.963632869753213e-07
9.705352855928164e-07,-1.084688866176662e-06
9.705561947248018e-07,-1.105223781376549e-06
9.705980129887728e-07,-1.112463685437004e-06
9.706337056327296e-07,-1.114284809906027e-06
9.707002755348366e-07,-1.109200629341111e-06
9.708142966201847e-07,-1.097194368829921e-06
9.709772975137433e-07,-1.038355631822919e-06
9.711162568205807e-07,-9.476311350603622e-07
9.712524728009623e-07,-8.679014290434142e-07
9.712945620624821e-07,-8.879026225436032e-07
9.713787405855218e-07,-1.820230739165419e-06
9.713971243890328e-07,-2.03812711438201e-06
9.714063162907883e-07,-2.097873722590203e-06
9.714247000942993e-07,-2.20650680760897e-06
9.714467724571286e-07,-2.380281228337328e-06
9.714674706760986e-07,-3.622220683814315e-06
9.714731645024263e-07,-4.941199717603577e-06
9.714778561638957e-07,-5.808913872917542e-06
9.714831246258461e-07,-6.986857827108528e-06
9.714895512026842e-07,-7.590249059759035e-06
9.714953977343912e-07,-7.852911029627844e-06
9.715008437188378e-07,-6.981143840470958e-06
9.715052729872673e-07,-5.047966379150418e-06
9.715085592412083e-07,-4.190262242536e-06
9.715101833107367e-07,-3.891146083206106e-06
9.715134314497936e-07,-3.817112210092345e-06
9.715168153261895e-07,-3.607790713077442e-06
9.715224896375432e-07,-3.532103014542665e-06
9.715312156882901e-07,-3.015110690877282e-06
9.715450034177058e-07,-1.882195504964839e-06
9.715566772825236e-07,-1.145478340795562e-06
9.715625142149324e-07,-1.178195281702418e-06
9.7157418807975e-07,-1.01638183651908e-06
9.71586133749536e-07,-1.117296556140418e-06
9.716096590193193e-07,-9.963817670900704e-07
9.716475872005392e-07,-1.113054646742148e-06
9.716902702854268e-07,-1.006495813718504e-06
9.717428112870465e-07,-1.127255332348313e-06
9.718182855717452e-07,-1.026196828600206e-06
9.719613521394944e-07,-1.157309386505801e-06
9.720026151385899e-07,-1.044756237286377e-06
9.720851411367808e-07,-1.16034741849516e-06
9.721937194542544e-07,-1.046428821857253e-06
9.723673174206657e-07,-1.16090334770966e-06
9.72638601820726e-07,-1.04627826345436e-06
9.730819497936393e-07,-1.160650155239674e-06
9.739686457394659e-07,-1.045869889107615e-06
9.75e-07,-1.160150410040488e-06
9.750526968540145e-07,1.53556027648294e-06
9.751302706951975e-07,1.515227784406011e-06
9.75160234271455e-07,1.20884428143487e-06
9.751752160595836e-07,7.776316129991515e-07
9.752051796358408e-07,-1.978449410781317e-06
9.752264603351377e-07,-5.517534378098842e-06
9.752501250002272e-07,-8.511387052424069e-06
9.752526250002272e-07,-8.445845307730939e-05
9.752553844903372e-07,-4.850718977599268e-05
9.75256589361862e-07,-0.0002118893101117923
9.752576305291379e-07,-0.0001441488971173794
9.752586630942494e-07,-0.0003104777804040586
9.752593940472383e-07,-0.0002306814914553985
9.752601250002273e-07,-0.0003855885968732393
9.752603863080012e-07,-0.0002286665092020079
9.752607722515857e-07,-0.0002181298054374705
9.75261130498106e-07,-0.0002102852355364519
9.752618229946697e-07,-0.0002024177466675627
9.752627530146178e-07,-0.0002051713303896791
9.752636831622908e-07,-0.0002113708790249451
9.752647032206241e-07,-0.0002207018741631054
9.752657066520118e-07,-0.0002276138842774561
9.752669106128646e-07,-0.0002302424676611728
9.75268176245663e-07,-0.0002216597360742477
9.752694933228559e-07,-0.0002377032781047177
9.75270608991021e-07,-0.0002214624639653548
9.752714883566296e-07,-0.0002009028021841155
9.752722052665156e-07,-0.0001865032308564607
9.752729494507814e-07,-0.000177601008261618
9.75273622656171e-07,-0.000167984309873683
9.75274519871646e-07,-0.0001618283921038691
9.752756341332886e-07,-0.0001482360024807552
9.752766857766886e-07,-0.0001427583232428242
9.752778272341914e-07,-0.000133270211635953
9.752791918015907e-07,-0.0001309567427500725
9.752806201950272e-07,-0.0001233816835141856
9.752819636228419e-07,-0.0001225204018472557
9.752831011779671e-07,-0.0001173992120030274
9.752843307029941e-07,-0.0001223012883362043
9.752852759819571e-07,-0.0001223377544937481
9.752864206614106e-07,-0.000126694773442209
9.752876766585008e-07,-0.000124704206192774
9.75288927790773e-07,-0.0001288083168971709
9.752904555278646e-07,-0.0001295196980437775
9.752924814181814e-07,-0.0001386604197698753
9.752946982172972e-07,-0.0001448620135494251
9.752971190488607e-07,-0.0001607897418770396
9.752995845319316e-07,-0.0001702542023532032
9.75301602882223e-07,-0.000234148153048074
9.753032436078444e-07,-0.0003362622990548443
9.753045054865759e-07,-0.0004382416725881432
9.753054629615043e-07,-0.0004967172950398084
9.753063897072426e-07,-0.0005509968957787349
9.753073158568384e-07,-0.0005778542746939845
9.753081936215932e-07,-0.0006025127604683288
9.753093778837849e-07,-0.0006077833276513632
9.753107768293407e-07,-0.0006154967493046823
9.753119977617746e-07,-0.0006066464482581484
9.753131654006697e-07,-0.0006069335665754708
9.753147624252406e-07,-0.0005934593293869486
9.753159924057156e-07,-0.0005920004809579553
9.753173244240568e-07,-0.0005811380493648037
9.75318683166743e-07,-0.0005831180592287165
9.753199825603678e-07,-0.0005715770135201262
9.753210826527814e-07,-0.0005713041698758359
9.7532236113555e-07,-0.0005553740968801452
9.753232700721483e-07,-0.0005524936649333986
9.753243269332037e-07,-0.0005358344992634074
9.753254914034243e-07,-0.0005293675126101507
9.753265155161115e-07,-0.0005129393574252842
9.75327514326563e-07,-0.0005083439061626876
9.753284491931671e-07,-0.0004930663564981784
9.753293371420042e-07,-0.0004896925369623115
9.753302343082067e-07,-0.0004751625675911724
9.753312224365008e-07,-0.0004709338274822584
9.753323030282392e-07,-0.0004552848761615408
9.75333394017868e-07,-0.000450588763693572
9.753344756451933e-07,-0.0004360505609221414
9.753355436875086e-07,-0.0004324720639305524
9.753365483198248e-07,-0.0004199071956057525
9.753374956650934e-07,-0.000418267979856907
9.75338432776033e-07,-0.0004072355933490067
9.753393646367372e-07,-0.0004063603380881614
9.753404567787799e-07,-0.0003946290610672185
9.753418603564311e-07,-0.000391368393542363
9.753433005234168e-07,-0.0003771521561095007
9.753447438511658e-07,-0.0003727234778100375
9.753462880701409e-07,-0.0003563486689775974
9.753475862860022e-07,-0.0003531241030695618
9.753489503070879e-07,-0.0003432522623119094
9.753501326687085e-07,-0.0003472878656237215
9.753512493460423e-07,-0.0003425259582968575
9.753526656927371e-07,-0.0003471910745802988
9.753539325224143e-07,-0.0003374842331457457
9.753552784189683e-07,-0.000334718592895395
9.753571041322128e-07,-0.0003158342638090323
9.75359187053616e-07,-0.0003061812907653261
9.753612717118131e-07,-0.0002862594445872137
9.753633161241315e-07,-0.0002789079021329201
9.753654552354525e-07,-0.0002603518816991314
9.753674491491305e-07,-0.0002548149192722397
9.753694001203301e-07,-0.0002383936117950524
9.75371272552019e-07,-0.000234529132997599
9.753730641160816e-07,-0.0002196087145692672
9.75374807485284e-07,-0.0002171495616674652
9.753765239644835e-07,-0.0002030829021993172
9.753782613266689e-07,-0.000201260460482592
9.753800913596624e-07,-0.0001871528588814951
9.753820745195082e-07,-0.0001848777746625685
9.753843033245794e-07,-0.0001697281571100338
9.753868295024076e-07,-0.0001661054921953189
9.753897542729885e-07,-0.000149324738085969
9.753932260237e-07,-0.0001436682681951442
9.75397140754771e-07,-0.0001253036926266475
9.754012527859239e-07,-0.0001196943436103852
9.754055820987868e-07,-0.0001023186522369244
9.754099907231042e-07,-9.800968277777448e-05
9.754144421438314e-07,-8.228149645254721e-05
9.754188511966339e-07,-7.966945639798431e-05
9.754231971102572e-07,-6.566866723407735e-05
9.754274165609299e-07,-6.468290842925328e-05
9.754314979259841e-07,-5.226279551652342e-05
9.754354043902701e-07,-5.270127781081741e-05
9.754391304537023e-07,-4.165086293576353e-05
9.754426627823395e-07,-4.327388816433276e-05
9.754460032007673e-07,-3.33512796556096e-05
9.754491533460946e-07,-3.591354494508188e-05
9.75452124058073e-07,-2.68884423899651e-05
9.754549284930647e-07,-3.014658185624495e-05
9.754575866640657e-07,-2.180944362571415e-05
9.754601214249241e-07,-2.554654436889628e-05
9.754625622700485e-07,-1.771295188491831e-05
9.754649437420328e-07,-2.173958376641226e-05
9.754673100253701e-07,-1.424028703942032e-05
9.754697169249003e-07,-1.838679472962507e-05
9.754722415734972e-07,-1.104492011181529e-05
9.754749942401435e-07,-1.513231994208792e-05
9.754781506597262e-07,-7.714667328414019e-06
9.75482011618116e-07,-1.147419863083404e-05
9.754869706935309e-07,-3.640890924652122e-06
9.754929633867847e-07,-7.0587317518379e-06
9.755e-07,7.310413987725025e-07
9.755086231433113e-07,-1.385083284623664e-06
9.755169144475766e-07,2.616428121950128e-07
9.755254893415159e-07,1.350606965734084e-06
9.755426391293945e-07,2.80686996751009e-06
9.755769387051516e-07,3.592723403217129e-06
9.756247190708653e-07,3.132564465341295e-06
9.756852739660922e-07,2.119276574084748e-06
9.75765783734809e-07,1.28120477516349e-06
9.758898005940129e-07,3.831953846962264e-07
9.761348494074842e-07,-4.40522487456268e-07
9.764836424205754e-07,-9.763290759846686e-07
9.769747303878472e-07,-1.0683921768878e-06
9.776546717389848e-07,-1.144863799437487e-06
9.786449304717778e-07,-1.077844402782985e-06
9.799999999999999e-07,-1.13754303592236e-06
9.8003125e-07,-1.240683200620049e-06
9.800830395291916e-07,-1.254383392702947e-06
9.801866185875748e-07,-1.464829613439888e-06
9.80225791264128e-07,-2.721168629843109e-06
9.802412017637406e-07,-3.457234727607872e-06
9.802545953952903e-07,-4.104028508922403e-06
9.802677667731134e-07,-4.633443744279683e-06
9.802723674380801e-07,-4.923124001696544e-06
9.802815687680137e-07,-5.779800331941212e-06
9.802881890667536e-07,-7.019849944879063e-06
9.802937877760412e-07,-9.358597287822458e-06
9.802966932251459e-07,-1.573697054940156e-05
9.802986954280347e-07,-1.997333922374964e-05
9.803010997845387e-07,-2.849774090143769e-05
9.803031757184145e-07,-3.27426075042627e-05
9.803060571530106e-07,-4.555953543876209e-05
9.803071259417739e-07,-5.129427776063909e-05
9.803079550484667e-07,-5.283768285907321e-05
9.803087961841021e-07,-5.311381969007425e-05
9.803099959130447e-07,-5.012954814707858e-05
9.803110345222947e-07,-4.475772140292992e-05
9.803119607477649e-07,-3.776603976148836e-05
9.803127011216561e-07,-3.107016849381996e-05
9.803135163419619e-07,-2.246171407944856e-05
9.803145129384635e-07,-1.602590289329073e-05
9.803154209913051e-07,-1.155137286353044e-05
9.803162698238933e-07,-9.707130579806376e-06
9.803172765980247e-07,-7.074078628420921e-06
9.803188981589319e-07,-5.818288847502612e-06
9.803212814986671e-07,-3.844758604351298e-06
9.803242564188187e-07,-3.920540941431325e-06
9.803281801459589e-07,-3.069537051322076e-06
9.803338905208715e-07,-3.814959919072079e-06
9.803422753449693e-07,-3.502686718606298e-06
9.803533934327514e-07,-4.766224531366713e-06
9.803707946341667e-07,-5.236866541014959e-06
9.804038226349408e-07,-8.435553366517332e-06
9.804519113174704e-07,-1.108620996703756e-05
9.804759556587353e-07,-1.204354893269581e-05
9.805e-07,-1.010942069769568e-05
9.805098637692576e-07,-9.189323415449269e-06
9.805239501822345e-07,-7.996932597654879e-06
9.805371785737458e-07,-7.034709425029168e-06
9.805636353567683e-07,-5.533975840511367e-06
9.805919432452744e-07,-4.549061365120743e-06
9.806302258344456e-07,-3.745154939461249e-06
9.8067924335096e-07,-3.166771352320396e-06
9.807593668445812e-07,-2.57569789217422e-06
9.808869566454837e-07,-2.04591525246011e-06
9.810045060221879e-07,-1.742154473556703e-06
9.811226683793281e-07,-1.546615625162268e-06
9.8127555753915e-07,-1.367031427403756e-06
9.815813358587938e-07,-1.199412585102248e-06
9.821928924980814e-07,-1.10192418278584e-06
9.832785163065103e-07,-1.10715208841876e-06
9.841392581532551e-07,-1.10041911477117e-06
9.849999999999999e-07,-1.106620537018146e-06
9.850486542556892e-07,-2.122193890518809e-06
9.851222082157533e-07,-2.083926400908753e-06
9.851508429854115e-07,-2.249435990966573e-06
9.852081125247281e-07,-7.348020472409373e-06
9.852234629049832e-07,-1.124810330025655e-05
9.852379502836132e-07,-1.510570907373231e-05
9.852556101707132e-07,-1.923691270682831e-05
9.852700709452902e-07,-2.269156252722803e-05
9.852766669574024e-07,-2.488052471652514e-05
9.85281674641754e-07,-2.697528436142073e-05
9.852859564661616e-07,-2.942747616259749e-05
9.852911183367673e-07,-3.20408200838246e-05
9.852953921177428e-07,-3.454663262355377e-05
9.852979643889225e-07,-3.70748319578413e-05
9.853012552586154e-07,-4.179612550645665e-05
9.853041068858715e-07,-4.522027811067768e-05
9.853091109657526e-07,-5.218361157410067e-05
9.853126387384821e-07,-6.077511443633913e-05
9.853145827828781e-07,-6.741267108713301e-05
9.853169586828468e-07,-7.259855161792472e-05
9.853187778716267e-07,-7.549696058148512e-05
9.853213318683613e-07,-7.651757754297532e-05
9.853226231812743e-07,-8.019308906068038e-05
9.853236451407172e-07,-7.545712516483339e-05
9.853246607670239e-07,-7.574508084091976e-05
9.853253637330855e-07,-7.256455151632975e-05
9.853261709489471e-07,-7.828304064346075e-05
9.853269133132694e-07,-7.793470845708429e-05
9.853279049434527e-07,-8.19729713201834e-05
9.853292264032017e-07,-7.829776052499537e-05
9.853303384627312e-07,-8.014108338415836e-05
9.853316238873133e-07,-7.639013576223473e-05
9.853332360341108e-07,-7.952465134994035e-05
9.853354541969771e-07,-8.070083116046043e-05
9.85337794799388e-07,-9.068582277944615e-05
9.853403743322546e-07,-9.40958706308224e-05
9.853423710914459e-07,-9.449623201658117e-05
9.853447128765365e-07,-7.926717448841734e-05
9.85347357838489e-07,-6.892229810354024e-05
9.853496194829623e-07,-6.148937257057149e-05
9.853512541142386e-07,-5.74106780508519e-05
9.85352519994747e-07,-5.306966618135017e-05
9.853538690657609e-07,-4.995142759318738e-05
9.853553548404934e-07,-4.551213203276382e-05
9.853583263899585e-07,-4.153925677366331e-05
9.853609295810076e-07,-3.950413514539927e-05
9.853633795646414e-07,-3.993563119657763e-05
9.85366117967726e-07,-3.926283248638869e-05
9.853692226383917e-07,-4.017372592059692e-05
9.853743400781257e-07,-3.997688304140157e-05
9.853798158661815e-07,-4.151155915634718e-05
9.853893414361566e-07,-4.237792900044767e-05
9.853997970023011e-07,-4.44680524899337e-05
9.854136921471388e-07,-4.452311541068236e-05
9.85432900425812e-07,-4.49393249860994e-05
9.854580137177672e-07,-4.169340074770341e-05
9.854790068588836e-07,-3.810737606430192e-05
9.854999999999999e-07,-3.104451862685562e-05
9.855106386344829e-07,-2.459995733068079e-05
9.855247303489613e-07,-1.948279074474173e-05
9.855381769695867e-07,-1.555098591302282e-05
9.855573526211386e-07,-1.065403938137251e-05
9.85586334459564e-07,-5.952129931792243e-06
9.856149679325201e-07,-3.319118704070694e-06
9.856504650801932e-07,-2.013904466588747e-06
9.85685552283474e-07,-1.377960846071457e-06
9.857446976855029e-07,-1.217042335606588e-06
9.85807416994617e-07,-1.072469044881199e-06
9.859328556128451e-07,-1.170477175255962e-06
9.860753735505711e-07,-1.060246765345687e-06
9.8630974575969e-07,-1.164347776256575e-06
9.866489121568652e-07,-1.054398344087546e-06
9.871327210649901e-07,-1.160083594277737e-06
9.878564262946531e-07,-1.051240220734503e-06
9.888872402568234e-07,-1.157721779454695e-06
9.900000000000003e-07,-1.0496833308002e-06
9.900501512866571e-07,-6.564462793803531e-07
9.90121141203622e-07,-6.558960748347558e-07
9.901528532464659e-07,-6.498687162063665e-07
9.901687092678879e-07,-6.49895878429512e-07
9.902004213107319e-07,-9.382468013811507e-07
9.902184540391968e-07,-1.343482408743654e-06
9.902335754530703e-07,-1.694965355582781e-06
9.9025260840956e-07,-1.839775411024983e-06
9.902669044752322e-07,-1.867922797697542e-06
9.90287763417113e-07,-2.031297392906909e-06
9.903097846881105e-07,-1.715511823795241e-06
9.903137217373369e-07,-1.272752997407266e-06
9.903215958357896e-07,-9.306537975677656e-07
9.90328478878614e-07,-6.700927719345968e-07
9.903350770886009e-07,-8.134312227807026e-07
9.903415455617227e-07,-6.314610379190063e-07
9.903540908860358e-07,-7.8277529242326e-07
9.903791815346621e-07,-6.113097513663886e-07
9.904293628319145e-07,-7.887067198521048e-07
9.905000000000003e-07,-6.812512831814084e-07
9.905188220233781e-07,-1.017434980107756e-06
9.905449168285138e-07,-1.097193529906782e-06
9.905694156538629e-07,-1.109357729103636e-06
9.906184133045609e-07,-1.11132796186991e-06
9.906593583720455e-07,-1.108868300289504e-06
9.90739622240385e-07,-1.099416720323498e-06
9.909001499770641e-07,-1.053273768346172e-06
9.910360383993483e-07,-9.692878135895565e-07
9.911733184252445e-07,-8.80410641263836e-07
9.91322869624929e-07,-1.654833509591306e-06
9.91361802863712e-07,-2.137565075124306e-06
9.913859056775391e-07,-2.233810953909417e-06
9.914125305397396e-07,-2.644611604205227e-06
9.914188853312921e-07,-3.259900337574095e-06
9.914251584182601e-07,-4.496540953769982e-06
9.914299368726656e-07,-5.544244255121789e-06
9.914352391546608e-07,-6.650967067148544e-06
9.914401811020064e-07,-7.385637809397839e-06
9.914470760329666e-07,-7.834614077633884e-06
9.91452453069574e-07,-7.529297351169091e-06
9.914558199850151e-07,-6.446302771099182e-06
9.914593803704435e-07,-4.880757707611375e-06
9.91462680818895e-07,-4.043409247849239e-06
9.914664860361517e-07,-3.7768562589812e-06
9.914698187171387e-07,-3.687269365530299e-06
9.914740318129404e-07,-3.54683700615125e-06
9.91481463147983e-07,-3.263319347916395e-06
9.914963258180681e-07,-2.047889120140866e-06
9.915078221173498e-07,-1.28407548126396e-06
9.915191695497345e-07,-1.074412846497526e-06
9.915318229859645e-07,-1.082311849471439e-06
9.915443219113085e-07,-1.042772056034637e-06
9.915666481936111e-07,-1.063487328878549e-06
9.916053026095462e-07,-1.04413877823014e-06
9.916484117473938e-07,-1.073872275801964e-06
9.917033181693396e-07,-1.059616101578262e-06
9.917815185284836e-07,-1.094289957498275e-06
9.919336402727658e-07,-1.090219212945225e-06
9.919722004936598e-07,-1.111667201514716e-06
9.920493209354479e-07,-1.092410273118028e-06
9.921579658678078e-07,-1.112558616322186e-06
9.92353419058075e-07,-1.092868491751866e-06
9.926692571526472e-07,-1.112422647008447e-06
9.932176596056771e-07,-1.092733275428297e-06
9.941088298028387e-07,-1.112162641493745e-06
9.950000000000002e-07,-1.092484510059397e-06
9.95049399489747e-07,2.358051887480171e-06
9.951237026261744e-07,2.429517479918547e-06
9.951529710754698e-07,2.062043685069132e-06
9.952015480378487e-07,-2.336669610894083e-06
9.952136922784434e-07,-4.832653367932931e-06
9.952319086393353e-07,-9.220033382710357e-06
9.952501250002275e-07,-1.24623679699417e-05
9.952526250002274e-07,4.311387813655667e-05
9.952553844903374e-07,-2.26725095332892e-05
9.952568627229384e-07,8.771586253346573e-06
9.952586113320836e-07,-5.605258707266484e-05
9.952593681661557e-07,-1.745898145040882e-05
9.952601250002275e-07,-7.595986355470739e-05
9.952604359009631e-07,-6.770178374938196e-05
9.952608389984192e-07,-6.800881590401625e-05
9.95261214153661e-07,-6.785807992893467e-05
9.952619124903759e-07,-6.810624077298909e-05
9.95263000550905e-07,-6.589951305325754e-05
9.952641449328158e-07,-6.276951315433411e-05
