P_inst (Vbp=1.1) X,P_inst (Vbp=1.1) Y,P_inst (Vbp=1.2) X,P_inst (Vbp=1.2) Y,P_inst (Vbp=1.3) X,P_inst (Vbp=1.3) Y,P_inst (Vbp=1.5) X,P_inst (Vbp=1.5) Y
1.002243200311926e-06,4.181697088015282e-06,1.002460951225386e-06,3.632243298697889e-06,1.002414111272724e-06,3.840798535385009e-06,1.01e-06,2.841150923165906e-06
1.002514730431245e-06,3.449155996788536e-06,1.002890886075439e-06,3.063409112491655e-06,1.00272123696171e-06,3.248982373346668e-06,1.010058207241436e-06,2.84158775507497e-06
1.002946690316924e-06,3.011945179534061e-06,1.003379338911481e-06,2.898663876753649e-06,1.003205043116759e-06,2.940925743817701e-06,1.010140389889176e-06,2.88322530795519e-06
1.003449340383176e-06,2.884649937345786e-06,1.003993129043279e-06,2.856137215255275e-06,1.003774461535663e-06,2.865080869191944e-06,1.010177646662124e-06,3.313968406973345e-06
1.004067440797633e-06,2.853794503874064e-06,1.00471220861448e-06,2.847854172084101e-06,1.004480658749888e-06,2.849320971307659e-06,1.010196275048597e-06,4.142796129212419e-06
1.004817103253875e-06,2.847193775920234e-06,1.005702385437635e-06,2.844982715808199e-06,1.005358312285829e-06,2.845584289458146e-06,1.010233531821545e-06,8.62686339929627e-06
1.005821961018513e-06,2.844719836193484e-06,1.007020036928497e-06,2.843315056249383e-06,1.006579617979945e-06,2.843600281444704e-06,1.010253887933902e-06,1.232839688150244e-05
1.007217326836431e-06,2.843116062728509e-06,1.008510018464248e-06,2.842218456811499e-06,1.008376294223867e-06,2.842103577910513e-06,1.01027499794096e-06,1.476273008828073e-05
1.008608663418215e-06,2.842163455279513e-06,1.01e-06,2.841476876767684e-06,1.01e-06,2.841267421182542e-06,1.010293388903102e-06,1.768424418621014e-05
1.01e-06,2.841495793676622e-06,1.010054994468676e-06,2.841873869917185e-06,1.010059560267132e-06,2.841702159563123e-06,1.010301109289185e-06,3.051041548714713e-05
